X	Graphic Profile 1
0	4713.9376
30.8667827933	4720.9134
61.7335655892	4731.8587
92.6003483816	4745.6425
123.467131176	4749.2413
154.333913968	4751.8601
185.200696762	4744.7279
216.067479556	4738.8084
246.934262348	4724.4075
277.801045142	4697.0224
308.667827938	4670.4759
339.534610731	4654.3252
370.401393526	4643.1729
401.268176318	4639.3835
432.134959111	4636.1434
463.001741906	4636.9609
493.868524698	4643.3533
524.735307492	4648.057
555.602090285	4647.5268
586.468873078	4638.6937
617.335655872	4610.887
648.202438666	4587.7588
679.06922146	4563.847
709.936004254	4546.7988
740.802787046	4520.2646
771.669569841	4500.9349
802.536352633	4489.7452
833.403135426	4468.5431
864.269918224	4436.4345
895.136701016	4390.3793
926.00348381	4373.8302
956.870266603	4369.1247
987.737049396	4364.2735
1018.60383219	4361.0124
1049.47061498	4356.2773
1080.33739778	4353.8327
1111.20418057	4352.9615
1142.07096336	4349.8828

