X	Graphic Profile 1
0	4973.5204
29.8886589939	4959.6756
59.7773179886	4936.5353
89.6659769817	4926.2101
119.554635977	4927.8208
149.44329497	4925.8896
179.331953966	4911.9614
209.220612959	4903.6003
239.109271955	4891.7153
268.997930947	4872.6024
298.886589942	4857.0618
328.775248935	4837.7345
358.663907931	4820.9905
388.552566924	4810.4915
418.44122592	4804.9398
448.329884913	4791.2413
478.218543907	4788.9027
508.1072029	4782.8398
537.995861896	4771.182
567.88452089	4759.904
597.773179885	4751.7089
627.661838878	4744.6044
657.550497872	4733.6709
687.439156868	4729.3333
717.327815862	4725.994
747.216474855	4718.1736
777.105133849	4708.5926
806.993792844	4702.7367

