X	Graphic Profile 1
0	5090.6101
30.9891979481	5084.5797
61.9783976704	5079.6991
92.9675991563	5066.383
123.956802406	5048.286
154.946007428	5037.7382
185.935214211	5031.4659
216.924422756	5029.1786
247.913633074	5012.2631
278.902845149	5001.0531
309.892058991	5001.3645
340.881274596	4989.3944
371.870491959	4967.7358
402.859711079	4947.0807
433.848931965	4926.6461
464.83815461	4899.761
495.827379017	4882.9927
526.816605176	4877.0127
557.805833094	4872.8459
588.795062774	4868.1842
619.784294206	4864.4634
650.773527388	4860.1519
681.762762333	4854.3784
712.751999024	4849.975
743.741237479	4844.4729
774.730477677	4826.547
805.719719632	4806.3712
836.708963336	4791.6498
867.698208792	4782.761
898.687455997	4759.8625
929.676704952	4727.0283
960.665955652	4713.572
991.655208108	4697.7468
1022.6444623	4669.2223
1053.63371825	4622.2395
1084.62297594	4590.7125
1115.61223538	4566.8827
1146.60149655	4561.1614
1177.59075947	4560.2531
1208.58002415	4562.7113

