X	Graphic Profile 1
0	4248.921
25.1927393389	4257.346
50.3854786728	4258.1168
75.5782180084	4259.7064
100.770957343	4264.9962
125.963696683	4270.9363
151.156436017	4276.0096
176.349175348	4282.2397
201.541914689	4288.6754
226.734654027	4298.8502
251.927393361	4320.4541
277.120132695	4338.4342
302.312872036	4344.9675
327.505611366	4359.0417
352.698350707	4375.6785
377.891090039	4390.8444
403.083829379	4406.3849
428.276568717	4420.9359
453.469308058	4451.2166
478.662047386	4507.0155
503.854786717	4529.5353
529.047526057	4544.2863
554.240265396	4556.0101
579.433004731	4565.9275
604.625744068	4578.3053
629.818483404	4580.6868
655.011222739	4578.9463
680.203962074	4578.8222
705.396701412	4581.359
730.589440751	4584.3304
755.782180085	4592.4778
780.97491942	4614.8026
806.167658756	4649.0498
831.360398093	4671.5948
856.553137432	4694.2207
881.745876766	4722.0072
906.938616102	4743.9938
932.131355437	4767.884
957.324094776	4803.1628
982.516834106	4827.1238
1007.70957344	4836.7695
1032.90231278	4852.4839
1058.09505212	4870.597
1083.28779145	4890.6063
1108.48053079	4905.6306
1133.67327013	4921.6915
1158.86600946	4928.5489

