X	Graphic Profile 1
0	5028.2831
30.6008027597	5025.8566
61.2015972842	5024.2602
91.802383572	5019.9446
122.403161623	5015.4117
153.003931442	5012.7857
183.60469302	5011.2647
214.205446368	5010.8352
244.806191473	5010.5718
275.40692835	5006.5235
306.007656987	5005.578
336.608377392	5004.6623
367.209089558	5004.366
397.809793492	5002.8289
428.410489191	5001.4993
459.01117665	4993.2323
489.611855879	4983.5494
520.212526872	4974.7033
550.813189634	4965.0301
581.413844157	4955.2016
612.01449046	4946.0957
642.615128513	4939.448
673.21575834	4935.8069
703.816379934	4931.3211
734.416993291	4926.8086
765.01759842	4919.1367
795.618195313	4909.5529
826.218783972	4900.3993
856.819364399	4890.9798
887.419936595	4883.6289
918.020500563	4876.0265
948.621056294	4868.6627
979.221603794	4861.5952
1009.82214306	4853.9584
1040.4226741	4849.598
1071.02319691	4844.0534
1101.62371148	4837.6741
1132.22421783	4827.8256
1162.82471594	4821.2855
1193.42520582	4815.6774
1224.02568748	4816.1035

