X	Graphic Profile 1
0	5251.2809
31.0781555693	5236.3137
62.1562859346	5230.6686
93.2343910983	5229.449
124.312471057	5225.3513
155.390525813	5220.4854
186.468555361	5215.0149
217.546559717	5203.7893
248.624538865	5190.7409
279.702492816	5180.6495
310.780421565	5175.1112
341.85832512	5168.4989
372.936203473	5158.7591
404.014056627	5147.7542
435.091884589	5136.9418
466.169687349	5128.2285
497.247464917	5122.1443
528.325217296	5116.8314
559.402944477	5116.076
590.480646463	5111.7174
621.558323255	5106.8985
652.635974865	5114.8686
683.713601275	5119.041
714.791202497	5123.0503
745.86877853	5127.211
776.946329378	5124.3067
808.023855038	5126.7488
839.101355504	5124.2172
870.178830791	5126.8856
901.256280891	5123.7075
932.333705804	5111.9062
963.411105538	5110.5261
994.488480081	5109.7801
1025.56582944	5105.1733
1056.64315362	5097.0082
1087.72045262	5074.0747
1118.79772644	5054.1509
1149.87497508	5037.2592
1180.95219854	5028.6445
1212.02939683	5016.3447
1243.10656993	5005.3768
1274.18371786	4989.5305
1305.26084061	4974.8003
1336.33793819	4963.65
1367.41501058	4952.0862
1398.49205781	4935.6041
1429.56907986	4918.2453
1460.64607675	4899.6122
1491.72304845	4881.7156
1522.79999499	4865.9125
1553.87691636	4853.4457
1584.95381256	4843.2515
1616.03068359	4833.63
1647.10752945	4826.6592
1678.18435014	4822.8684
1709.26114567	4819.7209
1740.33791603	4817.5127
1771.41466122	4814.275
1802.49138125	4810.5222
1833.56807612	4806.7259

