X	Graphic Profile 1
0	4896.348
30.7610166512	4921.9317
61.5220333031	4948.0149
92.2830499557	4972.0403
123.044066608	4997.1816
153.805083262	5017.2925
184.566099914	5029.5367
215.327116567	5033.2325
246.088133218	5041.8882
276.849149872	5052.4474
307.610166523	5063.7946
338.371183175	5085.3557
369.132199827	5103.9744
399.893216479	5117.6915
430.654233131	5133.3649
461.415249786	5142.7056
492.176266437	5148.5894
522.937283091	5154.5765
553.698299742	5160.9153
584.459316396	5166.2887
615.220333047	5173.5583
645.981349699	5180.4858
676.74236635	5184.5734
707.503383005	5186.9076
738.264399658	5190.9192
769.02541631	5194.6493
799.786432963	5200.1247
830.547449614	5209.7341
861.308466266	5216.6333
892.069482917	5219.8485
922.83049957	5223.0606
953.591516222	5225.5494
984.352532877	5231.4212
1015.11354953	5236.7072
1045.87456618	5241.7705
1076.63558283	5244.7441
1107.39659949	5254.9205
1138.15761614	5264.9092
1168.91863279	5268.0093
1199.67964944	5270.1495
1230.44066609	5275.1546
1261.20168275	5315.3476
1291.9626994	5350.3902
1322.72371605	5381.835
1353.4847327	5409.3961
1384.24574936	5426.248
1415.00676601	5447.6631

