X	Graphic Profile 1
0	5002.5438
29.7954218614	5011.8654
59.5908437254	5018.3024
89.3862655858	5024.9282
119.181687447	5040.8212
148.977109311	5050.3448
178.772531172	5062.9191
208.567953036	5081.6667
238.363374897	5096.4993
268.15879676	5100.8707
297.954218622	5102.8095
327.749640485	5107.9368
357.545062346	5112.0468
387.34048421	5117.24
417.135906071	5127.3043
446.931327934	5139.7476
476.726749795	5143.1098
506.522171658	5149.6504
536.31759352	5159.8553
566.113015384	5170.6742
595.908437244	5180.6646
625.703859106	5189.6457
655.49928097	5204.1484
685.29470283	5209.7886
715.090124695	5225.8172
744.885546556	5235.7306
774.680968419	5235.0925
804.47639028	5234.0445
834.271812143	5231.5063

