X	Graphic Profile 1
0	5461.5689
31.3651973571	5458.5727
62.7303697447	5456.7598
94.095517159	5450.4023
125.460639599	5438.2171
156.825737069	5426.388
188.190809561	5419.7476
219.555857087	5416.2763
250.920879639	5411.9273
282.285877216	5404.0407
313.650849831	5402.8174
345.015797476	5393.5681
376.380720152	5385.38
407.745617861	5370.0769
439.110490598	5367.2856
470.475338374	5353.7331
501.840161177	5332.5711
533.204959017	5314.668
564.569731891	5302.1016
595.9344798	5284.2094
627.29920274	5252.8331
658.663900728	5238.7828
690.028573743	5210.9742
721.393221793	5188.342
752.757844885	5152.6883
784.122443016	5100.2894
815.487016186	5058.3058
846.851564396	5031.5601
878.216087643	5006.6839
909.580585935	4977.3671
940.94505926	4935.7978
972.309507628	4899.9866
1003.67393104	4883.294
1035.03832949	4869.0873
1066.40270299	4858.5167
1097.76705154	4835.2323
1129.13137512	4809.462
1160.49567375	4789.9013
1191.85994742	4782.2204
1223.22419614	4776.8801
1254.58841991	4769.2655
1285.95261872	4756.2571
1317.31679258	4742.025
1348.68094148	4727.574
1380.04506544	4710.536
1411.40916445	4690.0222
1442.7732385	4668.3205
1474.1372876	4651.0853
1505.50131175	4632.129
1536.86531095	4611.9195
1568.22928521	4599.2191
1599.59323452	4587.136
1630.95715887	4559.7722
1662.32105829	4531.7293
1693.68493276	4516.5949
1725.04878227	4506.927
1756.41260685	4504.157
1787.77640648	4504.1215
1819.14018116	4515.8125
1850.5039309	4526.8951
1881.8676557	4540.1652
1913.23135556	4545.974
1944.59503047	4548.0786
1975.95868044	4548.6131
2007.32230547	4543.7091
2038.68590555	4544.4949
2070.0494807	4552.6654
2101.41303091	4549.5053
2132.77655618	4539.8752
2164.14005651	4521.598

