X	Graphic Profile 1
0	4408.297
30.8566457336	4402.3111
61.7132932817	4393.6431
92.5699426332	4387.3231
123.426593786	4383.9924
154.283246748	4377.7911
185.139901518	4371.0557
215.996558092	4367.5861
246.853216458	4364.0666
277.709876635	4362.2689
308.566538613	4370.8173
339.423202395	4383.235
370.279867969	4389.2708
401.136535354	4389.2348
431.362043924	4376.3055
461.58753703	4365.9794
491.813014667	4364.026
522.038476831	4361.3205
552.263923533	4361.3669
582.489354765	4359.7133
612.714770528	4360.2322
642.940170828	4366.707
673.16555566	4362.7356
703.390925023	4358.6544
733.616278919	4345.7697
763.841617354	4329.214
794.066940322	4320.2192
824.292247818	4311.7477
854.51753985	4303.8307
884.742816418	4294.7285
914.968077518	4276.7872
945.193323166	4262.5308
975.418553334	4252.2713
1005.64376804	4245.7111

