X	Graphic Profile 1
0	4541.9066
30.3070796508	4567.2021
60.6141593031	4605.7747
90.9212389536	4643.7144
121.228318602	4662.2361
151.535398253	4683.3713
181.842477903	4706.4438
212.149557556	4733.8679
242.456637205	4760.652
272.763716855	4776.0195
303.070796507	4793.4947
333.377876158	4814.7498
363.684955807	4832.383
393.992035458	4844.1292
424.299115109	4862.8519
454.606194761	4895.0889
484.91327441	4931.5285
515.220354061	4956.3881
545.527433711	4988.5298
575.834513363	5010.2653
606.141593014	5025.3722
636.448672663	5035.9867
666.755752313	5042.2845
697.062831966	5057.5496
727.369911617	5071.7496
757.676991267	5080.4334
787.984070918	5095.9743
818.29115057	5113.4388
848.598230219	5136.2808
878.90530987	5156.7046
909.21238952	5162.0638
939.519469172	5162.3457
969.826548822	5161.7662
1000.13362847	5165.2253
1030.44070812	5174.0736
1060.74778778	5190.2642
1091.05486743	5198.9761
1121.36194708	5204.3539
1151.66902673	5214.5
1181.97610638	5230.4061
1212.28318603	5257.902
1242.59026568	5268.3979
1272.89734533	5289.3078
1303.20442498	5305.0575
1333.51150463	5308.7727
1363.81858428	5312.19
1394.12566393	5311.0275
1424.43274358	5307.9108
1454.73982323	5306.6864
1485.04690288	5304.1645

