X	Graphic Profile 1
0	4590.7788
30.1328545152	4587.234
60.2657090304	4587.0892
90.3985635457	4587.6208
120.531418061	4585.0685
150.664272576	4579.6729
180.797127091	4573.6804
210.929981607	4569.348
241.062836122	4566.267
271.195690637	4564.4117
301.328545152	4565.3274
331.461399668	4560.7293
361.594254183	4552.4747
391.727108698	4545.9566
421.859963213	4538.3784
451.992817728	4531.5703
482.125672244	4525.8602
512.258526759	4517.9155
542.391381274	4507.5893
572.524235789	4502.991
602.657090301	4504.4887
632.789944816	4505.0039
662.922799331	4501.8389
693.055653847	4496.9998
723.188508362	4493.4449
753.321362877	4493.2427
783.454217392	4486.5947
813.587071908	4485.2569
843.719926423	4484.7173
873.852780938	4484.8959
903.985635453	4487.0004
934.118489968	4489.5651
964.251344484	4483.8366
994.384198999	4479.1385
1024.51705351	4477.1994
1054.64990803	4476.1826
1084.78276254	4470.8802
1114.91561706	4467.5361
1145.04847158	4461.3628
1175.18132609	4449.6109

