X	Graphic Profile 1
0	4391.406
30.3626554277	4390.6386
60.7253108573	4386.6814
91.0879662851	4398.1329
121.450621717	4412.8912
151.813277143	4438.7786
182.175932574	4461.8278
212.538588002	4482.0125
242.90124343	4496.5413
273.263898859	4507.5231
303.626554287	4524.0679
333.989209715	4560.8729
364.351865143	4582.2339
394.714520573	4594.9388
425.077176	4614.8337
455.43983143	4632.1837
485.802486858	4642.2602
516.165142286	4659.8973
546.527797715	4681.7137
576.890453143	4701.1543
607.253108573	4718.3053
637.615764001	4725.9974
667.978419432	4740.562
698.34107486	4769.2302
728.703730289	4797.3253
759.066385717	4824.1485
789.429041145	4848.9747
819.791696573	4874.3387
850.154352003	4891.5649
880.51700743	4897.2872
910.879662858	4910.1776
941.242318288	4914.2394
971.604973716	4926.8704

