X	Graphic Profile 1
0	5077.5144
31.0632062396	5073.672
62.1264365353	5058.4725
93.1896908758	5042.6459
124.252969272	5025.5659
155.316271714	5007.3492
186.379598219	4991.9908
217.442948769	4980.4108
248.506323382	4968.7993
279.569722047	4952.1045
310.633144769	4933.4966
341.69659155	4918.4073
372.76006238	4906.6759
403.823557277	4892.2516
434.887076234	4873.5107
465.950619247	4857.8253
497.014186328	4842.9578
528.07777746	4824.6991
559.141392664	4805.9967
590.205031928	4786.6341
621.268695247	4771.3308
652.332382638	4758.0775
683.396094092	4743.0569
714.459829617	4735.8388
745.523589206	4719.8776
776.587372858	4695.8589
807.651180585	4682.4719
838.71501238	4663.2734
869.778868241	4641.4248
900.842748174	4622.941
931.906652182	4605.2855
962.970580253	4581.676
994.034532403	4559.2882
1025.09850862	4534.9083
1056.16250892	4528.6609
1087.22653329	4525.5139

