X	Graphic Profile 1
0	4618.0047
30.6447250699	4618.743
61.289451259	4620.5184
91.9341785551	4618.6529
122.57890697	4616.3751
153.223636491	4614.5273
183.868367122	4613.5465
214.513098872	4613.7664
245.157831731	4614.7941
275.802565704	4614.5718
306.447300787	4610.5839
337.092036985	4607.387
367.736774291	4605.4544
398.381512716	4605.8702
429.026252247	4605.2095
459.67099289	4605.304
490.315734649	4603.6228
520.960477522	4601.9637
551.605221504	4599.8917
582.249966593	4596.6128
612.894712804	4592.8975
643.53946012	4589.7359
674.18420855	4585.0216
704.828958098	4577.9296
735.473708751	4574.4537
766.118460523	4573.9103
796.763213401	4572.3913
827.407967398	4566.405
858.0527225	4566.6696
888.697478717	4568.4513
919.34223605	4568.5186
949.986994496	4568.9175
980.631754052	4568.9078
1011.27651471	4567.343
1041.9212765	4563.4025
1072.56603939	4557.6693
1103.2108034	4552.4363

