X	Graphic Profile 1
0	4484.0101
30.2790161729	4523.172
60.5580323479	4566.5258
90.8370485211	4587.2276
121.116064694	4610.8613
151.395080869	4633.8209
181.674097042	4659.0746
211.953113218	4674.9507
242.23212939	4684.9429
272.511145563	4697.2325
302.790161736	4717.9601
333.069177912	4737.7247
363.348194085	4755.6252
393.627210257	4759.0144
423.906226433	4763.1938
454.185242606	4783.168
484.464258781	4796.0094
514.743274954	4809.2969
545.022291127	4816.3783
575.301307302	4826.0599
605.580323475	4830.6314
635.859339648	4837.6535
666.138355824	4848.2509
696.417371997	4858.538
726.696388169	4874.1838
756.975404345	4903.7649
787.254420518	4930.928
817.533436693	4948.2712
847.812452866	4957.0985
878.091469039	4969.9799
908.370485214	4987.6325
938.649501387	5003.8997
968.92851756	5027.692
999.207533736	5057.5395
1029.48654991	5083.6465
1059.76556608	5114.2163
1090.04458226	5163.7062
1120.32359843	5205.0049
1150.60261461	5217.9928
1180.88163078	5222.0107
1211.16064695	5218.0536
1241.43966313	5208.6691

