X	Graphic Profile 1
0	5203.7005
43.1977216828	5168.1646
86.3954433681	5144.7806
129.593165048	5130.3395
172.790886732	5122.617
215.988608419	5105.4569
259.1863301	5080.7899
302.384051779	5064.2522
345.581773468	5054.6589
388.779495151	5048.4384
431.977216836	5043.4521
475.174938514	5034.2637
518.372660198	5012.2628
561.570381885	4993.4724
604.768103567	4967.5134
647.965825247	4959.2763
691.163546929	4945.6433
734.361268617	4920.3982
777.558990298	4893.9686
820.75671198	4876.0088
863.954433665	4852.407
907.152155348	4830.0983
950.34987703	4814.9845
993.547598714	4803.95
1036.7453204	4790.3585
1079.94304208	4771.627
1123.14076376	4757.8443
1166.33848545	4740.0554
1209.53620713	4727.9677
1252.73392881	4724.7075
1295.9316505	4718.9549

