X	Graphic Profile 1
0	4444.7281
30.5151031802	4443.6341
61.0302119127	4444.8826
91.545326195	4439.0944
122.060446029	4433.0645
152.575571414	4427.9293
183.090702343	4427.4474
213.605838817	4414.3184
244.120980848	4405.7479
274.636128417	4396.0261
305.151281529	4385.4785
335.666440192	4375.1886
366.181604395	4359.9552
396.696774146	4337.094
427.211949444	4324.0728
457.727130272	4318.7199
488.242316642	4312.0024
518.757508559	4302.0163
549.272706019	4292.4407
579.78790901	4286.697
610.303117539	4280.1269
640.818331611	4271.247
671.333551221	4261.7685
701.848776363	4251.8129
732.36400704	4241.9899
762.879243256	4232.4994
793.394485003	4224.1042
823.909732287	4210.9193
854.424985101	4196.5126
884.940243447	4184.4514
915.455507323	4176.932
945.970776737	4167.9722
976.486051674	4156.5157

