X	Graphic Profile 1
0	4890.3697
30.2567412861	4892.5728
60.513482571	4900.1415
90.770223856	4908.2113
121.026965141	4927.4304
151.283706428	4946.277
181.540447713	4964.5231
211.797188999	4988.0335
242.053930285	5012.6983
272.310671571	5030.5001
302.567412856	5046.1056
332.824154141	5051.6138
363.080895426	5064.155
393.337636713	5076.6447
423.594377998	5087.8272
453.851119284	5099.5184
484.10786057	5106.4996
514.364601856	5118.5223
544.621343142	5133.5719
574.878084426	5152.0051
605.134825711	5166.449
635.391566998	5180.1953
665.648308284	5188.0617
695.905049569	5199.5138
726.161790856	5215.8356
756.418532139	5237.2442
786.675273425	5252.9601
816.932014711	5267.821
847.188755997	5283.5904
877.445497284	5295.5467
907.702238569	5309.6642
937.958979855	5326.7764
968.215721139	5342.051
998.472462424	5356.4557
1028.72920371	5376.8942
1058.985945	5398.4823
1089.24268628	5422.2567
1119.49942757	5441.7889
1149.75616885	5452.6644

