X	Graphic Profile 1
0	4723.7816
30.6717539827	4727.3188
61.3435078966	4728.6105
92.0152617594	4737.441
122.687015565	4741.4124
153.358769308	4748.5218
184.030522985	4746.2969
214.70227661	4766.9073
245.374030179	4783.7721
276.045783685	4783.1466
306.717537125	4789.6963
337.389290514	4794.2322
368.061043836	4792.827
398.732797105	4793.0819
429.404550317	4792.071
460.076303467	4793.4276
490.748056551	4791.6555
521.419809585	4789.5505
552.091562558	4786.3471
582.763315464	4780.6863
613.43506832	4774.5071
644.106821115	4770.9134
674.778573851	4769.3592
705.450326521	4769.3853
736.122079138	4768.274
766.793831695	4766.3232
797.465584188	4764.972
828.137336627	4763.9925
858.809089006	4761.57
889.480841327	4753.0011
920.152593582	4742.6528
950.824345783	4735.6528
981.496097926	4729.9575
1012.16785	4723.5096
1042.83960203	4716.4675
1073.51135399	4709.8342
1104.18310589	4704.7979
1134.85485774	4700.8479
1165.52660952	4697.5048
1196.19836124	4691.8707
1226.87011291	4681.8753
1257.54186452	4669.2198
1288.21361607	4658.6797
1318.88536755	4651.6776
1349.55711899	4648.5431
1380.22887036	4645.2081
1410.90062166	4640.114
1441.57237292	4634.7073

