X	Graphic Profile 1
0	4869.4243
30.6518395561	4863.2484
61.3036556421	4860.4865
91.9554482722	4861.7282
122.60721743	4869.1801
153.258963118	4872.5004
183.910685341	4874.8166
214.562384108	4864.0695
245.214059407	4858.607
275.865711239	4854.7855
306.517339612	4851.0774
337.168944519	4836.4091
367.820525964	4816.3924
398.47208395	4804.5417
429.123618483	4794.6744
459.775129546	4789.442
490.426617158	4787.9723
521.078081309	4785.879
551.729521998	4780.1435
582.380939238	4773.5504
613.032333017	4772.2755
643.683703344	4773.0098
674.335050212	4776.3075
704.986373627	4776.275
735.63767359	4778.3855
766.288950098	4778.6592
796.449533818	4781.558
826.610097683	4779.9525
856.770641673	4777.3916
886.931165803	4773.2672
917.091670075	4766.0711
947.252154477	4756.3051
977.412619017	4746.8697
1007.5730637	4740.4929
1037.73348851	4731.5946
1067.89389347	4726.0713
1098.05427857	4723.7415
1128.21464381	4722.8767
1158.37498919	4717.5781
1188.53531471	4711.2937
1218.69562037	4707.0901
1248.85590617	4699.758
1279.01617212	4690.6655
1309.17641821	4685.4909
1339.33664445	4682.8107
1369.49685083	4675.8057
1399.65703735	4673.1083
1429.81720402	4671.7366
1459.97735084	4669.3564
1490.1374778	4661.0435
1520.29758491	4657.5276
1550.45767217	4657.5373

