X	Graphic Profile 1
0	5244.043
30.8576124809	5245.1022
61.7152239383	5257.2371
92.5728343504	5258.5224
123.430443738	5250.2625
154.288052083	5253.8189
185.145659394	5251.2388
216.003265675	5247.4157
246.860870918	5236.7909
277.718475125	5228.4416
308.576078306	5222.4186
339.433680444	5216.2278
370.291281546	5210.0022
401.148881623	5202.285
432.006480657	5201.6177
462.864078659	5198.9839
493.721675631	5196.8539
524.579271563	5193.3732
555.43686646	5184.6718
586.29446033	5182.6526
617.152053161	5170.6733
648.009644955	5160.027
678.867235723	5153.4415
709.724825449	5150.7027
740.58241414	5147.2112
771.440001804	5137.7732
802.297588426	5126.421
833.155174016	5115.5637
864.012758577	5108.1278
894.870342096	5094.014
925.727924591	5081.0727
956.585506042	5069.0483
987.443086458	5049.5655
1018.30066584	5035.7116
1049.1582442	5031.8546
1080.01582152	5033.4589
1110.8733978	5013.1656
1141.73097305	4991.5957
1172.58854726	4979.2588
1203.44612044	4968.4705
1234.30369259	4958.1097
1265.1612637	4940.265
1296.01883378	4924.6779
1326.87640282	4911.1441
1357.73397083	4895.2904
1388.59153781	4875.2553
1419.44910376	4847.6433
1450.30666866	4829.7885
1481.16423253	4818.3321
1512.02179538	4815.0178
1542.87935718	4811.3391
1573.73691795	4800.3877
1604.59447769	4790.466
1635.4520364	4782.3526
1666.30959406	4774.5179
1697.1671507	4771.1472
1728.0247063	4767.7521
1758.88226087	4763.3934
1789.7398144	4759.8677
1820.59736691	4754.6296
1851.45491837	4748.6863
1882.31246881	4744.5562
1913.1700182	4740.3091
1944.02756657	4735.1464

