X	Graphic Profile 1
0	4248.921
30.6892099066	4257.346
61.3784198149	4258.1168
92.067629722	4259.7064
122.756839629	4264.9962
153.446049537	4270.9363
184.135259444	4276.0096
214.82446935	4282.2397
245.51367926	4288.6754
276.202889167	4298.8502
306.892099074	4320.4541
337.581308982	4338.4342
368.270518889	4344.9675
398.959728795	4359.0417
429.648938702	4375.6785
460.338148609	4390.8444
491.027358517	4406.3849
521.716568424	4420.9359
552.405778331	4451.2166
583.094988239	4507.0155
613.784198146	4529.5353
644.473408053	4544.2863
675.162617961	4556.0101
705.851827868	4565.9275
736.541037774	4578.3053
767.230247684	4580.6868
797.919457591	4578.9463
828.608667498	4578.8222
859.297877406	4581.359
889.987087313	4584.3304
920.676297219	4592.4778
951.365507125	4614.8026
982.054717032	4649.0498
1012.74392694	4671.5948
1043.43313685	4694.2207
1074.12234675	4722.0072
1104.81155666	4743.9938
1135.50076657	4767.884
1166.18997648	4803.1628
1196.87918639	4827.1238
1227.56839629	4836.7695
1258.2576062	4852.4839
1288.94681611	4870.597
1319.63602601	4890.6063
1350.32523592	4905.6306
1381.01444583	4921.6915
1411.70365573	4928.5489

