X	Graphic Profile 1
0	5072.0307
30.3855789481	5063.121
60.771179102	5058.3939
91.156800471	5052.3299
121.542443047	5041.806
151.928106829	5029.6748
182.313791826	5017.854
212.69949803	5007.5517
243.085225453	4990.9902
273.470974079	4975.1534
303.856743918	4967.0831
334.242534976	4959.8266
364.628347241	4945.2888
395.014180726	4923.579
425.400035418	4910.3413
455.785911336	4895.9546
486.17180846	4884.8214
516.557726805	4883.4803
546.943666372	4880.3264
577.32962715	4872.6454
606.222581395	4870.1882
635.115555467	4865.3186
664.008549373	4858.706
692.901563119	4848.2824
721.79459669	4838.4185

