X	Graphic Profile 1
0	5373.9851
31.2073148086	5365.6621
62.4146104793	5359.0053
93.6218869983	5354.6338
124.829144385	5354.2567
156.03638262	5349.7359
187.243601709	5345.4632
218.450801656	5346.6847
249.657982461	5341.34
280.865144116	5334.7553
312.072286622	5337.2197
343.279409986	5332.206
374.486514204	5328.064
405.693599276	5326.7336
436.900665198	5323.1719
468.107711974	5323.5413
499.314739603	5319.748
530.521748089	5317.1076
561.728737427	5310.8828
592.935707608	5314.6848
624.142658654	5312.4088
655.349590536	5315.5795
686.556503282	5316.2714
717.763396873	5314.9787
748.970271318	5312.9443
780.177126614	5311.1285
811.383962756	5315.1432
842.590779758	5318.9933
873.797577598	5324.65
905.004356292	5330.4637
936.211115841	5329.7074
967.417856232	5317.8195
998.624577481	5313.1144
1029.83127957	5306.7806
1061.03796251	5295.1037
1092.2446263	5290.6859
1123.45127093	5294.3097
1154.65789642	5290.762
1185.86450275	5284.9806
1217.07108994	5279.8023
1248.27765797	5274.423
1279.48420684	5267.9553
1310.69073656	5267.8489
1341.89724712	5267.5061
1373.10373854	5265.2895
1404.3102108	5263.6807
1435.51666391	5265.942
1466.72309786	5263.2452
1497.92951265	5259.9851
1529.13590829	5258.9024
1560.34228478	5261.3036
1591.54864212	5263.6932
1622.75498029	5261.6247
1653.96129931	5263.2678
1685.16759917	5264.1432
1716.37387988	5261.3946
1747.58014143	5257.315
1778.78638382	5249.389
1809.99260707	5244.3307
1841.19881115	5240.8799
1872.40499607	5240.1661
1903.61116183	5245.4783
1934.81730844	5250.033
1966.02343589	5250.4928
1997.22954418	5250.4976
2028.43563332	5250.059
2059.64170329	5248.4952
2090.8477541	5244.2213
2122.05378576	5235.7176
2153.25979825	5236.7916
2184.46579159	5240.2658
2215.67176576	5242.1328
2246.87772078	5238.9515
2278.08365663	5233.7764
2309.28957333	5227.0834
2340.49547086	5222.0074
2371.70134923	5219.2114
2402.90720844	5220.6945
2434.11304849	5226.294
2465.31886938	5222.199
2496.5246711	5219.2599
2527.73045366	5219.1783
2558.93621706	5218.9135
2590.1419613	5217.0654
2621.34768637	5214.5889
2652.55339228	5211.7113
2683.75907903	5207.0266
2714.96474661	5204.5215
2746.17039503	5204.6546
2777.37602429	5203.4476
2808.58163438	5201.7237
2839.78722531	5200.6339
2870.99279706	5198.0046
2902.19834966	5194.2553
2933.40388309	5188.4247
2964.60939735	5186.7604
2995.81489245	5181.281
3027.02036839	5171.578
3058.22582515	5156.1523
3089.43126276	5145.2358
3120.63668119	5128.0449
3151.84208046	5112.8983
3183.04746055	5107.4654
3214.25282148	5103.191
3245.45816324	5097.4143
3276.66348584	5093.2184
3307.86878927	5086.0359
3339.07407353	5084.6407
3370.27933862	5080.5992
3401.48458454	5077.6359
3432.68981129	5075.4314
3463.89501888	5069.6283
3495.10020729	5059.8506
3526.30537653	5052.1865
3557.51052661	5048.3538
3588.71565751	5040.1637
3619.92076924	5030.9268
3651.1258618	5025.2432
3682.3309352	5021.8645
3713.53598942	5018.3595
3744.74102447	5013.5076
3775.94604034	5007.2864
3807.15103704	4998.9547
3838.35601458	4991.4263
3869.56097294	4988.8274
3900.76591212	4991.5738
3931.97083214	4984.5427
3963.17573298	4980.6599
3994.38061465	4971.8928
4025.58547714	4960.1798
4056.79032046	4941.6728
4087.99514461	4914.9533
4119.19994958	4896.3082
4150.40473538	4876.9641
4181.60950201	4860.3222
4212.81424946	4848.45

