X	Graphic Profile 1
0	4537.1981
41.778483834	4530.7493
83.5569676679	4532.0257
125.3354515	4531.2909
167.113935333	4529.6649
208.892419166	4537.169
250.670903003	4541.368
292.449386838	4539.9714
334.227870676	4537.7336
376.006354505	4532.2404
417.784838339	4529.279
459.563322173	4522.1591
501.341806009	4516.2751
543.120289839	4502.6916
584.898773674	4485.5263
626.677257505	4485.5009
668.455741343	4482.4254
705.634184444	4476.3806
742.812627545	4484.7234
779.991070648	4487.3325
817.16951375	4486.3913
854.347956852	4486.4186
891.52639995	4478.5304
928.704843049	4475.0746
965.883286154	4474.582
1003.06172926	4466.435
1040.24017236	4460.5223
1077.41861546	4459.2565
1114.59705856	4461.3044
1151.77550166	4455.2848
1188.95394477	4447.5164
1226.13238787	4435.592
1263.31083097	4427.3268
1300.48927406	4407.3469
1337.66771717	4398.0043
1374.84616027	4394.6031
1412.02460337	4391.0734

