X	Graphic Profile 1
0	5057.2646
30.7331657572	5039.3433
61.466352006	5021.5415
92.1995587361	5006.5387
122.932785961	4990.7022
153.666033668	4971.7768
184.39930186	4960.0224
215.132590537	4951.9715
245.86589971	4944.9986
276.59922937	4942.5135
307.332579512	4936.1785
338.065950155	4929.4515
368.799341285	4925.9667
399.532752903	4925.0705
430.266185014	4919.5669
460.999637614	4902.269
491.733110714	4892.3799
522.46660431	4886.7888
553.200118392	4883.4757
583.93365297	4882.5928
614.667208046	4875.9351
645.400783622	4870.0466
676.134379686	4866.9947
706.867996258	4864.7122
737.601633315	4864.6299
768.335290873	4860.9645
799.068968939	4859.6244
829.802667499	4844.7418
860.536386558	4841.5438
891.270126115	4840.3083
922.003886173	4839.1164
952.737666736	4835.5153
983.471467803	4830.4814
1014.20528937	4828.2358
1044.93913144	4826.2188
1075.67299401	4820.8342
1106.40687709	4816.484
1137.14078068	4804.9139
1167.87470477	4798.9337
1198.60864937	4797.7838
1229.34261447	4790.5433
1260.07660008	4784.5703
1290.8106062	4779.5541
1321.54463282	4774.8115
1352.27867996	4773.5973
1383.01274761	4770.6269
1413.74683576	4765.1485
1444.48094443	4755.1277
1475.21507361	4747.0255
1505.9492233	4738.2429
1536.6833935	4728.6873

