X	Graphic Profile 1
0	5101.8184
31.2684822731	5090.9025
62.5369885309	5070.4789
93.8055187696	5048.2064
125.074073	5029.7969
156.342651216	5011.6282
187.61125342	4987.8244
218.879879612	4961.5634
250.148529796	4942.3358
281.417203965	4934.3945
312.68590213	4926.5749
343.95462428	4921.5331
375.223370425	4913.1104
406.492140563	4894.6807
437.760934696	4872.2663
469.029752818	4849.4527
500.298594947	4830.5336
531.56746106	4811.636
562.83635117	4794.1718
594.105265282	4784.0641
625.374203391	4770.5609
656.643165499	4745.441
687.912151611	4718.8474
719.181161714	4696.7943
750.450195828	4674.7481
781.719253939	4648.6583
812.988336052	4624.3081
844.257442165	4600.5323
875.526572289	4577.5606
906.795726416	4558.1248
938.064904543	4540.0091
969.334106685	4528.1324
1000.60333283	4515.2992
1031.87258298	4514.1079
1063.14185715	4518.2595
1094.41115532	4521.2654
1125.6804775	4518.9494
1156.94982369	4514.4226
1188.2191939	4507.7842
1219.48858812	4500.7837
1250.75800634	4494.2468
1282.02744859	4490.5684
1313.29691485	4483.9349
1344.56640513	4480.3101

