X	Graphic Profile 1
0	4400.7945
30.7191261637	4395.8427
61.438252329	4391.128
92.1573784927	4382.3562
122.876504659	4379.2146
153.595630822	4376.353
184.314756985	4372.067
215.033883151	4367.5524
245.753009314	4359.6555
276.472135478	4356.178
307.191261643	4354.1487
337.910387807	4351.2256
368.629513973	4343.3368
399.348640136	4337.0236
430.067766302	4332.1665
460.786892465	4325.7593
491.506018631	4319.3591
522.225144793	4318.6124
552.94427096	4316.5553
583.663397122	4314.9554
614.382523287	4315.1461
645.101649453	4316.4374
675.820775614	4313.6517
706.539901782	4313.7267
737.259027944	4308.3688
767.978154109	4305.5019
798.697280273	4305.6152
829.416406438	4310.3437
860.135532602	4310.0057
890.854658767	4310.0328
921.573784932	4306.8372
952.292911096	4301.5875
983.012037259	4300.2916
1013.73116343	4303.1832
1044.45028959	4305.5891
1075.16941575	4310.2252
1105.88854192	4305.2766
1136.60766808	4301.7256
1167.32679425	4296.903
1198.04592041	4290.7008
1228.76504657	4290.4714
1259.48417274	4286.1897
1290.20329891	4280.3155
1320.92242507	4278.3704
1351.64155123	4275.1506
1382.3606774	4274.7342
1413.07980356	4274.6968
1443.79892973	4278.6147
1474.51805589	4280.2078

