X	Graphic Profile 1
0	4365.3635
30.5713637017	4371.4873
61.1427272006	4374.2883
91.7140904945	4372.8247
122.285453585	4367.9625
152.856816469	4357.6959
183.428179159	4349.5054
213.999541636	4343.1333
244.570903909	4335.0643
275.142265978	4328.2921
305.713627844	4323.0809
336.284989504	4319.9862
366.856350961	4316.5934
397.427712213	4311.4869
427.999073261	4305.8682
458.570434105	4299.3469
489.141794752	4291.7438
519.713155188	4285.0979
550.28451542	4282.8206
580.855875447	4281.4793
611.42723527	4281.4271
641.998594891	4275.7684
672.569954305	4258.782
703.141313516	4245.1248
733.712672523	4236.4688
764.284031325	4234.5398
794.855389924	4237.7238
825.426748317	4235.3427
855.998106507	4237.0501
886.5694645	4239.3798
917.140822282	4238.3655
947.71217986	4236.6555
978.283537232	4234.5139
1008.8548944	4230.7163
1039.42625137	4218.6118
1069.99760813	4208.3318
1100.56896469	4202.5984
1131.14032104	4197.1616
1161.71167719	4189.1253
1192.28303314	4177.4937
1222.85438888	4165.7146
1253.42574441	4156.5572
1283.99709975	4155.0505
1314.56845488	4156.8886
1345.1398098	4155.6151
1375.71116452	4152.6118
1406.28251904	4149.0106

