X	Graphic Profile 1
0	4439.2886
30.5727612185	4439.8735
61.145524849	4445.2957
91.7182908731	4447.6123
122.291059314	4448.2216
152.863830159	4447.5134
183.436603404	4446.9786
214.009379053	4445.1287
244.582157111	4443.2052
275.154937565	4438.5265
305.727720435	4433.5122
336.300505707	4426.4357
366.873293383	4420.2765
397.446083463	4418.3621
428.018875953	4416.8759
458.59167084	4415.2623
489.164468137	4411.1514
519.737267841	4404.103
550.310069947	4393.8696
580.882874458	4385.204
611.455681372	4380.2884
642.028490699	4377.6674
672.60130243	4375.7462
703.174116561	4374.7878
733.746933101	4375.2377
764.319752048	4378.4918
794.892573394	4379.4285
825.46539715	4378.7162
856.038223314	4379.1209
886.611051878	4378.2146
917.18388285	4378.3563
947.756716229	4377.1231
978.329552012	4372.0989
1008.9023902	4367.6462
1039.4752308	4365.655
1070.0480738	4362.909
1100.62091921	4358.3449
1131.19376702	4352.4709
1161.76661723	4348.3322
1192.33946986	4342.9762
1222.91232489	4338.7416
1253.48518233	4333.0387
1284.05804217	4324.4754
1314.63090441	4318.6234
1345.20376907	4313.566
1375.77663613	4308.5754
1406.3495056	4303.2098
1436.92237747	4296.8966
1467.49525175	4289.6577
1498.06812843	4282.6628

