X	Graphic Profile 1
0	4973.5204
72.0239404275	4959.6756
144.04788086	4936.5353
216.071821288	4926.2101
288.09576172	4927.8208
360.119702147	4925.8896
432.143642581	4911.9614
504.167583006	4903.6003
576.19152344	4891.7153
648.215463865	4872.6024
720.239404298	4857.0618
792.263344726	4837.7345
864.28728516	4820.9905
936.311225586	4810.4915
1008.33516602	4804.9398
1080.35910645	4791.2413
1152.38304688	4788.9027
1224.4069873	4782.8398
1296.43092774	4771.182
1368.45486817	4759.904
1440.4788086	4751.7089
1512.50274903	4744.6044
1584.52668946	4733.6709
1656.55062989	4729.3333
1728.57457032	4725.994
1800.59851075	4718.1736
1872.62245118	4708.5926
1944.64639161	4702.7367

