5781373,0.0,0.0,0.0,0.0,1.0
08158840,1.0,68.1497,0.654614,0.0099999999999997868,1.1000000000000001
0.00581436,2.0,206.122,1.21394,0.020000000000000462,1.2
,3.0,406.141,1.77079,0.030000000000000249,1.3
,4.0,661.932,2.35637,0.040000000000000036,1.3999999999999999
,5.0,968.923,2.9147,0.049999999999999822,1.5
,6.0,1329.0,3.43129,0.060000000000000497,1.6000000000000001
,7.0,1745.12,3.91647,0.070000000000000284,1.7
,8.0,2221.39,4.37585,0.080000000000000071,1.8
,9.0,2760.23,4.84109,0.089999999999999858,2.0
,10.0,3362.05,5.28987,0.10000000000000053,2.1000000000000001
,11.0,4032.59,5.7014,0.11000000000000032,2.2999999999999998
,12.0,4773.95,6.14416,0.12000000000000011,2.3999999999999999
,13.0,5584.37,6.59885,0.12999999999999989,2.6000000000000001
,14.0,6464.19,7.07761,0.14000000000000057,2.7000000000000002
,15.0,7408.68,7.59138,0.15000000000000036,2.8999999999999999
,16.0,8414.44,8.1221,0.16000000000000014,3.1000000000000001
,17.0,9481.5,8.63089,0.16999999999999993,3.2999999999999998
,18.0,10611.7,9.12544,0.1800000000000006,3.5
,19.0,11807.3,9.60025,0.19000000000000039,3.7000000000000002
,20.0,13070.1,10.0675,0.20000000000000018,3.8999999999999999
,21.0,14407.7,10.4294,0.20999999999999996,4.2000000000000002
,22.0,15826.8,10.859,0.21999999999999975,4.4000000000000004
,23.0,17318.5,11.3523,0.23000000000000043,4.7000000000000002
,24.0,18874.1,11.8981,0.24000000000000021,5.0
,25.0,20488.1,12.4668,0.25,5.2999999999999998
,26.0,22157.9,13.0576,0.25999999999999979,5.5999999999999996
,27.0,23880.1,13.6491,0.28000000000000025,5.5999999999999996
,28.0,25657.6,14.198,0.29000000000000004,5.9000000000000004
,29.0,27492.6,14.7392,0.29999999999999982,6.2000000000000002
,30.0,29386.3,15.2709,0.30999999999999961,6.5999999999999996
,31.0,31341.2,15.7786,0.32000000000000028,7.0
,32.0,33357.1,16.2814,0.33000000000000007,7.2999999999999998
,33.0,35434.3,16.8066,0.33999999999999986,7.7000000000000002
,34.0,37570.5,17.347,0.34999999999999964,8.1999999999999993
,35.0,39764.9,17.8775,0.36000000000000032,8.5999999999999996
,36.0,42016.0,18.4269,0.37000000000000011,9.0999999999999996
,37.0,44322.8,18.9704,0.37999999999999989,9.5
,38.0,46688.0,19.4796,0.38999999999999968,10.0
,39.0,49114.8,19.9766,0.41000000000000014,10.0
,40.0,51602.7,20.4714,0.41999999999999993,11.0
,41.0,54152.3,20.9781,0.42999999999999972,11.0
,42.0,56762.4,21.5001,0.4399999999999995,12.0
,43.0,59430.0,22.0435,0.45000000000000018,12.0
,44.0,62150.8,22.6263,0.45999999999999996,13.0
,45.0,64921.2,23.2175,0.46999999999999975,14.0
,46.0,67742.3,23.7766,0.47999999999999954,14.0
,47.0,70614.6,24.3463,0.48999999999999932,15.0
,48.0,73540.6,24.8874,0.5,16.0
,,76522.2,25.4069,0.50999999999999979,16.0
,,79560.1,25.9364,0.51999999999999957,17.0
,,82653.1,26.4678,0.53999999999999915,17.0
,,85801.3,27.006,0.54999999999999982,18.0
,,89002.5,27.5605,0.55999999999999961,19.0
,,92255.5,28.1261,0.5699999999999994,20.0
,,95557.7,28.7097,0.57999999999999918,20.0
,,98909.5,29.2789,0.58999999999999986,21.0
,,102309.0,29.8508,0.59999999999999964,22.0
,,105760.0,30.4058,0.60999999999999943,23.0
,,109262.0,30.9654,0.61999999999999922,24.0
,,112813.0,31.5309,0.62999999999999989,25.0
,,116412.0,32.1144,0.63999999999999968,27.0
,,120058.0,32.7069,0.64999999999999947,28.0
,,123748.0,33.325,0.66999999999999993,28.0
,,127479.0,33.9665,0.6800000000000006,29.0
,,131250.0,34.6044,0.69000000000000039,30.0
,,135059.0,35.2645,0.70000000000000018,31.0
,,138907.0,35.9054,0.70999999999999996,33.0
,,142794.0,36.5249,0.72000000000000064,34.0
,,146722.0,37.1469,0.73000000000000043,35.0
,,150690.0,37.7513,0.74000000000000021,37.0
,,154700.0,38.3519,0.75,38.0
,,158752.0,38.9535,0.75999999999999979,40.0
,,162846.0,39.5571,0.77000000000000046,41.0
,,166980.0,40.1805,0.78000000000000025,43.0
,,171154.0,40.7728,0.79999999999999982,43.0
,,175369.0,41.3945,0.80999999999999961,45.0
,,179623.0,41.9954,0.82000000000000028,47.0
,,183918.0,42.5769,0.83000000000000007,48.0
,,188255.0,43.1722,0.83999999999999986,50.0
,,192632.0,43.7867,0.84999999999999964,52.0
,,197049.0,44.3783,0.86000000000000032,54.0
,,201508.0,44.9505,0.87000000000000011,56.0
,,,,0.87999999999999989,58.0
,,,,0.88999999999999968,61.0
,,,,0.90000000000000036,63.0
,,,,0.91000000000000014,65.0
,,,,0.92999999999999972,65.0
,,,,0.9399999999999995,68.0
,,,,0.95000000000000018,70.0
,,,,0.95999999999999996,73.0
,,,,0.96999999999999975,75.0
,,,,0.97999999999999954,78.0
,,,,0.99000000000000021,81.0
,,,,1.0,84.0
,,,,1.0099999999999998,87.0
,,,,1.0199999999999996,90.0
,,,,1.0299999999999994,93.0
,,,,1.04,96.0
,,,,1.0499999999999998,99.0
,,,,1.0599999999999996,103.0
,,,,1.0699999999999994,106.0
,,,,1.0800000000000001,110.0
,,,,1.0899999999999999,113.0
,,,,1.0999999999999996,117.0
,,,,1.0999999999999996,125.0
,,,,1.1100000000000003,128.0
,,,,1.1200000000000001,133.0
,,,,1.1299999999999999,137.0
,,,,1.1399999999999997,141.0
