NEWID,9
LENGTH_KM,984.511
SLOPE,0.0050005
ROUGHNESS,0.05

StageHeight,NEWID,Length,Slope,Roughness,Width,SurfaceArea,WetArea,WettedPerimeter,BedArea,HydraulicRadius,Volume,Discharge
0.0,17.5722,17300.0,0.0,17.5722,17.3,0.0,0.0,0.0
1.0,25.9012,25500.0,6.68821,25.9235,25.5219,0.257998,6584.61,3.83346
2.0,34.0271,33500.0,15.8655,34.0722,33.5444,0.465643,15619.7,13.48
3.0,42.9655,42300.0,27.5952,43.0314,42.3649,0.641281,27167.8,29.0226
4.0,50.3804,49600.0,41.852,50.4712,49.6895,0.829224,41203.7,52.2437
5.0,58.2015,57300.0,58.3352,58.3161,57.4128,1.00033,57431.6,82.5206
6.0,63.077,62100.0,76.7605,63.2296,62.2502,1.214,75571.5,123.543
7.0,70.9997,69900.0,97.1843,71.1757,70.0733,1.36541,95679.0,169.164
8.0,79.2272,78000.0,120.098,79.4257,78.1955,1.51208,118238.0,223.764
9.0,88.2672,86900.0,145.591,88.4863,87.1157,1.64535,143336.0,286.976
10.0,97.0025,95500.0,173.907,97.2428,95.7366,1.78838,171214.0,362.378
11.0,105.738,104100.0,204.837,105.999,104.358,1.93243,201664.0,449.45
12.0,114.575,112800.0,238.4,114.857,113.078,2.07562,234707.0,548.623
13.0,123.615,121700.0,274.67,123.918,121.998,2.21655,270416.0,660.39
14.0,133.772,131700.0,313.887,134.093,132.016,2.34081,309025.0,782.624
15.0,145.047,142800.0,356.34,145.385,143.133,2.45102,350821.0,916.149
16.0,156.423,154000.0,402.164,156.777,154.349,2.5652,395935.0,1065.83
17.0,171.253,168600.0,452.231,171.619,168.961,2.63508,445226.0,1220.19
18.0,194.919,191900.0,507.493,195.294,192.269,2.59861,499632.0,1356.63
19.0,213.101,209800.0,569.657,213.486,210.179,2.66836,560833.0,1549.94
20.0,227.524,224000.0,636.839,227.922,224.391,2.79411,626975.0,1786.74
21.0,240.932,237200.0,708.236,241.343,237.605,2.93456,697266.0,2053.1
22.0,251.699,247800.0,783.501,252.127,248.222,3.10756,771365.0,2359.7
23.0,261.043,257000.0,861.826,261.492,257.442,3.2958,848477.0,2699.38
24.0,269.982,265800.0,942.867,270.451,266.262,3.48628,928263.0,3065.93
25.0,278.412,274100.0,1026.39,278.904,274.584,3.68009,1.01049e+06,3460.1
26.0,290.093,285600.0,1112.93,290.601,286.099,3.82975,1.09569e+06,3852.87
27.0,303.298,298600.0,1203.32,303.819,299.113,3.96065,1.18468e+06,4260.2
28.0,321.987,317000.0,1298.5,322.519,317.523,4.02614,1.27839e+06,4647.71
29.0,340.575,335300.0,1399.49,341.117,335.833,4.10267,1.37781e+06,5072.44
30.0,359.265,353700.0,1506.24,359.816,354.243,4.18613,1.48291e+06,5533.15
31.0,378.462,372600.0,1618.67,379.023,373.152,4.27064,1.5936e+06,6025.92
32.0,395.831,389700.0,1736.89,396.403,390.263,4.38162,1.70998e+06,6577.55
33.0,414.216,407800.0,1860.33,414.798,408.373,4.48492,1.83152e+06,7155.34
34.0,432.194,425500.0,1989.57,432.786,426.083,4.59712,1.95875e+06,7779.52
35.0,454.134,447100.0,2124.49,454.735,447.691,4.67194,2.09158e+06,8396.98
36.0,479.02,471600.0,2266.71,479.628,472.199,4.72597,2.2316e+06,9028.02
