NEWID,2
LENGTH_KM,974.293
SLOPE,0.0050005
ROUGHNESS,0.05

StageHeight,NEWID,Length,Slope,Roughness,Width,SurfaceArea,WetArea,WettedPerimeter,BedArea,HydraulicRadius,Volume,Discharge
0.0,13.4456,13100.0,0.0,13.4456,13.1,0.0,0.0,0.0
1.0,19.9119,19400.0,5.02704,19.9405,19.4279,0.252102,4897.81,2.83726
2.0,27.5071,26800.0,12.2743,27.5602,26.8517,0.445363,11958.8,10.1238
3.0,34.5892,33700.0,21.9392,34.6685,33.7772,0.632828,21375.2,22.8708
4.0,40.4396,39400.0,33.3669,40.5505,39.5081,0.822847,32509.1,41.438
5.0,46.7005,45500.0,46.6644,46.8411,45.637,0.996227,45464.8,65.8306
6.0,51.9351,50600.0,61.641,52.111,50.7714,1.18288,60056.4,97.5064
7.0,56.3485,54900.0,78.1614,56.5664,55.1122,1.38176,76152.1,137.136
8.0,60.8646,59300.0,96.0519,61.1234,59.5521,1.57144,93582.7,183.615
9.0,64.9702,63300.0,115.242,65.274,63.596,1.76551,112279.0,238.082
10.0,69.5889,67800.0,135.79,69.9328,68.135,1.94172,132299.0,298.901
11.0,73.8997,72000.0,157.668,74.2865,72.3768,2.12243,153614.0,368.271
12.0,78.6211,76600.0,180.92,79.047,77.015,2.28876,176269.0,444.382
13.0,83.5477,81400.0,205.585,84.0113,81.8516,2.44711,200300.0,527.994
14.0,90.5272,88200.0,232.038,91.0172,88.6775,2.54938,226073.0,612.424
15.0,98.3277,95800.0,260.854,98.8416,96.3007,2.63912,254149.0,704.542
16.0,109.105,106300.0,292.503,109.636,106.817,2.66795,284983.0,795.765
17.0,119.882,116800.0,327.478,120.43,117.334,2.71924,319059.0,902.298
18.0,128.503,125200.0,365.27,129.073,125.755,2.82994,355880.0,1033.56
19.0,136.817,133300.0,405.598,137.409,133.877,2.95175,395171.0,1180.37
20.0,144.104,140400.0,448.395,144.722,141.002,3.09832,436868.0,1347.77
21.0,153.239,149300.0,493.624,153.877,149.922,3.20791,480934.0,1518.5
22.0,162.887,158700.0,541.61,163.544,159.34,3.3117,527687.0,1701.86
23.0,173.356,168900.0,592.861,174.031,169.558,3.40663,577620.0,1898.33
24.0,184.031,179300.0,647.309,184.723,179.975,3.50421,630669.0,2112.07
25.0,195.526,190500.0,705.121,196.235,191.19,3.59325,686994.0,2339.51
26.0,207.74,202400.0,766.755,208.464,203.105,3.67812,747044.0,2583.91
27.0,221.904,216200.0,832.308,222.641,216.918,3.73834,810912.0,2835.35
28.0,234.426,228400.0,901.888,235.178,229.132,3.83492,878704.0,3125.07
29.0,258.341,251700.0,975.995,259.1,252.44,3.76686,950906.0,3341.73
30.0,285.848,278500.0,1059.37,286.614,279.246,3.69614,1.03213e+06,3581.63
31.0,310.276,302300.0,1150.18,311.05,303.054,3.69772,1.12061e+06,3889.77
32.0,342.197,333400.0,1251.13,342.976,334.16,3.64786,1.21897e+06,4193.07
33.0,362.314,353000.0,1358.57,363.103,353.768,3.74156,1.32365e+06,4630.78
34.0,384.279,374400.0,1472.35,385.076,375.177,3.82354,1.4345e+06,5091.66
35.0,407.885,397400.0,1592.83,408.69,398.184,3.8974,1.55188e+06,5579.0
36.0,432.519,421400.0,1720.78,433.331,422.192,3.97104,1.67654e+06,6102.83
37.0,457.049,445300.0,1856.51,457.869,446.099,4.05467,1.80878e+06,6676.31
38.0,479.835,467500.0,1999.3,480.663,468.307,4.15947,1.94791e+06,7313.2
39.0,505.187,492200.0,2149.51,506.022,493.014,4.24785,2.09425e+06,7973.61
40.0,529.923,516300.0,2306.94,530.766,517.122,4.34644,2.24764e+06,8689.52
41.0,554.966,540700.0,2472.11,555.817,541.529,4.44771,2.40856e+06,9455.73
42.0,577.957,563100.0,2644.72,578.816,563.937,4.56918,2.57673e+06,10299.3
43.0,599.717,584300.0,2824.09,600.584,585.145,4.70224,2.75149e+06,11210.3
44.0,619.013,603100.0,3009.78,619.89,603.954,4.85534,2.93241e+06,12205.4
45.0,637.693,621300.0,3201.27,638.58,622.164,5.01311,3.11897e+06,13261.6
46.0,657.502,640600.0,3398.67,658.398,641.473,5.16202,3.3113e+06,14356.8
47.0,675.772,658400.0,3601.84,676.678,659.283,5.32283,3.50925e+06,15529.4
48.0,693.426,675600.0,3810.67,694.343,676.493,5.48816,3.71271e+06,16768.3
49.0,711.285,693000.0,4024.75,712.212,693.903,5.65105,3.92129e+06,18059.1
50.0,729.452,710700.0,4244.36,730.389,711.613,5.81109,4.13525e+06,19402.3
51.0,748.748,729500.0,4469.65,749.695,730.423,5.96195,4.35475e+06,20784.3
52.0,768.66,748900.0,4700.75,769.616,749.832,6.10792,4.57991e+06,22214.3
53.0,787.956,767700.0,4938.01,788.922,768.641,6.25918,4.81107e+06,23719.2
54.0,806.841,786100.0,5181.11,807.817,787.051,6.41371,5.04792e+06,25294.8
55.0,827.779,806500.0,5430.07,828.764,807.459,6.55201,5.29048e+06,26890.0
56.0,845.536,823800.0,5684.93,846.531,824.77,6.71556,5.53879e+06,28618.7
57.0,860.316,838200.0,5944.83,861.324,839.182,6.90197,5.79201e+06,30478.3
58.0,873.146,850700.0,6209.1,874.168,851.696,7.10287,6.04948e+06,32448.0
59.0,888.542,865700.0,6477.53,889.576,866.708,7.2816,6.31102e+06,34416.3
60.0,903.424,880200.0,6750.49,904.471,881.22,7.46346,6.57695e+06,36461.3
61.0,920.052,896400.0,7028.36,921.11,897.431,7.63031,6.84768e+06,38525.8
62.0,938.526,914400.0,7311.57,939.594,915.441,7.78162,7.12361e+06,40606.3
63.0,954.949,930400.0,7600.1,956.028,931.452,7.94966,7.40473e+06,42814.3
64.0,972.192,947200.0,7893.89,973.282,948.262,8.11059,7.69096e+06,45067.4
65.0,987.793,962400.0,8192.52,988.895,963.474,8.28452,7.98192e+06,47438.7
66.0,1004.52,978700.0,8496.19,1005.64,979.785,8.44857,8.27778e+06,49844.4
67.0,1020.64,994400.0,8804.84,1021.76,995.496,8.61731,8.5785e+06,52340.7
68.0,1035.11,1.0085e+06,9118.11,1036.25,1009.61,8.79917,8.88372e+06,54962.9
69.0,1048.76,1.0218e+06,9435.74,1049.91,1022.92,8.98718,9.19318e+06,57684.8
70.0,1065.29,1.0379e+06,9757.94,1066.45,1039.03,9.14995,9.50709e+06,60372.7
71.0,1079.14,1.0514e+06,10085.1,1080.32,1052.55,9.33529,9.82582e+06,63236.5
72.0,1090.53,1.0625e+06,10415.8,1091.73,1063.66,9.54064,1.0148e+07,66264.3
73.0,1098.33,1.0701e+06,10749.4,1099.55,1071.28,9.77618,1.04731e+07,69507.8
74.0,1109.42,1.0809e+06,11086.0,1110.65,1082.1,9.98157,1.08011e+07,72685.2
75.0,1121.84,1.093e+06,11426.1,1123.09,1094.22,10.1739,1.11324e+07,75873.9
76.0,1134.36,1.1052e+06,11770.0,1135.62,1106.43,10.3644,1.14674e+07,79130.1
77.0,1143.39,1.114e+06,12117.2,1144.68,1115.25,10.5857,1.18057e+07,82620.5
78.0,1148.63,1.1191e+06,12466.7,1149.95,1120.38,10.8411,1.21462e+07,86364.5
79.0,1152.63,1.123e+06,12817.4,1153.99,1124.33,11.107,1.24879e+07,90240.3
80.0,1156.53,1.1268e+06,13169.3,1157.94,1128.18,11.373,1.28307e+07,94192.2
81.0,1161.05,1.1312e+06,13522.4,1162.5,1132.62,11.6322,1.31748e+07,98182.2
82.0,1165.87,1.1359e+06,13877.1,1167.36,1137.35,11.8875,1.35203e+07,102226.0
