NEWID,6
LENGTH_KM,991.196
SLOPE,0.0050005
ROUGHNESS,0.05

StageHeight,NEWID,Length,Slope,Roughness,Width,SurfaceArea,WetArea,WettedPerimeter,BedArea,HydraulicRadius,Volume,Discharge
0.0,9.58438,9500.0,0.0,9.58438,9.5,0.0,0.0,0.0
1.0,28.1478,27900.0,5.31557,28.1578,27.9099,0.188778,5268.77,2.47393
2.0,44.6935,44300.0,16.4841,44.7147,44.321,0.368649,16338.9,11.9861
3.0,60.8356,60300.0,32.4133,60.8683,60.3325,0.532515,32127.9,30.1172
4.0,75.3635,74700.0,53.0937,75.409,74.7451,0.704076,52626.2,59.4281
5.0,92.3127,91500.0,78.4312,92.3692,91.556,0.849106,77740.7,99.4642
6.0,108.858,107900.0,108.887,108.926,107.967,0.999641,107928.0,153.96
7.0,124.597,123500.0,144.385,124.676,123.579,1.15808,143114.0,225.192
8.0,140.84,139600.0,185.035,140.931,139.69,1.31295,183406.0,313.777
9.0,160.11,158700.0,231.05,160.21,158.8,1.44217,229016.0,417.113
10.0,179.884,178300.0,282.788,179.994,178.409,1.5711,280298.0,540.505
11.0,202.684,200900.0,341.011,202.803,201.017,1.68149,338009.0,681.975
12.0,225.283,223300.0,406.329,225.41,223.425,1.80262,402751.0,851.172
13.0,244.755,242600.0,478.096,244.891,242.735,1.95228,473887.0,1056.2
14.0,265.84,263500.0,556.053,265.985,263.643,2.09054,551158.0,1285.76
15.0,282.991,280500.0,639.777,283.147,280.654,2.25952,634144.0,1558.03
16.0,298.932,296300.0,728.52,299.099,296.466,2.43571,722106.0,1865.21
17.0,312.955,310200.0,821.889,313.136,310.379,2.62471,814653.0,2211.76
18.0,326.878,324000.0,919.445,327.072,324.192,2.81114,911350.0,2590.11
19.0,339.792,336800.0,1021.06,340.0,337.006,3.00311,1.01207e+06,3005.85
20.0,352.604,349500.0,1126.58,352.827,349.721,3.19302,1.11666e+06,3454.89
21.0,365.417,362200.0,1236.04,365.654,362.435,3.38035,1.22516e+06,3937.4
22.0,377.423,374100.0,1349.32,377.675,374.35,3.57271,1.33744e+06,4459.82
23.0,388.722,385300.0,1466.13,388.991,385.567,3.76907,1.45323e+06,5021.88
24.0,401.838,398300.0,1586.77,402.121,398.581,3.946,1.5728e+06,5603.88
25.0,413.137,409500.0,1710.8,413.437,409.797,4.13799,1.69574e+06,6236.33
26.0,424.336,420600.0,1838.61,424.652,420.913,4.32968,1.82242e+06,6907.65
27.0,432.205,428400.0,1969.1,432.545,428.737,4.55236,1.95176e+06,7649.42
28.0,442.193,438300.0,2102.46,442.551,438.655,4.75077,2.08395e+06,8403.12
29.0,451.677,447700.0,2238.63,452.055,448.075,4.95212,2.21892e+06,9198.42
30.0,461.564,457500.0,2377.81,461.96,457.893,5.14721,2.35687e+06,10025.2
31.0,472.46,468300.0,2520.28,472.873,468.71,5.32972,2.4981e+06,10875.7
32.0,480.732,476500.0,2665.52,481.169,476.932,5.53968,2.64205e+06,11802.5
33.0,492.234,487900.0,2813.81,492.686,488.348,5.71116,2.78904e+06,12714.9
34.0,502.524,498100.0,2965.42,502.995,498.566,5.89554,2.93932e+06,13686.9
