NEWID,3
LENGTH_KM,971.337
SLOPE,0.0050005
ROUGHNESS,0.05

StageHeight,NEWID,Length,Slope,Roughness,Width,SurfaceArea,WetArea,WettedPerimeter,BedArea,HydraulicRadius,Volume,Discharge
0.0,22.7521,22100.0,0.0,22.7521,22.1,0.0,0.0,0.0
1.0,31.503,30600.0,8.08177,31.5242,30.6206,0.256367,7850.12,4.61266
2.0,40.5626,39400.0,19.1163,40.6043,39.4405,0.470794,18568.3,16.3616
3.0,49.1076,47700.0,32.883,49.171,47.7616,0.668749,31940.5,35.5645
4.0,56.2112,54600.0,49.0018,56.3007,54.687,0.870359,47597.3,63.1753
5.0,64.5502,62700.0,67.32,64.662,62.8086,1.04111,65390.4,97.8012
6.0,70.1095,68100.0,87.9218,70.2546,68.2409,1.25147,85401.7,144.405
7.0,76.0807,73900.0,110.292,76.2568,74.0711,1.44633,107131.0,199.492
8.0,83.2872,80900.0,134.566,83.4891,81.0961,1.61178,130709.0,261.624
9.0,89.1554,86600.0,160.88,89.3889,86.8268,1.79978,156269.0,336.655
10.0,95.9502,93200.0,189.04,96.2109,93.4533,1.96485,183621.0,419.413
11.0,102.436,99500.0,219.315,102.725,99.781,2.13496,213029.0,514.279
12.0,110.26,107100.0,251.811,110.573,107.404,2.27732,244594.0,616.445
13.0,118.188,114800.0,286.486,118.524,115.127,2.41712,278275.0,729.747
14.0,125.703,122100.0,323.511,126.064,122.451,2.56624,314238.0,857.612
15.0,134.454,130600.0,363.091,134.836,130.971,2.69283,352684.0,993.937
16.0,143.308,139200.0,405.407,143.711,139.592,2.82099,393787.0,1144.71
17.0,151.853,147500.0,450.295,152.278,147.913,2.95707,437388.0,1312.02
18.0,161.324,156700.0,498.184,161.769,157.132,3.07961,483905.0,1491.39
19.0,171.207,166300.0,548.832,171.671,166.75,3.19701,533101.0,1684.51
20.0,181.296,176100.0,602.595,181.778,176.568,3.315,585323.0,1894.75
21.0,191.386,185900.0,659.437,191.886,186.386,3.43661,640536.0,2123.88
22.0,201.063,195300.0,719.184,201.582,195.804,3.56769,698570.0,2374.85
23.0,210.535,204500.0,781.644,211.073,205.024,3.70318,759240.0,2646.04
24.0,219.388,213100.0,847.154,219.948,213.644,3.85161,822873.0,2943.93
25.0,228.551,222000.0,915.498,229.131,222.564,3.99552,889257.0,3260.19
26.0,237.714,230900.0,986.566,238.314,231.483,4.13977,958288.0,3597.33
27.0,247.597,240500.0,1060.56,248.216,241.101,4.27273,1.03016e+06,3949.5
28.0,254.392,247100.0,1137.1,255.038,247.728,4.45856,1.10451e+06,4356.45
29.0,259.848,252400.0,1215.49,260.528,253.061,4.66547,1.18065e+06,4799.74
30.0,267.569,259900.0,1295.99,268.274,260.584,4.83087,1.25885e+06,5237.9
31.0,273.746,265900.0,1378.44,274.481,266.613,5.022,1.33893e+06,5717.12
32.0,282.497,274400.0,1463.17,283.253,275.134,5.16558,1.42123e+06,6183.62
33.0,298.146,289600.0,1551.44,298.913,290.346,5.19027,1.50697e+06,6577.56
34.0,314.927,305900.0,1644.88,315.705,306.656,5.21018,1.59774e+06,6991.55
35.0,331.399,321900.0,1743.46,332.189,322.667,5.24839,1.69348e+06,7446.72
36.0,343.959,334100.0,1846.24,344.764,334.882,5.35509,1.79332e+06,7992.25
37.0,355.18,345000.0,1952.76,356.002,345.798,5.48527,1.89679e+06,8589.84
38.0,365.681,355200.0,2062.54,366.52,356.015,5.62735,2.00342e+06,9228.72
39.0,378.344,367500.0,2175.8,379.198,368.329,5.73789,2.11343e+06,9862.55
40.0,390.904,379700.0,2292.98,391.773,380.543,5.85284,2.22726e+06,10532.1
41.0,402.744,391200.0,2413.83,403.628,392.059,5.98035,2.34465e+06,11247.7
42.0,413.862,402000.0,2538.26,414.763,402.875,6.11978,2.46551e+06,12010.6
43.0,426.937,414700.0,2666.34,427.852,415.589,6.23193,2.58992e+06,12770.3
44.0,441.144,428500.0,2798.54,442.072,429.401,6.3305,2.71833e+06,13544.4
45.0,454.631,441600.0,2935.2,455.573,442.515,6.44289,2.85107e+06,14373.5
46.0,466.47,453100.0,3075.72,467.428,454.03,6.5801,2.98756e+06,15274.7
47.0,476.971,463300.0,3219.65,477.947,464.247,6.73642,3.12736e+06,16241.7
48.0,486.134,472200.0,3366.42,487.129,473.167,6.91073,3.26993e+06,17273.8
49.0,497.459,483200.0,3516.2,498.47,484.183,7.05398,3.41542e+06,18290.8
50.0,507.754,493200.0,3669.39,508.783,494.2,7.21209,3.56422e+06,19371.9
51.0,521.24,506300.0,3826.16,522.284,507.314,7.32582,3.71649e+06,20411.3
52.0,536.065,520700.0,3987.16,537.121,521.726,7.42321,3.87288e+06,21458.3
53.0,548.934,533200.0,4152.38,550.005,534.24,7.54973,4.03337e+06,22600.7
54.0,561.597,545500.0,4321.44,562.682,546.554,7.68008,4.19758e+06,23790.8
55.0,575.186,558700.0,4494.85,576.285,559.767,7.7997,4.36602e+06,25001.8
56.0,588.57,571700.0,4672.23,589.683,572.781,7.92329,4.53831e+06,26262.2
57.0,601.748,584500.0,4853.68,602.875,585.595,8.05089,4.71456e+06,27574.3
58.0,611.219,593700.0,5038.49,612.366,594.814,8.22791,4.89408e+06,29042.3
59.0,622.956,605100.0,5226.6,624.118,606.229,8.37437,5.07679e+06,30483.0
60.0,636.442,618200.0,5418.47,637.618,619.342,8.49799,5.26316e+06,31912.3
61.0,648.899,630300.0,5614.27,650.09,631.457,8.63614,5.45335e+06,33422.8
62.0,661.768,642800.0,5813.88,662.974,643.971,8.7694,5.64724e+06,34966.3
63.0,674.328,655000.0,6017.42,675.548,656.185,8.90746,5.84494e+06,36569.3
64.0,686.888,667200.0,6224.87,688.123,668.4,9.04615,6.04644e+06,38221.6
65.0,697.801,677800.0,6436.03,699.053,679.016,9.20679,6.25156e+06,39984.7
66.0,706.552,686300.0,6650.04,707.825,687.537,9.39504,6.45943e+06,41875.5
67.0,715.2,694700.0,6866.74,716.494,695.958,9.58381,6.66992e+06,43817.4
68.0,723.847,703100.0,7086.0,725.164,704.378,9.77159,6.8829e+06,45805.2
69.0,732.907,711900.0,7307.98,734.244,713.198,9.95307,7.09851e+06,47823.2
70.0,742.585,721300.0,7532.85,743.94,722.617,10.1256,7.31693e+06,49862.8
71.0,753.188,731600.0,7760.88,754.562,732.934,10.2853,7.53843e+06,51910.9
72.0,764.307,742400.0,7992.23,765.697,743.75,10.4378,7.76315e+06,53985.6
73.0,774.396,752200.0,8226.83,775.805,753.568,10.6043,7.99103e+06,56159.5
74.0,782.838,760400.0,8464.22,784.269,761.789,10.7925,8.22162e+06,58461.8
75.0,791.177,768500.0,8704.1,792.63,769.911,10.9813,8.45462e+06,60817.6
76.0,797.56,774700.0,8946.17,799.042,776.139,11.1961,8.68975e+06,63321.6
77.0,804.355,781300.0,9190.26,805.864,782.766,11.4042,8.92685e+06,65853.0
78.0,810.017,786800.0,9436.35,811.559,788.297,11.6274,9.16588e+06,68495.7
79.0,816.606,793200.0,9684.31,818.176,794.725,11.8365,9.40673e+06,71135.5
80.0,825.048,801400.0,9934.49,826.64,802.946,12.0179,9.64974e+06,73717.2
81.0,832.358,808500.0,10187.1,833.975,810.071,12.2151,9.89512e+06,76416.4
82.0,841.006,816900.0,10442.1,842.644,818.492,12.392,1.01428e+07,79083.5
