NEWID,5
LENGTH_KM,935.457
SLOPE,0.0050005
ROUGHNESS,0.05

StageHeight,NEWID,Length,Slope,Roughness,Width,SurfaceArea,WetArea,WettedPerimeter,BedArea,HydraulicRadius,Volume,Discharge
0.0,18.9212,17700.0,0.0,18.9212,17.7,0.0,0.0,0.0
1.0,35.0631,32800.0,8.12507,35.0746,32.8108,0.231651,7600.66,4.33432
2.0,48.1048,45000.0,20.9156,48.1306,45.0241,0.43456,19565.7,16.971
3.0,60.2914,56400.0,37.5683,60.3324,56.4383,0.622689,35143.5,38.7441
4.0,70.7676,66200.0,57.5169,70.8263,66.2549,0.812085,53804.6,70.8054
5.0,81.2437,76000.0,80.6838,81.3201,76.0715,0.992175,75476.2,113.514
6.0,91.5061,85600.0,106.972,91.6006,85.6884,1.16781,100068.0,167.774
7.0,101.982,95400.0,136.468,102.094,95.505,1.33669,127660.0,234.201
8.0,113.314,106000.0,169.182,113.442,106.12,1.49135,158262.0,312.327
9.0,125.179,117100.0,205.492,125.324,117.235,1.63969,192229.0,404.116
10.0,139.29,130300.0,245.771,139.448,130.447,1.76246,229908.0,507.161
11.0,153.294,143400.0,290.373,153.465,143.56,1.89212,271632.0,628.24
12.0,165.053,154400.0,338.863,165.24,154.574,2.05074,316991.0,773.571
13.0,177.026,165600.0,391.079,177.228,165.789,2.20665,365837.0,937.467
14.0,189.426,177200.0,446.908,189.643,177.403,2.35657,418063.0,1119.29
15.0,202.575,189500.0,506.563,202.806,189.716,2.49777,473868.0,1318.88
16.0,219.572,205400.0,570.905,219.814,205.626,2.59722,534057.0,1525.6
17.0,238.493,223100.0,640.643,238.745,223.336,2.68338,599294.0,1749.61
18.0,260.408,243600.0,716.445,260.668,243.844,2.7485,670204.0,1988.16
19.0,283.605,265300.0,799.255,283.873,265.551,2.81554,747669.0,2253.87
20.0,311.612,291500.0,889.828,311.887,291.757,2.85304,832396.0,2531.52
21.0,343.789,321600.0,989.536,344.07,321.863,2.87597,925668.0,2830.25
22.0,369.873,346000.0,1098.37,370.161,346.269,2.96728,1.02748e+06,3207.69
23.0,395.422,369900.0,1215.11,395.717,370.176,3.07066,1.13668e+06,3630.55
24.0,420.971,393800.0,1339.74,421.273,394.083,3.18022,1.25327e+06,4097.59
25.0,441.389,412900.0,1471.24,441.7,413.191,3.33085,1.37628e+06,4640.76
26.0,460.844,431100.0,1608.62,461.165,431.4,3.48816,1.50479e+06,5232.63
27.0,482.01,450900.0,1752.1,482.34,451.209,3.6325,1.63901e+06,5855.52
28.0,503.925,471400.0,1902.2,504.263,471.716,3.77224,1.77943e+06,6519.17
29.0,528.939,494800.0,2059.47,529.285,495.123,3.89104,1.92654e+06,7205.58
30.0,563.789,527400.0,2225.73,564.14,527.728,3.94535,2.08207e+06,7859.58
31.0,597.676,559100.0,2402.86,598.032,559.434,4.01794,2.24777e+06,8588.82
32.0,627.394,586900.0,2589.64,627.757,587.239,4.12523,2.4225e+06,9420.51
33.0,656.043,613700.0,2785.28,656.412,614.045,4.24319,2.60551e+06,10324.5
34.0,680.095,636200.0,2988.84,680.472,636.553,4.3923,2.79593e+06,11337.1
35.0,702.438,657100.0,3199.81,702.823,657.46,4.5528,2.99328e+06,12431.2
36.0,724.245,677500.0,3417.2,724.639,677.868,4.71573,3.19665e+06,13590.7
