NEWID,7
LENGTH_KM,997.478
SLOPE,0.0050005
ROUGHNESS,0.05

StageHeight,NEWID,Length,Slope,Roughness,Width,SurfaceArea,WetArea,WettedPerimeter,BedArea,HydraulicRadius,Volume,Discharge
0.0,20.8526,20800.0,0.0,20.8526,20.8,0.0,0.0,0.0
1.0,49.4246,49300.0,10.8214,49.4311,49.3065,0.218919,10794.1,5.55918
2.0,72.8838,72700.0,29.7009,72.8982,72.7144,0.40743,29626.0,23.0857
3.0,95.6412,95400.0,55.3554,95.6637,95.4225,0.578646,55215.8,54.3633
4.0,118.499,118200.0,88.1227,118.53,118.231,0.743466,87900.4,102.282
5.0,137.747,137400.0,127.302,137.788,137.44,0.923896,126981.0,170.786
6.0,151.482,151100.0,171.321,151.536,151.154,1.13057,170889.0,262.953
7.0,164.515,164100.0,219.516,164.583,164.168,1.33377,218963.0,376.176
8.0,179.753,179300.0,272.012,179.834,179.38,1.51258,271326.0,506.917
9.0,197.097,196600.0,329.461,197.188,196.691,1.67079,328630.0,656.078
10.0,214.04,213500.0,392.176,214.142,213.602,1.83139,391187.0,830.242
11.0,237.198,236600.0,460.387,237.308,236.71,1.94004,459226.0,1012.82
12.0,263.966,263300.0,536.969,264.083,263.417,2.03334,535615.0,1218.87
13.0,288.127,287400.0,621.014,288.251,287.524,2.15442,619448.0,1465.07
14.0,309.28,308500.0,712.073,309.413,308.633,2.30137,710277.0,1755.44
15.0,328.729,327900.0,809.448,328.872,328.043,2.46129,807407.0,2086.9
16.0,345.17,344300.0,912.193,345.325,344.454,2.64155,909892.0,2465.26
17.0,361.913,361000.0,1020.05,362.078,361.165,2.81721,1.01748e+06,2877.64
18.0,379.357,378400.0,1132.93,379.533,378.576,2.98506,1.13007e+06,3321.81
19.0,396.5,395500.0,1251.13,396.687,395.686,3.15395,1.24798e+06,3805.48
20.0,421.563,420500.0,1375.91,421.757,420.694,3.26232,1.37244e+06,4280.33
21.0,448.13,447000.0,1508.16,448.331,447.201,3.36394,1.50436e+06,4788.68
22.0,473.293,472100.0,1649.14,473.502,472.308,3.48285,1.64498e+06,5359.0
23.0,492.642,491400.0,1796.28,492.86,491.618,3.6446,1.79175e+06,6016.49
24.0,508.983,507700.0,1948.91,509.213,507.929,3.82729,1.94399e+06,6744.08
25.0,527.229,525900.0,2106.79,527.469,526.139,3.99414,2.10148e+06,7500.79
26.0,543.37,542000.0,2269.81,543.621,542.251,4.17535,2.26409e+06,8323.79
27.0,560.814,559400.0,2438.07,561.076,559.661,4.34535,2.43192e+06,9181.92
28.0,577.356,575900.0,2611.36,577.629,576.172,4.52083,2.60478e+06,10097.6
29.0,597.106,595600.0,2790.25,597.388,595.882,4.67076,2.78322e+06,11026.5
30.0,617.357,615800.0,2975.3,617.648,616.091,4.81714,2.9678e+06,12002.2
31.0,639.914,638300.0,3166.84,640.214,638.599,4.94653,3.15885e+06,13002.6
32.0,664.375,662700.0,3365.71,664.683,663.007,5.06363,3.35722e+06,14036.3
33.0,685.93,684200.0,3571.58,686.246,684.515,5.20453,3.56258e+06,15170.0
34.0,708.085,706300.0,3784.08,708.41,706.624,5.34165,3.77454e+06,16353.6
35.0,728.136,726300.0,4002.95,728.47,726.633,5.49501,3.99285e+06,17629.0
36.0,748.187,746300.0,4228.13,748.53,746.642,5.64858,4.21747e+06,18966.1
37.0,767.836,765900.0,4459.25,768.189,766.252,5.80489,4.448e+06,20370.2
38.0,790.694,788700.0,4697.01,791.054,789.06,5.93766,4.68517e+06,21782.2
39.0,815.857,813800.0,4941.67,816.225,814.167,6.0543,4.92921e+06,23216.0
40.0,846.635,844500.0,5194.68,847.009,844.873,6.13297,5.18158e+06,24615.6
41.0,881.924,879700.0,5458.34,882.303,880.078,6.18647,5.44457e+06,26015.1
42.0,910.295,908000.0,5731.56,910.681,908.385,6.29371,5.71711e+06,27632.1
43.0,937.364,935000.0,6013.1,937.756,935.392,6.41222,5.99794e+06,29352.2
44.0,961.324,958900.0,6302.33,961.725,959.3,6.55315,6.28643e+06,31213.2
45.0,984.583,982100.0,6598.9,984.991,982.508,6.69945,6.58226e+06,33166.6
46.0,1007.34,1.0048e+06,6902.54,1007.76,1005.22,6.84942,6.88514e+06,35208.6
47.0,1032.1,1.0295e+06,7213.41,1032.53,1029.92,6.98617,7.19522e+06,37282.4
48.0,1057.47,1.0548e+06,7531.82,1057.9,1055.23,7.11961,7.51283e+06,39422.2
49.0,1084.13,1.0814e+06,7858.1,1084.57,1081.84,7.24535,7.83829e+06,41612.8
50.0,1120.02,1.1172e+06,8194.05,1120.47,1117.64,7.31306,8.17339e+06,43661.8
51.0,1152.81,1.1499e+06,8540.54,1153.26,1150.35,7.40559,8.519e+06,45891.1
52.0,1186.19,1.1832e+06,8897.14,1186.65,1183.65,7.49772,8.87471e+06,48202.9
53.0,1216.57,1.2135e+06,9263.36,1217.03,1213.96,7.61146,9.24e+06,50693.3
54.0,1245.44,1.2423e+06,9638.81,1245.91,1242.77,7.73637,9.6145e+06,53323.4
55.0,1275.92,1.2727e+06,10022.8,1276.39,1273.17,7.85245,9.99752e+06,56001.0
56.0,1302.38,1.2991e+06,10415.9,1302.86,1299.58,7.99458,1.03896e+07,58897.3
57.0,1328.65,1.3253e+06,10817.0,1329.14,1325.79,8.13833,1.07897e+07,61896.4
58.0,1360.13,1.3567e+06,11226.4,1360.62,1357.19,8.25096,1.11981e+07,64830.8
59.0,1392.21,1.3887e+06,11645.7,1392.71,1389.2,8.36187,1.16163e+07,67853.0
60.0,1432.51,1.4289e+06,12076.2,1433.02,1429.4,8.42711,1.20457e+07,70727.0
61.0,1474.52,1.4708e+06,12519.2,1475.03,1471.31,8.48746,1.24877e+07,73671.5
62.0,1514.62,1.5108e+06,12974.5,1515.13,1511.31,8.56329,1.29418e+07,76804.7
63.0,1558.73,1.5548e+06,13442.9,1559.25,1555.32,8.62143,1.34091e+07,79937.6
64.0,1596.02,1.592e+06,13923.4,1596.55,1592.52,8.72095,1.38883e+07,83430.4
65.0,1632.42,1.6283e+06,14415.4,1632.94,1628.83,8.82785,1.4379e+07,87082.9
66.0,1664.9,1.6607e+06,14917.8,1665.43,1661.23,8.95733,1.48802e+07,90997.1
67.0,1697.28,1.693e+06,15430.2,1697.82,1693.54,9.08828,1.53913e+07,95038.0
68.0,1732.87,1.7285e+06,15953.0,1733.41,1729.04,9.2032,1.59127e+07,99084.0
69.0,1770.46,1.766e+06,16486.7,1771.01,1766.55,9.30919,1.64451e+07,103184.0
70.0,1814.88,1.8103e+06,17032.8,1815.43,1810.85,9.38222,1.69898e+07,107158.0
71.0,1864.1,1.8594e+06,17593.1,1864.66,1859.96,9.43503,1.75487e+07,111098.0
72.0,1918.34,1.9135e+06,18169.4,1918.9,1914.06,9.46865,1.81236e+07,115010.0
73.0,1975.18,1.9702e+06,18763.0,1975.74,1970.76,9.49668,1.87157e+07,119002.0
74.0,2026.21,2.0211e+06,19372.8,2026.78,2021.67,9.55844,1.9324e+07,123402.0
