Flowrate(m^3), Depth(m)
2.000000,1.446028
3.000000,1.576996
4.000000,1.667907
5.000000,1.744051
6.000000,1.811912
7.000000,1.874382
8.000000,1.933002
9.000000,1.986928
10.000000,2.036498
11.000000,2.082697
12.000000,2.126082
13.000000,2.167077
14.000000,2.206016
15.000000,2.243163
16.000000,2.278670
17.000000,2.312715
18.000000,2.345536
19.000000,2.377264
20.000000,2.408002
21.000000,2.437838
22.000000,2.466849
23.000000,2.495100
24.000000,2.522650
25.000000,2.549571
26.000000,2.575947
27.000000,2.601815
28.000000,2.627251
29.000000,2.652298
30.000000,2.676980
31.000000,2.701318
32.000000,2.725330
33.000000,2.749033
34.000000,2.772442
35.000000,2.795570
36.000000,2.818431
37.000000,2.841039
38.000000,2.863411
39.000000,2.885558
40.000000,2.907487
41.000000,2.929229
42.000000,2.950797
43.000000,2.972196
44.000000,2.993430
45.000000,3.014416
46.000000,3.035118
47.000000,3.055546
48.000000,3.075705
49.000000,3.095605
50.000000,3.115252
51.000000,3.134652
52.000000,3.153806
53.000000,3.172704
54.000000,3.191354
55.000000,3.209759
56.000000,3.227928
57.000000,3.245865
58.000000,3.263575
59.000000,3.281064
60.000000,3.298336
61.000000,3.315396
62.000000,3.332249
63.000000,3.348899
64.000000,3.365350
65.000000,3.381605
66.000000,3.397670
67.000000,3.413547
68.000000,3.429240
69.000000,3.444753
70.000000,3.460089
71.000000,3.475240
72.000000,3.490204
73.000000,3.504982
74.000000,3.519582
75.000000,3.534015
76.000000,3.548285
77.000000,3.562396
78.000000,3.576349
79.000000,3.590148
80.000000,3.603794
81.000000,3.617291
82.000000,3.630640
83.000000,3.643845
84.000000,3.656906
85.000000,3.669827
86.000000,3.682610
87.000000,3.695257
88.000000,3.707769
89.000000,3.720149
90.000000,3.732398
91.000000,3.744519
92.000000,3.756513
93.000000,3.768381
94.000000,3.780115
95.000000,3.791716
96.000000,3.803186
97.000000,3.814527
98.000000,3.825747
99.000000,3.836858
100.000000,3.847860
101.000000,3.858755
102.000000,3.869545
103.000000,3.880229
104.000000,3.890811
105.000000,3.901291
106.000000,3.911670
107.000000,3.921950
108.000000,3.932142
109.000000,3.942268
110.000000,3.952329
111.000000,3.962326
112.000000,3.972259
113.000000,3.982129
114.000000,3.991938
115.000000,4.001685
116.000000,4.011371
117.000000,4.020997
118.000000,4.030564
119.000000,4.040072
120.000000,4.049517
121.000000,4.058898
122.000000,4.068217
123.000000,4.077472
124.000000,4.086666
125.000000,4.095799
126.000000,4.104871
127.000000,4.113882
128.000000,4.122836
129.000000,4.131735
130.000000,4.140583
131.000000,4.149380
132.000000,4.158126
133.000000,4.166822
134.000000,4.175468
135.000000,4.184064
136.000000,4.192612
137.000000,4.201111
138.000000,4.209563
139.000000,4.217966
140.000000,4.226323
141.000000,4.234633
142.000000,4.242897
143.000000,4.251115
144.000000,4.259287
145.000000,4.267415
146.000000,4.275498
147.000000,4.283536
148.000000,4.291531
149.000000,4.299482
150.000000,4.307389
151.000000,4.315252
152.000000,4.323071
153.000000,4.330847
154.000000,4.338580
155.000000,4.346271
156.000000,4.353919
157.000000,4.361525
158.000000,4.369090
159.000000,4.376614
160.000000,4.384097
161.000000,4.391539
162.000000,4.398940
163.000000,4.406302
164.000000,4.413624
165.000000,4.420907
166.000000,4.428151
167.000000,4.435360
168.000000,4.442532
169.000000,4.449669
170.000000,4.456771
171.000000,4.463838
172.000000,4.470871
173.000000,4.477869
174.000000,4.484833
175.000000,4.491763
176.000000,4.498659
177.000000,4.505522
178.000000,4.512351
179.000000,4.519148
180.000000,4.525912
181.000000,4.532643
182.000000,4.539342
183.000000,4.546009
184.000000,4.552647
185.000000,4.559256
186.000000,4.565835
187.000000,4.572386
188.000000,4.578908
189.000000,4.585401
190.000000,4.591866
191.000000,4.598303
192.000000,4.604712
193.000000,4.611093
194.000000,4.617446
195.000000,4.623772
196.000000,4.630071
197.000000,4.636343
198.000000,4.642588
199.000000,4.648806
200.000000,4.654998
201.000000,4.661164
