Flowrate(m^3), Depth(m)
2.000000,0.218510
3.000000,0.290768
4.000000,0.353810
5.000000,0.409597
6.000000,0.459696
7.000000,0.505539
8.000000,0.548628
9.000000,0.589212
10.000000,0.627428
11.000000,0.663411
12.000000,0.697461
13.000000,0.729758
14.000000,0.760387
15.000000,0.789563
16.000000,0.817968
17.000000,0.845672
18.000000,0.872675
19.000000,0.898976
20.000000,0.924653
21.000000,0.949739
22.000000,0.974238
23.000000,0.998152
24.000000,1.021483
25.000000,1.044233
26.000000,1.066409
27.000000,1.088041
28.000000,1.109226
29.000000,1.129975
30.000000,1.150290
31.000000,1.170195
32.000000,1.189745
33.000000,1.208950
34.000000,1.227816
35.000000,1.246348
36.000000,1.264550
37.000000,1.282430
38.000000,1.299991
39.000000,1.317240
40.000000,1.334183
41.000000,1.350811
42.000000,1.367123
43.000000,1.383176
44.000000,1.399009
45.000000,1.414630
46.000000,1.430046
47.000000,1.445259
48.000000,1.460297
49.000000,1.475175
50.000000,1.489893
51.000000,1.504455
52.000000,1.518855
53.000000,1.533093
54.000000,1.547172
55.000000,1.561094
56.000000,1.574862
57.000000,1.588479
58.000000,1.601946
59.000000,1.615265
60.000000,1.628440
61.000000,1.641471
62.000000,1.654362
63.000000,1.667116
64.000000,1.679753
65.000000,1.692278
66.000000,1.704698
67.000000,1.717015
68.000000,1.729231
69.000000,1.741346
70.000000,1.753368
71.000000,1.765301
72.000000,1.777146
73.000000,1.788903
74.000000,1.800575
75.000000,1.812163
76.000000,1.823667
77.000000,1.835076
78.000000,1.846388
79.000000,1.857605
80.000000,1.868726
81.000000,1.879753
82.000000,1.890687
83.000000,1.901530
84.000000,1.912282
85.000000,1.922944
86.000000,1.933518
87.000000,1.944003
88.000000,1.954402
89.000000,1.964715
90.000000,1.974946
91.000000,1.985100
92.000000,1.995182
93.000000,2.005202
94.000000,2.015160
95.000000,2.025057
96.000000,2.034893
97.000000,2.044669
98.000000,2.054386
99.000000,2.064046
100.000000,2.073647
101.000000,2.083192
102.000000,2.092679
103.000000,2.102110
104.000000,2.111485
105.000000,2.120804
106.000000,2.130068
107.000000,2.139278
108.000000,2.148435
109.000000,2.157539
110.000000,2.166592
111.000000,2.175593
112.000000,2.184542
113.000000,2.193441
114.000000,2.202289
115.000000,2.211087
116.000000,2.219836
117.000000,2.228535
118.000000,2.237186
119.000000,2.245788
120.000000,2.254342
121.000000,2.262848
122.000000,2.271307
123.000000,2.279719
124.000000,2.288083
125.000000,2.296396
126.000000,2.304660
127.000000,2.312876
128.000000,2.321043
129.000000,2.329162
130.000000,2.337234
131.000000,2.345264
132.000000,2.353250
133.000000,2.361194
134.000000,2.369096
135.000000,2.376955
136.000000,2.384772
137.000000,2.392548
138.000000,2.400281
139.000000,2.407974
140.000000,2.415625
141.000000,2.423235
142.000000,2.430804
143.000000,2.438327
144.000000,2.445806
145.000000,2.453241
146.000000,2.460631
147.000000,2.467977
148.000000,2.475278
149.000000,2.482536
150.000000,2.489750
151.000000,2.496920
152.000000,2.504046
153.000000,2.511129
154.000000,2.518169
155.000000,2.525166
156.000000,2.532119
157.000000,2.539029
158.000000,2.545898
159.000000,2.552724
160.000000,2.559508
161.000000,2.566252
162.000000,2.572956
163.000000,2.579620
164.000000,2.586246
165.000000,2.592832
166.000000,2.599379
167.000000,2.605885
168.000000,2.612351
169.000000,2.618776
170.000000,2.625161
171.000000,2.631505
172.000000,2.637810
173.000000,2.644075
174.000000,2.650304
175.000000,2.656495
176.000000,2.662651
177.000000,2.668770
178.000000,2.674853
179.000000,2.680900
180.000000,2.686925
181.000000,2.692936
182.000000,2.698936
183.000000,2.704923
184.000000,2.710898
185.000000,2.716861
186.000000,2.722812
187.000000,2.728750
188.000000,2.734677
189.000000,2.740591
190.000000,2.746493
191.000000,2.752383
192.000000,2.758261
193.000000,2.764127
194.000000,2.769981
195.000000,2.775823
196.000000,2.781653
197.000000,2.787471
198.000000,2.793277
199.000000,2.799071
200.000000,2.804854
201.000000,2.810624
