Flowrate(m^3), Depth(m)
1.000000,0.165049
1.500000,0.210171
2.000000,0.249560
2.500000,0.285015
3.000000,0.317513
3.500000,0.347644
4.000000,0.375794
4.500000,0.402223
5.000000,0.427116
5.500000,0.450605
6.000000,0.472783
6.500000,0.493903
7.000000,0.514285
7.500000,0.533967
8.000000,0.552982
8.500000,0.571357
9.000000,0.589120
9.500000,0.606293
10.000000,0.622900
10.500000,0.638961
11.000000,0.654496
11.500000,0.669523
12.000000,0.684060
12.500000,0.698124
13.000000,0.711730
13.500000,0.724893
14.000000,0.737628
14.500000,0.749950
15.000000,0.761870
15.500000,0.773403
16.000000,0.784642
16.500000,0.795719
17.000000,0.806641
17.500000,0.817410
18.000000,0.828031
18.500000,0.838508
19.000000,0.848843
19.500000,0.859041
20.000000,0.869103
20.500000,0.879033
21.000000,0.888834
21.500000,0.898508
22.000000,0.908058
22.500000,0.917485
23.000000,0.926793
23.500000,0.935983
24.000000,0.945058
24.500000,0.954019
25.000000,0.962868
25.500000,0.971607
26.000000,0.980239
26.500000,0.988763
27.000000,0.997183
27.500000,1.005499
28.000000,1.013714
28.500000,1.021828
29.000000,1.029844
29.500000,1.037762
30.000000,1.045583
30.500000,1.053310
31.000000,1.060944
31.500000,1.068485
32.000000,1.075934
32.500000,1.083312
33.000000,1.090633
33.500000,1.097899
34.000000,1.105110
34.500000,1.112267
35.000000,1.119370
35.500000,1.126420
36.000000,1.133418
36.500000,1.140364
37.000000,1.147260
37.500000,1.154104
38.000000,1.160899
38.500000,1.167644
39.000000,1.174341
39.500000,1.180989
40.000000,1.187588
40.500000,1.194141
41.000000,1.200647
41.500000,1.207106
42.000000,1.213519
42.500000,1.219886
43.000000,1.226208
43.500000,1.232486
44.000000,1.238719
44.500000,1.244909
45.000000,1.251054
45.500000,1.257157
46.000000,1.263217
46.500000,1.269235
47.000000,1.275210
47.500000,1.281144
48.000000,1.287037
48.500000,1.292889
49.000000,1.298700
49.500000,1.304471
50.000000,1.310202
50.500000,1.315894
51.000000,1.321546
51.500000,1.327159
52.000000,1.332734
52.500000,1.338270
53.000000,1.343769
53.500000,1.349229
54.000000,1.354652
54.500000,1.360038
55.000000,1.365388
55.500000,1.370700
56.000000,1.375977
56.500000,1.381219
57.000000,1.386436
57.500000,1.391630
58.000000,1.396802
58.500000,1.401951
59.000000,1.407078
59.500000,1.412183
60.000000,1.417266
60.500000,1.422326
61.000000,1.427365
61.500000,1.432383
62.000000,1.437379
62.500000,1.442353
63.000000,1.447307
63.500000,1.452239
64.000000,1.457151
64.500000,1.462042
65.000000,1.466913
65.500000,1.471762
66.000000,1.476592
66.500000,1.481401
67.000000,1.486191
67.500000,1.490960
68.000000,1.495710
68.500000,1.500440
69.000000,1.505150
69.500000,1.509841
70.000000,1.514512
70.500000,1.519165
71.000000,1.523798
71.500000,1.528412
72.000000,1.533007
72.500000,1.537583
73.000000,1.542141
73.500000,1.546680
74.000000,1.551201
74.500000,1.555703
75.000000,1.560187
75.500000,1.564653
76.000000,1.569101
76.500000,1.573531
77.000000,1.577943
77.500000,1.582337
78.000000,1.586713
78.500000,1.591072
79.000000,1.595413
79.500000,1.599737
80.000000,1.604044
80.500000,1.608333
81.000000,1.612605
81.500000,1.616860
82.000000,1.621098
82.500000,1.625320
83.000000,1.629524
83.500000,1.633712
84.000000,1.637883
84.500000,1.642037
85.000000,1.646175
85.500000,1.650296
86.000000,1.654401
86.500000,1.658490
87.000000,1.662563
87.500000,1.666619
88.000000,1.670660
88.500000,1.674684
89.000000,1.678693
89.500000,1.682686
90.000000,1.686665
90.500000,1.690634
91.000000,1.694591
91.500000,1.698536
92.000000,1.702471
92.500000,1.706394
93.000000,1.710307
93.500000,1.714208
94.000000,1.718098
94.500000,1.721977
95.000000,1.725846
95.500000,1.729703
96.000000,1.733550
96.500000,1.737385
97.000000,1.741211
97.500000,1.745025
98.000000,1.748829
98.500000,1.752622
99.000000,1.756405
99.500000,1.760177
100.000000,1.763939
100.500000,1.767690
