Flowrate(m^3), Depth(m)
1.000000,0.138708
1.500000,0.176152
2.000000,0.209129
2.500000,0.239007
3.000000,0.266534
3.500000,0.292177
4.000000,0.316249
4.500000,0.338966
5.000000,0.360488
5.500000,0.380934
6.000000,0.400391
6.500000,0.418927
7.000000,0.436595
7.500000,0.453433
8.000000,0.469472
8.500000,0.484766
9.000000,0.499611
9.500000,0.514080
10.000000,0.528185
10.500000,0.541938
11.000000,0.555349
11.500000,0.568428
12.000000,0.581184
12.500000,0.593626
13.000000,0.605762
13.500000,0.617601
14.000000,0.629150
14.500000,0.640416
15.000000,0.651406
15.500000,0.662127
16.000000,0.672587
16.500000,0.682791
17.000000,0.692745
17.500000,0.702455
18.000000,0.711928
18.500000,0.721169
19.000000,0.730183
19.500000,0.738976
20.000000,0.747552
20.500000,0.755918
21.000000,0.764077
21.500000,0.772035
22.000000,0.779810
22.500000,0.787490
23.000000,0.795090
23.500000,0.802612
24.000000,0.810058
24.500000,0.817428
25.000000,0.824724
25.500000,0.831947
26.000000,0.839099
26.500000,0.846180
27.000000,0.853192
27.500000,0.860135
28.000000,0.867011
28.500000,0.873820
29.000000,0.880564
29.500000,0.887243
30.000000,0.893858
30.500000,0.900410
31.000000,0.906901
31.500000,0.913330
32.000000,0.919698
32.500000,0.926007
33.000000,0.932257
33.500000,0.938448
34.000000,0.944581
34.500000,0.950658
35.000000,0.956678
35.500000,0.962643
36.000000,0.968552
36.500000,0.974407
37.000000,0.980209
37.500000,0.985957
38.000000,0.991652
38.500000,0.997295
39.000000,1.002886
39.500000,1.008426
40.000000,1.013916
40.500000,1.019356
41.000000,1.024746
41.500000,1.030087
42.000000,1.035379
42.500000,1.040623
43.000000,1.045820
43.500000,1.050969
44.000000,1.056072
44.500000,1.061128
45.000000,1.066138
45.500000,1.071103
46.000000,1.076023
46.500000,1.080906
47.000000,1.085764
47.500000,1.090597
48.000000,1.095404
48.500000,1.100186
49.000000,1.104944
49.500000,1.109677
50.000000,1.114386
50.500000,1.119070
51.000000,1.123731
51.500000,1.128368
52.000000,1.132982
52.500000,1.137572
53.000000,1.142139
53.500000,1.146683
54.000000,1.151205
54.500000,1.155703
55.000000,1.160180
55.500000,1.164634
56.000000,1.169066
56.500000,1.173476
57.000000,1.177864
57.500000,1.182230
58.000000,1.186575
58.500000,1.190899
59.000000,1.195201
59.500000,1.199483
60.000000,1.203743
60.500000,1.207983
61.000000,1.212202
61.500000,1.216401
62.000000,1.220579
62.500000,1.224737
63.000000,1.228875
63.500000,1.232993
64.000000,1.237091
64.500000,1.241170
65.000000,1.245228
65.500000,1.249268
66.000000,1.253288
66.500000,1.257289
67.000000,1.261271
67.500000,1.265233
68.000000,1.269177
68.500000,1.273102
69.000000,1.277009
69.500000,1.280897
70.000000,1.284766
70.500000,1.288617
71.000000,1.292450
71.500000,1.296265
72.000000,1.300062
72.500000,1.303840
73.000000,1.307601
73.500000,1.311345
74.000000,1.315071
74.500000,1.318779
75.000000,1.322469
75.500000,1.326143
76.000000,1.329799
76.500000,1.333438
77.000000,1.337060
77.500000,1.340665
78.000000,1.344253
78.500000,1.347825
79.000000,1.351380
79.500000,1.354918
80.000000,1.358439
80.500000,1.361944
81.000000,1.365433
81.500000,1.368906
82.000000,1.372362
82.500000,1.375803
83.000000,1.379227
83.500000,1.382639
84.000000,1.386040
84.500000,1.389432
85.000000,1.392813
85.500000,1.396185
86.000000,1.399546
86.500000,1.402897
87.000000,1.406239
87.500000,1.409571
88.000000,1.412893
88.500000,1.416205
89.000000,1.419507
89.500000,1.422800
90.000000,1.426084
90.500000,1.429357
91.000000,1.432622
91.500000,1.435876
92.000000,1.439122
92.500000,1.442358
93.000000,1.445584
93.500000,1.448802
94.000000,1.452010
94.500000,1.455209
95.000000,1.458398
95.500000,1.461579
96.000000,1.464750
96.500000,1.467913
97.000000,1.471066
97.500000,1.474211
98.000000,1.477346
98.500000,1.480473
99.000000,1.483591
99.500000,1.486699
100.000000,1.489800
100.500000,1.492891
