Flowrate(m^3), Depth(m)
1.000000,0.131232
1.500000,0.167491
2.000000,0.198913
2.500000,0.227212
3.000000,0.253243
3.500000,0.277514
4.000000,0.300355
4.500000,0.321998
5.000000,0.342612
5.500000,0.362324
6.000000,0.381233
6.500000,0.399416
7.000000,0.416937
7.500000,0.433846
8.000000,0.450183
8.500000,0.465983
9.000000,0.481297
9.500000,0.496227
10.000000,0.510794
10.500000,0.525012
11.000000,0.538894
11.500000,0.552452
12.000000,0.565696
12.500000,0.578638
13.000000,0.591286
13.500000,0.603649
14.000000,0.615736
14.500000,0.627554
15.000000,0.639111
15.500000,0.650413
16.000000,0.661469
16.500000,0.672283
17.000000,0.682862
17.500000,0.693212
18.000000,0.703339
18.500000,0.713248
19.000000,0.722944
19.500000,0.732433
20.000000,0.741719
20.500000,0.750807
21.000000,0.759701
21.500000,0.768406
22.000000,0.776940
22.500000,0.785375
23.000000,0.793725
23.500000,0.801991
24.000000,0.810176
24.500000,0.818280
25.000000,0.826305
25.500000,0.834254
26.000000,0.842126
26.500000,0.849924
27.000000,0.857649
27.500000,0.865303
28.000000,0.872885
28.500000,0.880399
29.000000,0.887844
29.500000,0.895222
30.000000,0.902533
30.500000,0.909779
31.000000,0.916962
31.500000,0.924081
32.000000,0.931137
32.500000,0.938132
33.000000,0.945066
33.500000,0.951941
34.000000,0.958756
34.500000,0.965513
35.000000,0.972213
35.500000,0.978855
36.000000,0.985442
36.500000,0.991973
37.000000,0.998449
37.500000,1.004871
38.000000,1.011240
38.500000,1.017556
39.000000,1.023820
39.500000,1.030031
40.000000,1.036192
40.500000,1.042302
41.000000,1.048362
41.500000,1.054373
42.000000,1.060334
42.500000,1.066247
43.000000,1.072112
43.500000,1.077933
44.000000,1.083720
44.500000,1.089476
45.000000,1.095199
45.500000,1.100892
46.000000,1.106553
46.500000,1.112183
47.000000,1.117783
47.500000,1.123353
48.000000,1.128893
48.500000,1.134403
49.000000,1.139884
49.500000,1.145335
50.000000,1.150758
50.500000,1.156153
51.000000,1.161519
51.500000,1.166857
52.000000,1.172167
52.500000,1.177449
53.000000,1.182704
53.500000,1.187932
54.000000,1.193133
54.500000,1.198307
55.000000,1.203455
55.500000,1.208577
56.000000,1.213672
56.500000,1.218742
57.000000,1.223786
57.500000,1.228804
58.000000,1.233797
58.500000,1.238765
59.000000,1.243708
59.500000,1.248626
60.000000,1.253520
60.500000,1.258390
61.000000,1.263235
61.500000,1.268056
62.000000,1.272853
62.500000,1.277627
63.000000,1.282377
63.500000,1.287103
64.000000,1.291807
64.500000,1.296487
65.000000,1.301144
65.500000,1.305779
66.000000,1.310391
66.500000,1.314981
67.000000,1.319548
67.500000,1.324093
68.000000,1.328616
68.500000,1.333117
69.000000,1.337596
69.500000,1.342054
70.000000,1.346490
70.500000,1.350905
71.000000,1.355299
71.500000,1.359671
72.000000,1.364023
72.500000,1.368354
73.000000,1.372664
73.500000,1.376953
74.000000,1.381224
74.500000,1.385481
75.000000,1.389724
75.500000,1.393953
76.000000,1.398168
76.500000,1.402369
77.000000,1.406557
77.500000,1.410731
78.000000,1.414892
78.500000,1.419039
79.000000,1.423173
79.500000,1.427293
80.000000,1.431401
80.500000,1.435495
81.000000,1.439576
81.500000,1.443644
82.000000,1.447699
82.500000,1.451742
83.000000,1.455771
83.500000,1.459788
84.000000,1.463793
84.500000,1.467784
85.000000,1.471764
85.500000,1.475730
86.000000,1.479685
86.500000,1.483627
87.000000,1.487557
87.500000,1.491474
88.000000,1.495380
88.500000,1.499273
89.000000,1.503155
89.500000,1.507024
90.000000,1.510882
90.500000,1.514728
91.000000,1.518562
91.500000,1.522384
92.000000,1.526195
92.500000,1.529994
93.000000,1.533781
93.500000,1.537557
94.000000,1.541322
94.500000,1.545075
95.000000,1.548817
95.500000,1.552547
96.000000,1.556266
96.500000,1.559974
97.000000,1.563671
97.500000,1.567357
98.000000,1.571032
98.500000,1.574696
99.000000,1.578349
99.500000,1.581991
100.000000,1.585622
100.500000,1.589242
