Flowrate(m^3), Depth(m)
1.000000,0.134375
1.500000,0.171218
2.000000,0.203336
2.500000,0.232294
3.000000,0.258931
3.500000,0.283754
4.000000,0.307098
4.500000,0.329196
5.000000,0.350221
5.500000,0.370299
6.000000,0.389531
6.500000,0.407996
7.000000,0.425754
7.500000,0.442857
8.000000,0.459346
8.500000,0.475257
9.000000,0.490714
9.500000,0.505780
10.000000,0.520470
10.500000,0.534798
11.000000,0.548779
11.500000,0.562423
12.000000,0.575742
12.500000,0.588747
13.000000,0.601448
13.500000,0.613853
14.000000,0.625971
14.500000,0.637810
15.000000,0.649379
15.500000,0.660685
16.000000,0.671734
16.500000,0.682534
17.000000,0.693090
17.500000,0.703411
18.000000,0.713500
18.500000,0.723365
19.000000,0.733010
19.500000,0.742441
20.000000,0.751664
20.500000,0.760682
21.000000,0.769502
21.500000,0.778150
22.000000,0.786702
22.500000,0.795168
23.000000,0.803548
23.500000,0.811845
24.000000,0.820061
24.500000,0.828196
25.000000,0.836254
25.500000,0.844235
26.000000,0.852140
26.500000,0.859972
27.000000,0.867732
27.500000,0.875420
28.000000,0.883039
28.500000,0.890588
29.000000,0.898071
29.500000,0.905486
30.000000,0.912836
30.500000,0.920122
31.000000,0.927345
31.500000,0.934504
32.000000,0.941602
32.500000,0.948640
33.000000,0.955617
33.500000,0.962536
34.000000,0.969396
34.500000,0.976198
35.000000,0.982944
35.500000,0.989634
36.000000,0.996268
36.500000,1.002848
37.000000,1.009373
37.500000,1.015845
38.000000,1.022265
38.500000,1.028632
39.000000,1.034947
39.500000,1.041212
40.000000,1.047426
40.500000,1.053590
41.000000,1.059704
41.500000,1.065770
42.000000,1.071787
42.500000,1.077759
43.000000,1.083695
43.500000,1.089598
44.000000,1.095468
44.500000,1.101304
45.000000,1.107108
45.500000,1.112880
46.000000,1.118620
46.500000,1.124328
47.000000,1.130005
47.500000,1.135651
48.000000,1.141265
48.500000,1.146850
49.000000,1.152404
49.500000,1.157928
50.000000,1.163423
50.500000,1.168888
51.000000,1.174324
51.500000,1.179731
52.000000,1.185109
52.500000,1.190459
53.000000,1.195780
53.500000,1.201074
54.000000,1.206339
54.500000,1.211577
55.000000,1.216788
55.500000,1.221972
56.000000,1.227128
56.500000,1.232258
57.000000,1.237361
57.500000,1.242438
58.000000,1.247489
58.500000,1.252514
59.000000,1.257513
59.500000,1.262486
60.000000,1.267434
60.500000,1.272357
61.000000,1.277255
61.500000,1.282127
62.000000,1.286975
62.500000,1.291799
63.000000,1.296598
63.500000,1.301373
64.000000,1.306123
64.500000,1.310850
65.000000,1.315553
65.500000,1.320232
66.000000,1.324888
66.500000,1.329521
67.000000,1.334130
67.500000,1.338716
68.000000,1.343280
68.500000,1.347820
69.000000,1.352338
69.500000,1.356834
70.000000,1.361307
70.500000,1.365758
71.000000,1.370187
71.500000,1.374593
72.000000,1.378979
72.500000,1.383347
73.000000,1.387700
73.500000,1.392038
74.000000,1.396361
74.500000,1.400669
75.000000,1.404962
75.500000,1.409241
76.000000,1.413505
76.500000,1.417755
77.000000,1.421991
77.500000,1.426212
78.000000,1.430418
78.500000,1.434611
79.000000,1.438790
79.500000,1.442954
80.000000,1.447105
80.500000,1.451242
81.000000,1.455365
81.500000,1.459474
82.000000,1.463570
82.500000,1.467652
83.000000,1.471720
83.500000,1.475775
84.000000,1.479817
84.500000,1.483846
85.000000,1.487861
85.500000,1.491863
86.000000,1.495852
86.500000,1.499828
87.000000,1.503791
87.500000,1.507741
88.000000,1.511678
88.500000,1.515602
89.000000,1.519514
89.500000,1.523413
90.000000,1.527299
90.500000,1.531173
91.000000,1.535034
91.500000,1.538883
92.000000,1.542719
92.500000,1.546543
93.000000,1.550355
93.500000,1.554155
94.000000,1.557942
94.500000,1.561717
95.000000,1.565481
95.500000,1.569232
96.000000,1.572971
96.500000,1.576698
97.000000,1.580414
97.500000,1.584117
98.000000,1.587809
98.500000,1.591489
99.000000,1.595158
99.500000,1.598814
100.000000,1.602460
100.500000,1.606093
