Flowrate(m^3), Depth(m)
4.000000,0.285627
6.000000,0.363638
8.000000,0.431688
10.000000,0.493232
12.000000,0.549552
14.000000,0.601525
16.000000,0.649793
18.000000,0.694826
20.000000,0.736981
22.000000,0.776562
24.000000,0.814338
26.000000,0.850718
28.000000,0.885822
30.000000,0.919748
32.000000,0.952583
34.000000,0.984399
36.000000,1.015257
38.000000,1.045214
40.000000,1.074317
42.000000,1.102674
44.000000,1.130362
46.000000,1.157413
48.000000,1.183853
50.000000,1.209706
52.000000,1.234995
54.000000,1.259739
56.000000,1.283959
58.000000,1.307672
60.000000,1.330894
62.000000,1.353642
64.000000,1.375928
66.000000,1.397818
68.000000,1.419370
70.000000,1.440593
72.000000,1.461496
74.000000,1.482088
76.000000,1.502377
78.000000,1.522371
80.000000,1.542076
82.000000,1.561499
84.000000,1.580647
86.000000,1.599527
88.000000,1.618144
90.000000,1.636504
92.000000,1.654612
94.000000,1.672474
96.000000,1.690106
98.000000,1.707556
100.000000,1.724832
102.000000,1.741940
104.000000,1.758881
106.000000,1.775660
108.000000,1.792279
110.000000,1.808742
112.000000,1.825052
114.000000,1.841210
116.000000,1.857221
118.000000,1.873086
120.000000,1.888809
122.000000,1.904390
124.000000,1.919834
126.000000,1.935142
128.000000,1.950316
130.000000,1.965358
132.000000,1.980271
134.000000,1.995064
136.000000,2.009755
138.000000,2.024349
140.000000,2.038846
142.000000,2.053248
144.000000,2.067556
146.000000,2.081773
148.000000,2.095898
150.000000,2.109935
152.000000,2.123883
154.000000,2.137745
156.000000,2.151522
158.000000,2.165214
160.000000,2.178823
162.000000,2.192351
164.000000,2.205798
166.000000,2.219165
168.000000,2.232453
170.000000,2.245664
172.000000,2.258798
174.000000,2.271857
176.000000,2.284840
178.000000,2.297751
180.000000,2.310593
182.000000,2.323366
184.000000,2.336072
186.000000,2.348712
188.000000,2.361285
190.000000,2.373793
192.000000,2.386237
194.000000,2.398617
196.000000,2.410934
198.000000,2.423188
200.000000,2.435381
202.000000,2.447512
204.000000,2.459583
206.000000,2.471594
208.000000,2.483545
210.000000,2.495438
212.000000,2.507273
214.000000,2.519049
216.000000,2.530769
218.000000,2.542433
220.000000,2.554040
222.000000,2.565591
224.000000,2.577088
226.000000,2.588530
228.000000,2.599919
230.000000,2.611258
232.000000,2.622549
234.000000,2.633791
236.000000,2.644985
238.000000,2.656132
240.000000,2.667232
242.000000,2.678285
244.000000,2.689292
246.000000,2.700253
248.000000,2.711168
250.000000,2.722038
252.000000,2.732864
254.000000,2.743644
256.000000,2.754381
258.000000,2.765074
260.000000,2.775723
262.000000,2.786330
264.000000,2.796893
266.000000,2.807414
268.000000,2.817892
270.000000,2.828329
272.000000,2.838724
274.000000,2.849078
276.000000,2.859390
278.000000,2.869662
280.000000,2.879894
282.000000,2.890085
284.000000,2.900236
286.000000,2.910348
288.000000,2.920420
290.000000,2.930452
292.000000,2.940446
294.000000,2.950400
296.000000,2.960316
298.000000,2.970194
300.000000,2.980033
302.000000,2.989835
304.000000,2.999598
306.000000,3.009325
308.000000,3.019013
310.000000,3.028665
312.000000,3.038280
314.000000,3.047859
316.000000,3.057401
318.000000,3.066907
320.000000,3.076376
322.000000,3.085810
324.000000,3.095209
326.000000,3.104571
328.000000,3.113899
330.000000,3.123192
332.000000,3.132449
334.000000,3.141673
336.000000,3.150861
338.000000,3.160015
340.000000,3.169136
342.000000,3.178222
344.000000,3.187275
346.000000,3.196294
348.000000,3.205280
350.000000,3.214241
352.000000,3.223179
354.000000,3.232096
356.000000,3.240990
358.000000,3.249862
360.000000,3.258713
362.000000,3.267542
364.000000,3.276349
366.000000,3.285135
368.000000,3.293900
370.000000,3.302643
372.000000,3.311366
374.000000,3.320068
376.000000,3.328749
378.000000,3.337409
380.000000,3.346049
382.000000,3.354669
384.000000,3.363268
386.000000,3.371848
388.000000,3.380407
390.000000,3.388946
392.000000,3.397466
394.000000,3.405966
396.000000,3.414446
398.000000,3.422907
400.000000,3.431348
402.000000,3.439771
