Flowrate(m^3), Depth(m)
11.000000,0.356536
16.500000,0.455060
22.000000,0.538183
27.500000,0.611889
33.000000,0.678936
38.500000,0.740738
44.000000,0.798296
49.500000,0.852958
55.000000,0.905088
60.500000,0.954885
66.000000,1.002531
71.500000,1.048194
77.000000,1.092062
82.500000,1.134529
88.000000,1.175707
93.500000,1.215677
99.000000,1.254513
104.500000,1.292281
110.000000,1.329046
115.500000,1.364865
121.000000,1.399797
126.500000,1.433928
132.000000,1.467302
137.500000,1.499958
143.000000,1.531931
148.500000,1.563254
154.000000,1.593956
159.500000,1.624058
165.000000,1.653587
170.500000,1.682570
176.000000,1.711129
181.500000,1.739333
187.000000,1.767202
192.500000,1.794752
198.000000,1.821999
203.500000,1.848958
209.000000,1.875642
214.500000,1.902062
220.000000,1.928228
225.500000,1.954150
231.000000,1.979837
236.500000,2.005297
242.000000,2.030534
247.500000,2.055552
253.000000,2.080357
258.500000,2.104952
264.000000,2.129343
269.500000,2.153532
275.000000,2.177523
280.500000,2.201318
286.000000,2.224921
291.500000,2.248335
297.000000,2.271566
302.500000,2.294621
308.000000,2.317499
313.500000,2.340198
319.000000,2.362721
324.500000,2.385070
330.000000,2.407246
335.500000,2.429250
341.000000,2.451084
346.500000,2.472752
352.000000,2.494258
357.500000,2.515634
363.000000,2.536891
368.500000,2.558030
374.000000,2.579054
379.500000,2.599964
385.000000,2.620779
390.500000,2.641502
396.000000,2.662135
401.500000,2.682679
407.000000,2.703134
412.500000,2.723500
418.000000,2.743776
423.500000,2.763963
429.000000,2.784071
434.500000,2.804102
440.000000,2.824056
445.500000,2.843934
451.000000,2.863735
456.500000,2.883460
462.000000,2.903108
467.500000,2.922686
473.000000,2.942198
478.500000,2.961642
484.000000,2.981019
489.500000,3.000334
495.000000,3.019588
500.500000,3.038775
506.000000,3.057888
511.500000,3.076926
517.000000,3.095890
522.500000,3.114779
528.000000,3.133594
533.500000,3.152335
539.000000,3.171002
544.500000,3.189596
550.000000,3.208116
555.500000,3.226557
561.000000,3.244918
566.500000,3.263198
572.000000,3.281399
577.500000,3.299520
583.000000,3.317570
588.500000,3.335556
594.000000,3.353477
599.500000,3.371335
605.000000,3.389128
610.500000,3.406858
616.000000,3.424524
621.500000,3.442126
627.000000,3.459666
632.500000,3.477143
638.000000,3.494556
643.500000,3.511902
649.000000,3.529185
654.500000,3.546407
660.000000,3.563569
665.500000,3.580672
671.000000,3.597716
676.500000,3.614703
682.000000,3.631632
687.500000,3.648505
693.000000,3.665321
698.500000,3.682081
704.000000,3.698785
709.500000,3.715434
715.000000,3.732029
720.500000,3.748570
726.000000,3.765056
731.500000,3.781489
737.000000,3.797869
742.500000,3.814195
748.000000,3.830469
753.500000,3.846693
759.000000,3.862866
764.500000,3.878983
770.000000,3.895035
775.500000,3.911021
781.000000,3.926942
786.500000,3.942798
792.000000,3.958589
797.500000,3.974316
803.000000,3.989978
808.500000,4.005579
814.000000,4.021119
819.500000,4.036598
825.000000,4.052016
830.500000,4.067376
836.000000,4.082680
841.500000,4.097927
847.000000,4.113117
852.500000,4.128250
858.000000,4.143318
863.500000,4.158322
869.000000,4.173261
874.500000,4.188137
880.000000,4.202950
885.500000,4.217699
891.000000,4.232385
896.500000,4.247009
902.000000,4.261571
907.500000,4.276071
913.000000,4.290511
918.500000,4.304893
924.000000,4.319216
929.500000,4.333481
935.000000,4.347687
940.500000,4.361837
946.000000,4.375929
951.500000,4.389965
957.000000,4.403945
962.500000,4.417870
968.000000,4.431740
973.500000,4.445554
979.000000,4.459312
984.500000,4.473020
990.000000,4.486678
995.500000,4.500288
1001.000000,4.513849
1006.500000,4.527362
1012.000000,4.540827
1017.500000,4.554243
1023.000000,4.567611
1028.500000,4.580932
1034.000000,4.594206
1039.500000,4.607433
1045.000000,4.620613
1050.500000,4.633750
1056.000000,4.646844
1061.500000,4.659896
1067.000000,4.672907
1072.500000,4.685874
1078.000000,4.698797
1083.500000,4.711678
1089.000000,4.724517
1094.500000,4.737314
1100.000000,4.750071
1105.500000,4.762790
