Flowrate(m^3), Depth(m)
35.000000,1.384370
52.500000,1.714449
70.000000,1.990903
87.500000,2.234168
105.000000,2.453006
122.500000,2.651387
140.000000,2.835067
157.500000,3.007122
175.000000,3.169712
192.500000,3.324663
210.000000,3.474423
227.500000,3.619500
245.000000,3.759984
262.500000,3.896259
280.000000,4.028681
297.500000,4.157601
315.000000,4.284606
332.500000,4.410432
350.000000,4.535225
367.500000,4.659031
385.000000,4.781826
402.500000,4.902241
420.000000,5.019917
437.500000,5.134696
455.000000,5.246329
472.500000,5.354806
490.000000,5.459872
507.500000,5.561404
525.000000,5.659462
542.500000,5.754145
560.000000,5.845570
577.500000,5.933833
595.000000,6.019245
612.500000,6.102359
630.000000,6.183258
647.500000,6.261996
665.000000,6.339311
682.500000,6.415814
700.000000,6.491532
717.500000,6.566472
735.000000,6.640517
752.500000,6.713565
770.000000,6.785606
787.500000,6.856632
805.000000,6.926471
822.500000,6.994820
840.000000,7.061670
857.500000,7.127035
875.000000,7.190922
892.500000,7.253227
910.000000,7.313933
927.500000,7.373079
945.000000,7.430710
962.500000,7.486988
980.000000,7.546352
997.500000,7.613615
1015.000000,7.693169
1032.500000,7.793013
1050.000000,7.911326
1067.500000,8.027463
1085.000000,8.134605
1102.500000,8.224609
1120.000000,8.296727
1137.500000,8.355716
1155.000000,8.405617
1172.500000,8.451206
1190.000000,8.495273
1207.500000,8.538495
1225.000000,8.581120
1242.500000,8.623241
1260.000000,8.664932
1277.500000,8.706216
1295.000000,8.746941
1312.500000,8.786987
1330.000000,8.826361
1347.500000,8.865061
1365.000000,8.903105
1382.500000,8.940511
1400.000000,8.977281
1417.500000,9.013418
1435.000000,9.049051
1452.500000,9.084239
1470.000000,9.118995
1487.500000,9.153324
1505.000000,9.187230
1522.500000,9.220722
1540.000000,9.253806
1557.500000,9.286479
1575.000000,9.318743
1592.500000,9.350608
1610.000000,9.382082
1627.500000,9.413170
1645.000000,9.443875
1662.500000,9.474200
1680.000000,9.504148
1697.500000,9.533726
1715.000000,9.562937
1732.500000,9.591783
1750.000000,9.620288
1767.500000,9.648641
1785.000000,9.676924
1802.500000,9.705150
1820.000000,9.733325
1837.500000,9.761450
1855.000000,9.789526
1872.500000,9.817554
1890.000000,9.845533
1907.500000,9.873463
1925.000000,9.901342
1942.500000,9.929204
1960.000000,9.957258
1977.500000,9.985587
1995.000000,10.014220
2012.500000,10.043180
2030.000000,10.072490
2047.500000,10.102170
2065.000000,10.132230
2082.500000,10.162700
2100.000000,10.193590
2117.500000,10.224920
2135.000000,10.256370
2152.500000,10.287540
2170.000000,10.318310
2187.500000,10.348650
2205.000000,10.378530
2222.500000,10.407950
2240.000000,10.436890
2257.500000,10.465370
2275.000000,10.493370
2292.500000,10.520910
2310.000000,10.547820
2327.500000,10.573790
2345.000000,10.598760
2362.500000,10.622740
2380.000000,10.645820
2397.500000,10.668030
2415.000000,10.689450
2432.500000,10.710130
2450.000000,10.730120
2467.500000,10.749470
2485.000000,10.768220
2502.500000,10.786410
2520.000000,10.804080
2537.500000,10.821240
2555.000000,10.837980
2572.500000,10.854420
2590.000000,10.870620
2607.500000,10.886580
2625.000000,10.902320
2642.500000,10.917850
2660.000000,10.933170
2677.500000,10.948290
2695.000000,10.963220
2712.500000,10.977960
2730.000000,10.992520
2747.500000,11.006890
2765.000000,11.021090
2782.500000,11.035120
2800.000000,11.048980
2817.500000,11.062680
2835.000000,11.076210
2852.500000,11.089590
2870.000000,11.102810
2887.500000,11.115880
2905.000000,11.128800
2922.500000,11.141620
2940.000000,11.154410
2957.500000,11.167150
2975.000000,11.179870
2992.500000,11.192550
3010.000000,11.205200
3027.500000,11.217810
3045.000000,11.230400
3062.500000,11.242960
3080.000000,11.255480
3097.500000,11.267980
3115.000000,11.280450
3132.500000,11.292890
3150.000000,11.305290
3167.500000,11.317670
3185.000000,11.330030
3202.500000,11.342350
3220.000000,11.354640
3237.500000,11.366910
3255.000000,11.379150
3272.500000,11.391360
3290.000000,11.403550
3307.500000,11.415700
3325.000000,11.427830
3342.500000,11.439930
3360.000000,11.452000
3377.500000,11.464020
3395.000000,11.475990
3412.500000,11.487930
3430.000000,11.499820
3447.500000,11.511670
3465.000000,11.523480
3482.500000,11.535250
3500.000000,11.546980
3517.500000,11.558670
