Flowrate(m^3), Depth(m)
42.000000,1.457798
63.000000,1.809860
84.000000,2.105480
105.000000,2.364392
126.000000,2.599627
147.000000,2.821782
168.000000,3.037006
189.000000,3.241849
210.000000,3.431792
231.000000,3.607435
252.000000,3.778630
273.000000,3.945348
294.000000,4.104211
315.000000,4.252890
336.000000,4.389069
357.000000,4.515619
378.000000,4.637394
399.000000,4.754762
420.000000,4.868987
441.000000,4.980622
462.000000,5.089544
483.000000,5.195039
504.000000,5.297033
525.000000,5.395567
546.000000,5.490721
567.000000,5.582566
588.000000,5.671209
609.000000,5.757208
630.000000,5.840757
651.000000,5.921893
672.000000,6.000988
693.000000,6.079085
714.000000,6.156254
735.000000,6.232489
756.000000,6.307673
777.000000,6.381533
798.000000,6.454048
819.000000,6.525206
840.000000,6.595010
861.000000,6.663509
882.000000,6.730709
903.000000,6.796605
924.000000,6.861191
945.000000,6.924483
966.000000,6.986502
987.000000,7.047254
1008.000000,7.106746
1029.000000,7.164984
1050.000000,7.221776
1071.000000,7.276948
1092.000000,7.330558
1113.000000,7.382658
1134.000000,7.433301
1155.000000,7.482555
1176.000000,7.531001
1197.000000,7.578873
1218.000000,7.626174
1239.000000,7.672903
1260.000000,7.719060
1281.000000,7.764646
1302.000000,7.809776
1323.000000,7.854729
1344.000000,7.899518
1365.000000,7.944142
1386.000000,7.988599
1407.000000,8.032888
1428.000000,8.077005
1449.000000,8.120806
1470.000000,8.164092
1491.000000,8.206860
1512.000000,8.249109
1533.000000,8.290839
1554.000000,8.332047
1575.000000,8.372733
1596.000000,8.412853
1617.000000,8.452281
1638.000000,8.491022
1659.000000,8.529087
1680.000000,8.566488
1701.000000,8.603238
1722.000000,8.639346
1743.000000,8.674825
1764.000000,8.709721
1785.000000,8.744216
1806.000000,8.778334
1827.000000,8.812078
1848.000000,8.845449
1869.000000,8.878449
1890.000000,8.911079
1911.000000,8.943341
1932.000000,8.975238
1953.000000,9.006782
1974.000000,9.038092
1995.000000,9.069197
2016.000000,9.100099
2037.000000,9.130794
2058.000000,9.161284
2079.000000,9.191566
2100.000000,9.221641
2121.000000,9.251506
2142.000000,9.281162
2163.000000,9.310597
2184.000000,9.339705
2205.000000,9.368464
2226.000000,9.396878
2247.000000,9.424950
2268.000000,9.452684
2289.000000,9.480085
2310.000000,9.507157
2331.000000,9.533903
2352.000000,9.560327
2373.000000,9.586433
2394.000000,9.612223
2415.000000,9.637682
2436.000000,9.662809
2457.000000,9.687612
2478.000000,9.712095
2499.000000,9.736265
2520.000000,9.760127
2541.000000,9.783686
2562.000000,9.806948
2583.000000,9.829917
2604.000000,9.852599
2625.000000,9.874999
2646.000000,9.897120
2667.000000,9.918983
2688.000000,9.940682
2709.000000,9.962235
2730.000000,9.983643
2751.000000,10.004910
2772.000000,10.026030
2793.000000,10.047000
2814.000000,10.067840
2835.000000,10.088530
2856.000000,10.109090
2877.000000,10.129500
2898.000000,10.149780
2919.000000,10.169920
2940.000000,10.189920
2961.000000,10.209790
2982.000000,10.229540
3003.000000,10.249190
3024.000000,10.268750
3045.000000,10.288210
3066.000000,10.307580
3087.000000,10.326860
3108.000000,10.346050
3129.000000,10.365140
3150.000000,10.384150
3171.000000,10.403060
3192.000000,10.421880
3213.000000,10.440620
3234.000000,10.459260
3255.000000,10.477820
3276.000000,10.496280
3297.000000,10.514660
3318.000000,10.532960
3339.000000,10.551180
3360.000000,10.569320
3381.000000,10.587390
3402.000000,10.605380
3423.000000,10.623300
3444.000000,10.641150
3465.000000,10.658920
3486.000000,10.676620
3507.000000,10.694250
3528.000000,10.711810
3549.000000,10.729290
3570.000000,10.746710
3591.000000,10.764060
3612.000000,10.781350
3633.000000,10.798570
3654.000000,10.815720
3675.000000,10.832820
3696.000000,10.849890
3717.000000,10.866910
3738.000000,10.883900
3759.000000,10.900850
3780.000000,10.917770
3801.000000,10.934660
3822.000000,10.951520
3843.000000,10.968350
3864.000000,10.985160
3885.000000,11.001940
3906.000000,11.018690
3927.000000,11.035430
3948.000000,11.052150
3969.000000,11.068850
3990.000000,11.085540
4011.000000,11.102230
4032.000000,11.118900
4053.000000,11.135580
4074.000000,11.152260
4095.000000,11.168950
4116.000000,11.185660
4137.000000,11.202380
4158.000000,11.219120
4179.000000,11.235890
4200.000000,11.252680
4221.000000,11.269510
