Flowrate(m^3), Depth(m)
1.000000,0.180573
1.500000,0.231658
2.000000,0.275621
2.500000,0.314873
3.000000,0.350650
3.500000,0.383658
4.000000,0.414329
4.500000,0.442947
5.000000,0.469696
5.500000,0.494897
6.000000,0.519040
6.500000,0.542199
7.000000,0.564425
7.500000,0.585766
8.000000,0.606263
8.500000,0.625953
9.000000,0.644872
9.500000,0.663053
10.000000,0.680526
10.500000,0.697321
11.000000,0.713463
11.500000,0.728979
12.000000,0.743894
12.500000,0.758230
13.000000,0.772009
13.500000,0.785349
14.000000,0.798456
14.500000,0.811344
15.000000,0.824020
15.500000,0.836488
16.000000,0.848757
16.500000,0.860829
17.000000,0.872712
17.500000,0.884409
18.000000,0.895925
18.500000,0.907264
19.000000,0.918430
19.500000,0.929428
20.000000,0.940259
20.500000,0.950929
21.000000,0.961440
21.500000,0.971795
22.000000,0.981998
22.500000,0.992050
23.000000,1.001956
23.500000,1.011717
24.000000,1.021336
24.500000,1.030815
25.000000,1.040157
25.500000,1.049364
26.000000,1.058439
26.500000,1.067383
27.000000,1.076198
27.500000,1.084915
28.000000,1.093555
28.500000,1.102119
29.000000,1.110608
29.500000,1.119025
30.000000,1.127368
30.500000,1.135641
31.000000,1.143843
31.500000,1.151975
32.000000,1.160039
32.500000,1.168036
33.000000,1.175966
33.500000,1.183829
34.000000,1.191628
34.500000,1.199363
35.000000,1.207034
35.500000,1.214642
36.000000,1.222189
36.500000,1.229674
37.000000,1.237098
37.500000,1.244463
38.000000,1.251768
38.500000,1.259014
39.000000,1.266203
39.500000,1.273334
40.000000,1.280408
40.500000,1.287426
41.000000,1.294388
41.500000,1.301296
42.000000,1.308148
42.500000,1.314946
43.000000,1.321691
43.500000,1.328383
44.000000,1.335023
44.500000,1.341610
45.000000,1.348145
45.500000,1.354630
46.000000,1.361064
46.500000,1.367447
47.000000,1.373781
47.500000,1.380066
48.000000,1.386314
48.500000,1.392528
49.000000,1.398710
49.500000,1.404859
50.000000,1.410977
50.500000,1.417063
51.000000,1.423118
51.500000,1.429141
52.000000,1.435133
52.500000,1.441095
53.000000,1.447026
53.500000,1.452927
54.000000,1.458798
54.500000,1.464640
55.000000,1.470451
55.500000,1.476234
56.000000,1.481987
56.500000,1.487712
57.000000,1.493408
57.500000,1.499075
58.000000,1.504714
58.500000,1.510325
59.000000,1.515909
59.500000,1.521464
60.000000,1.526993
60.500000,1.532493
61.000000,1.537967
61.500000,1.543414
62.000000,1.548834
62.500000,1.554228
63.000000,1.559595
63.500000,1.564935
64.000000,1.570250
64.500000,1.575539
65.000000,1.580802
65.500000,1.586040
66.000000,1.591252
66.500000,1.596439
67.000000,1.601600
67.500000,1.606737
68.000000,1.611849
68.500000,1.616936
69.000000,1.621999
69.500000,1.627037
70.000000,1.632051
70.500000,1.637041
71.000000,1.642007
71.500000,1.646949
72.000000,1.651868
72.500000,1.656763
73.000000,1.661634
73.500000,1.666482
74.000000,1.671307
74.500000,1.676109
75.000000,1.680888
75.500000,1.685646
76.000000,1.690387
76.500000,1.695112
77.000000,1.699822
77.500000,1.704516
78.000000,1.709194
78.500000,1.713856
79.000000,1.718503
79.500000,1.723135
80.000000,1.727751
80.500000,1.732352
81.000000,1.736937
81.500000,1.741508
82.000000,1.746063
82.500000,1.750604
83.000000,1.755130
83.500000,1.759640
84.000000,1.764136
84.500000,1.768618
85.000000,1.773084
85.500000,1.777537
86.000000,1.781974
86.500000,1.786398
87.000000,1.790807
87.500000,1.795201
88.000000,1.799582
88.500000,1.803948
89.000000,1.808300
89.500000,1.812639
90.000000,1.816963
90.500000,1.821273
91.000000,1.825570
91.500000,1.829853
92.000000,1.834122
92.500000,1.838377
93.000000,1.842619
93.500000,1.846847
94.000000,1.851062
94.500000,1.855264
95.000000,1.859452
95.500000,1.863626
96.000000,1.867788
96.500000,1.871936
97.000000,1.876071
97.500000,1.880193
98.000000,1.884302
98.500000,1.888398
99.000000,1.892482
99.500000,1.896552
100.000000,1.900609
100.500000,1.904654
