Flowrate(m^3), Depth(m)
1.000000,0.120729
1.500000,0.155476
2.000000,0.185494
2.500000,0.212415
3.000000,0.237099
3.500000,0.260062
4.000000,0.281639
4.500000,0.302063
5.000000,0.321500
5.500000,0.340076
6.000000,0.357886
6.500000,0.375007
7.000000,0.391497
7.500000,0.407405
8.000000,0.422772
8.500000,0.437630
9.000000,0.452006
9.500000,0.465923
10.000000,0.479414
10.500000,0.492592
11.000000,0.505483
11.500000,0.518098
12.000000,0.530446
12.500000,0.542534
13.000000,0.554371
13.500000,0.565964
14.000000,0.577318
14.500000,0.588441
15.000000,0.599339
15.500000,0.610017
16.000000,0.620481
16.500000,0.630735
17.000000,0.640785
17.500000,0.650636
18.000000,0.660291
18.500000,0.669756
19.000000,0.679034
19.500000,0.688130
20.000000,0.697047
20.500000,0.705789
21.000000,0.714361
21.500000,0.722765
22.000000,0.731005
22.500000,0.739084
23.000000,0.747006
23.500000,0.754774
24.000000,0.762390
24.500000,0.769859
25.000000,0.777192
25.500000,0.784449
26.000000,0.791642
26.500000,0.798772
27.000000,0.805839
27.500000,0.812845
28.000000,0.819790
28.500000,0.826677
29.000000,0.833505
29.500000,0.840276
30.000000,0.846990
30.500000,0.853649
31.000000,0.860253
31.500000,0.866802
32.000000,0.873299
32.500000,0.879743
33.000000,0.886135
33.500000,0.892476
34.000000,0.898767
34.500000,0.905008
35.000000,0.911200
35.500000,0.917343
36.000000,0.923438
36.500000,0.929486
37.000000,0.935487
37.500000,0.941441
38.000000,0.947350
38.500000,0.953213
39.000000,0.959032
39.500000,0.964807
40.000000,0.970537
40.500000,0.976224
41.000000,0.981868
41.500000,0.987470
42.000000,0.993030
42.500000,0.998548
43.000000,1.004025
43.500000,1.009461
44.000000,1.014856
44.500000,1.020211
45.000000,1.025527
45.500000,1.030803
46.000000,1.036041
46.500000,1.041239
47.000000,1.046400
47.500000,1.051522
48.000000,1.056607
48.500000,1.061655
49.000000,1.066665
49.500000,1.071639
50.000000,1.076577
50.500000,1.081488
51.000000,1.086374
51.500000,1.091238
52.000000,1.096077
52.500000,1.100893
53.000000,1.105686
53.500000,1.110456
54.000000,1.115203
54.500000,1.119927
55.000000,1.124629
55.500000,1.129309
56.000000,1.133966
56.500000,1.138602
57.000000,1.143215
57.500000,1.147807
58.000000,1.152378
58.500000,1.156927
59.000000,1.161454
59.500000,1.165961
60.000000,1.170447
60.500000,1.174912
61.000000,1.179357
61.500000,1.183781
62.000000,1.188184
62.500000,1.192568
63.000000,1.196931
63.500000,1.201274
64.000000,1.205598
64.500000,1.209902
65.000000,1.214186
65.500000,1.218451
66.000000,1.222696
66.500000,1.226923
67.000000,1.231130
67.500000,1.235318
68.000000,1.239488
68.500000,1.243638
69.000000,1.247770
69.500000,1.251884
70.000000,1.255979
70.500000,1.260056
71.000000,1.264114
71.500000,1.268155
72.000000,1.272177
72.500000,1.276182
73.000000,1.280168
73.500000,1.284138
74.000000,1.288089
74.500000,1.292023
75.000000,1.295940
75.500000,1.299839
76.000000,1.303721
76.500000,1.307586
77.000000,1.311434
77.500000,1.315265
78.000000,1.319079
78.500000,1.322876
79.000000,1.326657
79.500000,1.330421
80.000000,1.334169
80.500000,1.337900
81.000000,1.341615
81.500000,1.345314
82.000000,1.348996
82.500000,1.352663
83.000000,1.356313
83.500000,1.359947
84.000000,1.363566
84.500000,1.367169
85.000000,1.370756
85.500000,1.374327
86.000000,1.377883
86.500000,1.381426
87.000000,1.384958
87.500000,1.388480
88.000000,1.391992
88.500000,1.395493
89.000000,1.398985
89.500000,1.402466
90.000000,1.405938
90.500000,1.409399
91.000000,1.412851
91.500000,1.416293
92.000000,1.419725
92.500000,1.423147
93.000000,1.426559
93.500000,1.429962
94.000000,1.433356
94.500000,1.436739
95.000000,1.440113
95.500000,1.443478
96.000000,1.446833
96.500000,1.450179
97.000000,1.453515
97.500000,1.456842
98.000000,1.460160
98.500000,1.463468
99.000000,1.466768
99.500000,1.470058
100.000000,1.473339
100.500000,1.476611
