Flowrate(m^3), Depth(m)
2.000000,0.221212
3.000000,0.288907
4.000000,0.350732
5.000000,0.408231
6.000000,0.462276
7.000000,0.513060
8.000000,0.560538
9.000000,0.605025
10.000000,0.647125
11.000000,0.687274
12.000000,0.725640
13.000000,0.762308
14.000000,0.797444
15.000000,0.831367
16.000000,0.864127
17.000000,0.895762
18.000000,0.926393
19.000000,0.956130
20.000000,0.985004
21.000000,1.013044
22.000000,1.040279
23.000000,1.066734
24.000000,1.092437
25.000000,1.117424
26.000000,1.141716
27.000000,1.165335
28.000000,1.188300
29.000000,1.210631
30.000000,1.232370
31.000000,1.253621
32.000000,1.274413
33.000000,1.294758
34.000000,1.314670
35.000000,1.334160
36.000000,1.353240
37.000000,1.371919
38.000000,1.390205
39.000000,1.408091
40.000000,1.425586
41.000000,1.442700
42.000000,1.459445
43.000000,1.475829
44.000000,1.491862
45.000000,1.507554
46.000000,1.522911
47.000000,1.537944
48.000000,1.552659
49.000000,1.567086
50.000000,1.581293
51.000000,1.595289
52.000000,1.609076
53.000000,1.622661
54.000000,1.636047
55.000000,1.649238
56.000000,1.662238
57.000000,1.675050
58.000000,1.687681
59.000000,1.700173
60.000000,1.712540
61.000000,1.724781
62.000000,1.736901
63.000000,1.748900
64.000000,1.760779
65.000000,1.772542
66.000000,1.784188
67.000000,1.795720
68.000000,1.807139
69.000000,1.818446
70.000000,1.829643
71.000000,1.840732
72.000000,1.851713
73.000000,1.862588
74.000000,1.873360
75.000000,1.884044
76.000000,1.894645
77.000000,1.905164
78.000000,1.915600
79.000000,1.925957
80.000000,1.936233
81.000000,1.946431
82.000000,1.956552
83.000000,1.966595
84.000000,1.976562
85.000000,1.986454
86.000000,1.996276
87.000000,2.006034
88.000000,2.015727
89.000000,2.025357
90.000000,2.034924
91.000000,2.044428
92.000000,2.053871
93.000000,2.063254
94.000000,2.072577
95.000000,2.081840
96.000000,2.091044
97.000000,2.100190
98.000000,2.109278
99.000000,2.118308
100.000000,2.127282
101.000000,2.136199
102.000000,2.145060
103.000000,2.153865
104.000000,2.162616
105.000000,2.171311
106.000000,2.179953
107.000000,2.188544
108.000000,2.197089
109.000000,2.205587
110.000000,2.214039
111.000000,2.222446
112.000000,2.230808
113.000000,2.239125
114.000000,2.247398
115.000000,2.255627
116.000000,2.263812
117.000000,2.271954
118.000000,2.280053
119.000000,2.288109
120.000000,2.296123
121.000000,2.304096
122.000000,2.312029
123.000000,2.319920
124.000000,2.327772
125.000000,2.335583
126.000000,2.343355
127.000000,2.351087
128.000000,2.358780
129.000000,2.366434
130.000000,2.374050
131.000000,2.381627
132.000000,2.389166
133.000000,2.396667
134.000000,2.404131
135.000000,2.411557
136.000000,2.418946
137.000000,2.426298
138.000000,2.433615
139.000000,2.440896
140.000000,2.448142
141.000000,2.455353
142.000000,2.462528
143.000000,2.469670
144.000000,2.476776
145.000000,2.483848
146.000000,2.490887
147.000000,2.497892
148.000000,2.504868
149.000000,2.511816
150.000000,2.518737
151.000000,2.525630
152.000000,2.532495
153.000000,2.539334
154.000000,2.546145
155.000000,2.552929
156.000000,2.559687
157.000000,2.566418
158.000000,2.573123
159.000000,2.579801
160.000000,2.586453
161.000000,2.593080
162.000000,2.599680
163.000000,2.606258
164.000000,2.612812
165.000000,2.619342
166.000000,2.625850
167.000000,2.632335
168.000000,2.638797
169.000000,2.645236
170.000000,2.651652
171.000000,2.658046
172.000000,2.664418
173.000000,2.670767
174.000000,2.677094
175.000000,2.683399
176.000000,2.689682
177.000000,2.695943
178.000000,2.702182
179.000000,2.708399
180.000000,2.714595
181.000000,2.720770
182.000000,2.726923
183.000000,2.733054
184.000000,2.739165
185.000000,2.745254
186.000000,2.751322
187.000000,2.757369
188.000000,2.763396
189.000000,2.769401
190.000000,2.775386
191.000000,2.781350
192.000000,2.787294
193.000000,2.793217
194.000000,2.799119
195.000000,2.805000
196.000000,2.810862
197.000000,2.816703
198.000000,2.822527
199.000000,2.828333
200.000000,2.834121
201.000000,2.839891
