Flowrate(m^3), Depth(m)
2.000000,0.157135
3.000000,0.199385
4.000000,0.236363
5.000000,0.269760
6.000000,0.300509
7.000000,0.329193
8.000000,0.356201
9.000000,0.381806
10.000000,0.406209
11.000000,0.429560
12.000000,0.451974
13.000000,0.473543
14.000000,0.494365
15.000000,0.514502
16.000000,0.533993
17.000000,0.552871
18.000000,0.571166
19.000000,0.588907
20.000000,0.606116
21.000000,0.622817
22.000000,0.639030
23.000000,0.654775
24.000000,0.670067
25.000000,0.684925
26.000000,0.699364
27.000000,0.713398
28.000000,0.727040
29.000000,0.740305
30.000000,0.753203
31.000000,0.765748
32.000000,0.777977
33.000000,0.790018
34.000000,0.801890
35.000000,0.813598
36.000000,0.825146
37.000000,0.836538
38.000000,0.847779
39.000000,0.858873
40.000000,0.869823
41.000000,0.880632
42.000000,0.891305
43.000000,0.901844
44.000000,0.912252
45.000000,0.922531
46.000000,0.932686
47.000000,0.942718
48.000000,0.952629
49.000000,0.962422
50.000000,0.972100
51.000000,0.981664
52.000000,0.991117
53.000000,1.000461
54.000000,1.009697
55.000000,1.018827
56.000000,1.027854
57.000000,1.036779
58.000000,1.045603
59.000000,1.054329
60.000000,1.062957
61.000000,1.071490
62.000000,1.079940
63.000000,1.088325
64.000000,1.096646
65.000000,1.104904
66.000000,1.113100
67.000000,1.121235
68.000000,1.129309
69.000000,1.137325
70.000000,1.145281
71.000000,1.153181
72.000000,1.161023
73.000000,1.168809
74.000000,1.176540
75.000000,1.184217
76.000000,1.191839
77.000000,1.199409
78.000000,1.206926
79.000000,1.214391
80.000000,1.221805
81.000000,1.229168
82.000000,1.236481
83.000000,1.243745
84.000000,1.250960
85.000000,1.258127
86.000000,1.265246
87.000000,1.272317
88.000000,1.279343
89.000000,1.286322
90.000000,1.293255
91.000000,1.300143
92.000000,1.306987
93.000000,1.313786
94.000000,1.320542
95.000000,1.327254
96.000000,1.333923
97.000000,1.340550
98.000000,1.347135
99.000000,1.353678
100.000000,1.360180
101.000000,1.366641
102.000000,1.373062
103.000000,1.379444
104.000000,1.385796
105.000000,1.392119
106.000000,1.398413
107.000000,1.404679
108.000000,1.410917
109.000000,1.417127
110.000000,1.423309
111.000000,1.429464
112.000000,1.435592
113.000000,1.441693
114.000000,1.447767
115.000000,1.453815
116.000000,1.459837
117.000000,1.465833
118.000000,1.471803
119.000000,1.477748
120.000000,1.483668
121.000000,1.489562
122.000000,1.495432
123.000000,1.501277
124.000000,1.507098
125.000000,1.512895
126.000000,1.518667
127.000000,1.524416
128.000000,1.530141
129.000000,1.535843
130.000000,1.541521
131.000000,1.547177
132.000000,1.552809
133.000000,1.558419
134.000000,1.564006
135.000000,1.569571
136.000000,1.575114
137.000000,1.580635
138.000000,1.586133
139.000000,1.591610
140.000000,1.597066
141.000000,1.602500
142.000000,1.607912
143.000000,1.613304
144.000000,1.618675
145.000000,1.624024
146.000000,1.629353
147.000000,1.634662
148.000000,1.639950
149.000000,1.645218
150.000000,1.650465
151.000000,1.655693
152.000000,1.660901
153.000000,1.666089
154.000000,1.671257
155.000000,1.676406
156.000000,1.681535
157.000000,1.686649
158.000000,1.691749
159.000000,1.696834
160.000000,1.701905
161.000000,1.706962
162.000000,1.712005
163.000000,1.717035
164.000000,1.722050
165.000000,1.727052
166.000000,1.732040
167.000000,1.737014
168.000000,1.741976
169.000000,1.746924
170.000000,1.751858
171.000000,1.756780
172.000000,1.761689
173.000000,1.766584
174.000000,1.771467
175.000000,1.776337
176.000000,1.781194
177.000000,1.786039
178.000000,1.790871
179.000000,1.795691
180.000000,1.800498
181.000000,1.805293
182.000000,1.810076
183.000000,1.814847
184.000000,1.819605
185.000000,1.824352
186.000000,1.829087
187.000000,1.833809
188.000000,1.838521
189.000000,1.843220
190.000000,1.847907
191.000000,1.852584
192.000000,1.857248
193.000000,1.861901
194.000000,1.866543
195.000000,1.871173
196.000000,1.875793
197.000000,1.880400
198.000000,1.884997
199.000000,1.889583
200.000000,1.894158
201.000000,1.898722
