Flowrate(m^3), Depth(m)
3.000000,0.231044
4.500000,0.293847
6.000000,0.348291
7.500000,0.397122
9.000000,0.441750
10.500000,0.483017
12.000000,0.521625
13.500000,0.557925
15.000000,0.592132
16.500000,0.624425
18.000000,0.654950
19.500000,0.683833
21.000000,0.711184
22.500000,0.737101
24.000000,0.761673
25.500000,0.785083
27.000000,0.807829
28.500000,0.829997
30.000000,0.851616
31.500000,0.872715
33.000000,0.893317
34.500000,0.913445
36.000000,0.933118
37.500000,0.952353
39.000000,0.971168
40.500000,0.989577
42.000000,1.007594
43.500000,1.025232
45.000000,1.042502
46.500000,1.059415
48.000000,1.075983
49.500000,1.092268
51.000000,1.108308
52.500000,1.124109
54.000000,1.139677
55.500000,1.155018
57.000000,1.170137
58.500000,1.185040
60.000000,1.199732
61.500000,1.214217
63.000000,1.228500
64.500000,1.242584
66.000000,1.256475
67.500000,1.270175
69.000000,1.283689
70.500000,1.297021
72.000000,1.310172
73.500000,1.323148
75.000000,1.335950
76.500000,1.348583
78.000000,1.361048
79.500000,1.373350
81.000000,1.385501
82.500000,1.397537
84.000000,1.409462
85.500000,1.421278
87.000000,1.432987
88.500000,1.444590
90.000000,1.456089
91.500000,1.467485
93.000000,1.478780
94.500000,1.489976
96.000000,1.501074
97.500000,1.512075
99.000000,1.522980
100.500000,1.533792
102.000000,1.544510
103.500000,1.555137
105.000000,1.565673
106.500000,1.576121
108.000000,1.586480
109.500000,1.596751
111.000000,1.606937
112.500000,1.617038
114.000000,1.627055
115.500000,1.636989
117.000000,1.646840
118.500000,1.656611
120.000000,1.666301
121.500000,1.675912
123.000000,1.685447
124.500000,1.694921
126.000000,1.704339
127.500000,1.713699
129.000000,1.723004
130.500000,1.732254
132.000000,1.741449
133.500000,1.750590
135.000000,1.759677
136.500000,1.768712
138.000000,1.777693
139.500000,1.786624
141.000000,1.795502
142.500000,1.804330
144.000000,1.813107
145.500000,1.821835
147.000000,1.830513
148.500000,1.839142
150.000000,1.847722
151.500000,1.856255
153.000000,1.864739
154.500000,1.873177
156.000000,1.881567
157.500000,1.889912
159.000000,1.898210
160.500000,1.906462
162.000000,1.914669
163.500000,1.922832
165.000000,1.930949
166.500000,1.939023
168.000000,1.947053
169.500000,1.955039
171.000000,1.962982
172.500000,1.970882
174.000000,1.978740
175.500000,1.986556
177.000000,1.994336
178.500000,2.002083
180.000000,2.009799
181.500000,2.017482
183.000000,2.025134
184.500000,2.032754
186.000000,2.040343
187.500000,2.047901
189.000000,2.055428
190.500000,2.062924
192.000000,2.070390
193.500000,2.077826
195.000000,2.085233
196.500000,2.092609
198.000000,2.099956
199.500000,2.107274
201.000000,2.114563
202.500000,2.121823
204.000000,2.129054
205.500000,2.136257
207.000000,2.143431
208.500000,2.150578
210.000000,2.157696
211.500000,2.164787
213.000000,2.171850
214.500000,2.178886
216.000000,2.185894
217.500000,2.192876
219.000000,2.199830
220.500000,2.206758
222.000000,2.213659
223.500000,2.220534
225.000000,2.227383
226.500000,2.234205
228.000000,2.241002
229.500000,2.247773
231.000000,2.254518
232.500000,2.261237
234.000000,2.267932
235.500000,2.274601
237.000000,2.281245
238.500000,2.287864
240.000000,2.294459
241.500000,2.301033
243.000000,2.307587
244.500000,2.314120
246.000000,2.320633
247.500000,2.327125
249.000000,2.333598
250.500000,2.340050
252.000000,2.346483
253.500000,2.352895
255.000000,2.359288
256.500000,2.365662
258.000000,2.372016
259.500000,2.378350
261.000000,2.384665
262.500000,2.390961
264.000000,2.397238
265.500000,2.403495
267.000000,2.409734
268.500000,2.415954
270.000000,2.422155
271.500000,2.428338
273.000000,2.434502
274.500000,2.440647
276.000000,2.446774
277.500000,2.452883
279.000000,2.458973
280.500000,2.465046
282.000000,2.471100
283.500000,2.477136
285.000000,2.483155
286.500000,2.489155
288.000000,2.495138
289.500000,2.501103
291.000000,2.507051
292.500000,2.512981
294.000000,2.518893
295.500000,2.524788
297.000000,2.530666
298.500000,2.536527
300.000000,2.542371
301.500000,2.548197
