Flowrate(m^3), Depth(m)
4.000000,0.292685
6.000000,0.371685
8.000000,0.439380
10.000000,0.499176
12.000000,0.553426
14.000000,0.603040
16.000000,0.648565
18.000000,0.690435
20.000000,0.729005
22.000000,0.764578
24.000000,0.797833
26.000000,0.829815
28.000000,0.860649
30.000000,0.890418
32.000000,0.919191
34.000000,0.947028
36.000000,0.973981
38.000000,1.000095
40.000000,1.025412
42.000000,1.049967
44.000000,1.073794
46.000000,1.097017
48.000000,1.119748
50.000000,1.142007
52.000000,1.163811
54.000000,1.185177
56.000000,1.206118
58.000000,1.226649
60.000000,1.246782
62.000000,1.266529
64.000000,1.285901
66.000000,1.304908
68.000000,1.323560
70.000000,1.341867
72.000000,1.359836
74.000000,1.377475
76.000000,1.394840
78.000000,1.411979
80.000000,1.428899
82.000000,1.445603
84.000000,1.462096
86.000000,1.478385
88.000000,1.494471
90.000000,1.510361
92.000000,1.526057
94.000000,1.541563
96.000000,1.556883
98.000000,1.572020
100.000000,1.586978
102.000000,1.601760
104.000000,1.616368
106.000000,1.630806
108.000000,1.645076
110.000000,1.659181
112.000000,1.673123
114.000000,1.686909
116.000000,1.700564
118.000000,1.714096
120.000000,1.727508
122.000000,1.740801
124.000000,1.753977
126.000000,1.767037
128.000000,1.779983
130.000000,1.792817
132.000000,1.805540
134.000000,1.818153
136.000000,1.830658
138.000000,1.843056
140.000000,1.855349
142.000000,1.867538
144.000000,1.879623
146.000000,1.891607
148.000000,1.903491
150.000000,1.915274
152.000000,1.926960
154.000000,1.938548
156.000000,1.950041
158.000000,1.961438
160.000000,1.972741
162.000000,1.983950
164.000000,1.995076
166.000000,2.006133
168.000000,2.017122
170.000000,2.028044
172.000000,2.038899
174.000000,2.049687
176.000000,2.060411
178.000000,2.071070
180.000000,2.081665
182.000000,2.092196
184.000000,2.102665
186.000000,2.113071
188.000000,2.123416
190.000000,2.133699
192.000000,2.143923
194.000000,2.154086
196.000000,2.164189
198.000000,2.174234
200.000000,2.184220
202.000000,2.194148
204.000000,2.204019
206.000000,2.213832
208.000000,2.223589
210.000000,2.233290
212.000000,2.242936
214.000000,2.252526
216.000000,2.262061
218.000000,2.271541
220.000000,2.280968
222.000000,2.290341
224.000000,2.299665
226.000000,2.308944
228.000000,2.318179
230.000000,2.327368
232.000000,2.336514
234.000000,2.345615
236.000000,2.354673
238.000000,2.363688
240.000000,2.372660
242.000000,2.381589
244.000000,2.390476
246.000000,2.399321
248.000000,2.408124
250.000000,2.416885
252.000000,2.425605
254.000000,2.434285
256.000000,2.442923
258.000000,2.451521
260.000000,2.460079
262.000000,2.468596
264.000000,2.477074
266.000000,2.485513
268.000000,2.493912
270.000000,2.502272
272.000000,2.510594
274.000000,2.518876
276.000000,2.527121
278.000000,2.535327
280.000000,2.543496
282.000000,2.551627
284.000000,2.559720
286.000000,2.567776
288.000000,2.575796
290.000000,2.583778
292.000000,2.591724
294.000000,2.599635
296.000000,2.607520
298.000000,2.615379
300.000000,2.623212
302.000000,2.631020
304.000000,2.638802
306.000000,2.646559
308.000000,2.654291
310.000000,2.661999
312.000000,2.669681
314.000000,2.677339
316.000000,2.684972
318.000000,2.692581
320.000000,2.700165
322.000000,2.707726
324.000000,2.715262
326.000000,2.722775
328.000000,2.730264
330.000000,2.737729
332.000000,2.745171
334.000000,2.752589
336.000000,2.759985
338.000000,2.767357
340.000000,2.774706
342.000000,2.782032
344.000000,2.789335
346.000000,2.796616
348.000000,2.803874
350.000000,2.811109
352.000000,2.818322
354.000000,2.825513
356.000000,2.832681
358.000000,2.839828
360.000000,2.846952
362.000000,2.854055
364.000000,2.861136
366.000000,2.868195
368.000000,2.875232
370.000000,2.882248
372.000000,2.889243
374.000000,2.896216
376.000000,2.903168
378.000000,2.910100
380.000000,2.917013
382.000000,2.923906
384.000000,2.930780
386.000000,2.937635
388.000000,2.944470
390.000000,2.951287
392.000000,2.958084
394.000000,2.964862
396.000000,2.971622
398.000000,2.978362
400.000000,2.985084
402.000000,2.991787
