Flowrate(m^3), Depth(m)
15.000000,0.619817
22.500000,0.759293
30.000000,0.868767
37.500000,0.965593
45.000000,1.052504
52.500000,1.131651
60.000000,1.205268
67.500000,1.274089
75.000000,1.338637
82.500000,1.399428
90.000000,1.457658
97.500000,1.513779
105.000000,1.567986
112.500000,1.620441
120.000000,1.671279
127.500000,1.720623
135.000000,1.768580
142.500000,1.815233
150.000000,1.860651
157.500000,1.904898
165.000000,1.948030
172.500000,1.990101
180.000000,2.031249
187.500000,2.071570
195.000000,2.111098
202.500000,2.149864
210.000000,2.187896
217.500000,2.225222
225.000000,2.261865
232.500000,2.297848
240.000000,2.333180
247.500000,2.367877
255.000000,2.401955
262.500000,2.435430
270.000000,2.468319
277.500000,2.500637
285.000000,2.532397
292.500000,2.563614
300.000000,2.594300
307.500000,2.624546
315.000000,2.654429
322.500000,2.683958
330.000000,2.713142
337.500000,2.741988
345.000000,2.770504
352.500000,2.798697
360.000000,2.826575
367.500000,2.854144
375.000000,2.881410
382.500000,2.908385
390.000000,2.935118
397.500000,2.961626
405.000000,2.987913
412.500000,3.013984
420.000000,3.039845
427.500000,3.065499
435.000000,3.090950
442.500000,3.116204
450.000000,3.141263
457.500000,3.166132
465.000000,3.190813
472.500000,3.215303
480.000000,3.239560
487.500000,3.263582
495.000000,3.287372
502.500000,3.310933
510.000000,3.334269
517.500000,3.357381
525.000000,3.380273
532.500000,3.402948
540.000000,3.425409
547.500000,3.447658
555.000000,3.469698
562.500000,3.491533
570.000000,3.513166
577.500000,3.534652
585.000000,3.556011
592.500000,3.577244
600.000000,3.598354
607.500000,3.619342
615.000000,3.640210
622.500000,3.660960
630.000000,3.681592
637.500000,3.702110
645.000000,3.722513
652.500000,3.742805
660.000000,3.762985
667.500000,3.783056
675.000000,3.803019
682.500000,3.822878
690.000000,3.842644
697.500000,3.862321
705.000000,3.881909
712.500000,3.901410
720.000000,3.920825
727.500000,3.940155
735.000000,3.959401
742.500000,3.978564
750.000000,3.997646
757.500000,4.016647
765.000000,4.035568
772.500000,4.054411
780.000000,4.073176
787.500000,4.091864
795.000000,4.110476
802.500000,4.129012
810.000000,4.147472
817.500000,4.165855
825.000000,4.184164
832.500000,4.202398
840.000000,4.220558
847.500000,4.238645
855.000000,4.256660
862.500000,4.274603
870.000000,4.292476
877.500000,4.310278
885.000000,4.328010
892.500000,4.345674
900.000000,4.363269
907.500000,4.380797
915.000000,4.398258
922.500000,4.415652
930.000000,4.432984
937.500000,4.450270
945.000000,4.467510
952.500000,4.484706
960.000000,4.501858
967.500000,4.518967
975.000000,4.536033
982.500000,4.553057
990.000000,4.570039
997.500000,4.586980
1005.000000,4.603881
1012.500000,4.620741
1020.000000,4.637562
1027.500000,4.654345
1035.000000,4.671088
1042.500000,4.687794
1050.000000,4.704462
1057.500000,4.721093
1065.000000,4.737690
1072.500000,4.754262
1080.000000,4.770812
1087.500000,4.787338
1095.000000,4.803843
1102.500000,4.820325
1110.000000,4.836787
1117.500000,4.853228
1125.000000,4.869649
1132.500000,4.886050
1140.000000,4.902432
1147.500000,4.918796
1155.000000,4.935141
1162.500000,4.951468
1170.000000,4.967778
1177.500000,4.984071
1185.000000,5.000348
1192.500000,5.016608
1200.000000,5.032853
1207.500000,5.049078
1215.000000,5.065279
1222.500000,5.081457
1230.000000,5.097612
1237.500000,5.113745
1245.000000,5.129855
1252.500000,5.145943
1260.000000,5.162009
1267.500000,5.178054
1275.000000,5.194078
1282.500000,5.210080
1290.000000,5.226061
1297.500000,5.242022
1305.000000,5.257962
1312.500000,5.273883
1320.000000,5.289783
1327.500000,5.305663
1335.000000,5.321524
1342.500000,5.337365
1350.000000,5.353149
1357.500000,5.368841
1365.000000,5.384442
1372.500000,5.399952
1380.000000,5.415372
1387.500000,5.430701
1395.000000,5.445941
1402.500000,5.461092
1410.000000,5.476155
1417.500000,5.491130
1425.000000,5.506018
1432.500000,5.520819
1440.000000,5.535534
1447.500000,5.550163
1455.000000,5.564707
1462.500000,5.579166
1470.000000,5.593542
1477.500000,5.607833
1485.000000,5.622042
1492.500000,5.636168
1500.000000,5.650214
1507.500000,5.664187
