Flowrate(m^3), Depth(m)
27.000000,0.917530
40.500000,1.137571
54.000000,1.321865
67.500000,1.482100
81.000000,1.626402
94.500000,1.758194
108.000000,1.881381
121.500000,1.997351
135.000000,2.107555
148.500000,2.213015
162.000000,2.314182
175.500000,2.411147
189.000000,2.504073
202.500000,2.593189
216.000000,2.678807
229.500000,2.761212
243.000000,2.840546
256.500000,2.916956
270.000000,2.990999
283.500000,3.062947
297.000000,3.132875
310.500000,3.200847
324.000000,3.266974
337.500000,3.331367
351.000000,3.394076
364.500000,3.455147
378.000000,3.514628
391.500000,3.572664
405.000000,3.629358
418.500000,3.684743
432.000000,3.738853
445.500000,3.791718
459.000000,3.843405
472.500000,3.894077
486.000000,3.943769
499.500000,3.992502
513.000000,4.040298
526.500000,4.087177
540.000000,4.133171
553.500000,4.178409
567.000000,4.222934
580.500000,4.266760
594.000000,4.309901
607.500000,4.352370
621.000000,4.394178
634.500000,4.435353
648.000000,4.476022
661.500000,4.516225
675.000000,4.555970
688.500000,4.595266
702.000000,4.634118
715.500000,4.672536
729.000000,4.710525
742.500000,4.748106
756.000000,4.785332
769.500000,4.822210
783.000000,4.858747
796.500000,4.894948
810.000000,4.930817
823.500000,4.966359
837.000000,5.001580
850.500000,5.036487
864.000000,5.071131
877.500000,5.105535
891.000000,5.139703
904.500000,5.173637
918.000000,5.207342
931.500000,5.240821
945.000000,5.274077
958.500000,5.307116
972.000000,5.339947
985.500000,5.372636
999.000000,5.405214
1012.500000,5.437682
1026.000000,5.470045
1039.500000,5.502305
1053.000000,5.534463
1066.500000,5.566522
1080.000000,5.598483
1093.500000,5.630345
1107.000000,5.662090
1120.500000,5.693689
1134.000000,5.725141
1147.500000,5.756447
1161.000000,5.787609
1174.500000,5.818625
1188.000000,5.849497
1201.500000,5.880225
1215.000000,5.910805
1228.500000,5.941235
1242.000000,5.971478
1255.500000,6.001506
1269.000000,6.031320
1282.500000,6.060920
1296.000000,6.090307
1309.500000,6.119484
1323.000000,6.148451
1336.500000,6.177211
1350.000000,6.205765
1363.500000,6.234119
1377.000000,6.262293
1390.500000,6.290331
1404.000000,6.318240
1417.500000,6.346018
1431.000000,6.373667
1444.500000,6.401186
1458.000000,6.428574
1471.500000,6.455833
1485.000000,6.482963
1498.500000,6.509962
1512.000000,6.536833
1525.500000,6.563577
1539.000000,6.590204
1552.500000,6.616714
1566.000000,6.643105
1579.500000,6.669379
1593.000000,6.695533
1606.500000,6.721568
1620.000000,6.747482
1633.500000,6.773274
1647.000000,6.798941
1660.500000,6.824480
1674.000000,6.849884
1687.500000,6.875123
1701.000000,6.900159
1714.500000,6.924990
1728.000000,6.949617
1741.500000,6.974042
1755.000000,6.998265
1768.500000,7.022289
1782.000000,7.046113
1795.500000,7.069740
1809.000000,7.093168
1822.500000,7.116400
1836.000000,7.139435
1849.500000,7.162269
1863.000000,7.184882
1876.500000,7.207261
1890.000000,7.229410
1903.500000,7.251332
1917.000000,7.273031
1930.500000,7.294509
1944.000000,7.315770
1957.500000,7.336817
1971.000000,7.357653
1984.500000,7.378281
1998.000000,7.398706
2011.500000,7.418929
2025.000000,7.438956
2038.500000,7.458791
2052.000000,7.478449
2065.500000,7.497953
2079.000000,7.517308
2092.500000,7.536514
2106.000000,7.555572
2119.500000,7.574486
2133.000000,7.593256
2146.500000,7.611883
2160.000000,7.630369
2173.500000,7.648716
2187.000000,7.666926
2200.500000,7.684999
2214.000000,7.702939
2227.500000,7.720747
2241.000000,7.738425
2254.500000,7.755977
2268.000000,7.773412
2281.500000,7.790758
2295.000000,7.808029
2308.500000,7.825225
2322.000000,7.842348
2335.500000,7.859397
2349.000000,7.876373
2362.500000,7.893276
2376.000000,7.910106
2389.500000,7.926864
2403.000000,7.943551
2416.500000,7.960166
2430.000000,7.976710
2443.500000,7.993185
2457.000000,8.009589
2470.500000,8.025925
2484.000000,8.042193
2497.500000,8.058394
2511.000000,8.074532
2524.500000,8.090617
2538.000000,8.106659
2551.500000,8.122657
2565.000000,8.138612
2578.500000,8.154525
2592.000000,8.170394
2605.500000,8.186220
2619.000000,8.202004
2632.500000,8.217746
2646.000000,8.233446
2659.500000,8.249103
2673.000000,8.264719
2686.500000,8.280292
2700.000000,8.295825
2713.500000,8.311315
