Flowrate(m^3), Depth(m)
1.000000,0.151141
1.500000,0.193078
2.000000,0.229591
2.500000,0.262429
3.000000,0.292538
3.500000,0.320487
4.000000,0.346643
4.500000,0.371261
5.000000,0.394519
5.500000,0.416551
6.000000,0.437458
6.500000,0.457313
7.000000,0.476176
7.500000,0.494302
8.000000,0.511882
8.500000,0.528940
9.000000,0.545497
9.500000,0.561574
10.000000,0.577189
10.500000,0.592357
11.000000,0.607093
11.500000,0.621414
12.000000,0.635332
12.500000,0.648859
13.000000,0.662009
13.500000,0.674792
14.000000,0.687220
14.500000,0.699303
15.000000,0.711051
15.500000,0.722475
16.000000,0.733582
16.500000,0.744383
17.000000,0.754886
17.500000,0.765099
18.000000,0.775031
18.500000,0.784777
19.000000,0.794404
19.500000,0.803917
20.000000,0.813317
20.500000,0.822608
21.000000,0.831791
21.500000,0.840870
22.000000,0.849846
22.500000,0.858721
23.000000,0.867498
23.500000,0.876178
24.000000,0.884764
24.500000,0.893256
25.000000,0.901657
25.500000,0.909967
26.000000,0.918190
26.500000,0.926325
27.000000,0.934375
27.500000,0.942340
28.000000,0.950223
28.500000,0.958023
29.000000,0.965743
29.500000,0.973384
30.000000,0.980946
30.500000,0.988431
31.000000,0.995839
31.500000,1.003172
32.000000,1.010430
32.500000,1.017615
33.000000,1.024728
33.500000,1.031768
34.000000,1.038738
34.500000,1.045638
35.000000,1.052468
35.500000,1.059230
36.000000,1.065924
36.500000,1.072551
37.000000,1.079114
37.500000,1.085631
38.000000,1.092104
38.500000,1.098533
39.000000,1.104920
39.500000,1.111265
40.000000,1.117568
40.500000,1.123830
41.000000,1.130050
41.500000,1.136230
42.000000,1.142370
42.500000,1.148470
43.000000,1.154530
43.500000,1.160551
44.000000,1.166534
44.500000,1.172478
45.000000,1.178384
45.500000,1.184252
46.000000,1.190083
46.500000,1.195876
47.000000,1.201633
47.500000,1.207353
48.000000,1.213037
48.500000,1.218686
49.000000,1.224298
49.500000,1.229875
50.000000,1.235418
50.500000,1.240925
51.000000,1.246398
51.500000,1.251836
52.000000,1.257241
52.500000,1.262612
53.000000,1.267949
53.500000,1.273253
54.000000,1.278524
54.500000,1.283762
55.000000,1.288968
55.500000,1.294141
56.000000,1.299283
56.500000,1.304392
57.000000,1.309470
57.500000,1.314517
58.000000,1.319532
58.500000,1.324516
59.000000,1.329470
59.500000,1.334393
60.000000,1.339285
60.500000,1.344148
61.000000,1.348980
61.500000,1.353783
62.000000,1.358556
62.500000,1.363300
63.000000,1.368015
63.500000,1.372700
64.000000,1.377357
64.500000,1.381987
65.000000,1.386599
65.500000,1.391192
66.000000,1.395767
66.500000,1.400323
67.000000,1.404862
67.500000,1.409383
68.000000,1.413887
68.500000,1.418372
69.000000,1.422841
69.500000,1.427291
70.000000,1.431725
70.500000,1.436141
71.000000,1.440541
71.500000,1.444923
72.000000,1.449288
72.500000,1.453636
73.000000,1.457968
73.500000,1.462283
74.000000,1.466582
74.500000,1.470864
75.000000,1.475129
75.500000,1.479379
76.000000,1.483612
76.500000,1.487829
77.000000,1.492030
77.500000,1.496215
78.000000,1.500385
78.500000,1.504538
79.000000,1.508676
79.500000,1.512798
80.000000,1.516904
80.500000,1.520995
81.000000,1.525071
81.500000,1.529131
82.000000,1.533176
82.500000,1.537206
83.000000,1.541221
83.500000,1.545221
84.000000,1.549206
84.500000,1.553175
85.000000,1.557130
85.500000,1.561071
86.000000,1.564996
86.500000,1.568907
87.000000,1.572804
87.500000,1.576686
88.000000,1.580553
88.500000,1.584406
89.000000,1.588245
89.500000,1.592070
90.000000,1.595880
90.500000,1.599677
91.000000,1.603459
91.500000,1.607227
92.000000,1.610981
92.500000,1.614722
93.000000,1.618449
93.500000,1.622162
94.000000,1.625861
94.500000,1.629546
95.000000,1.633218
95.500000,1.636877
96.000000,1.640522
96.500000,1.644154
97.000000,1.647772
97.500000,1.651377
98.000000,1.654969
98.500000,1.658547
99.000000,1.662112
99.500000,1.665665
100.000000,1.669204
100.500000,1.672730
