Flowrate(m^3), Depth(m)
1.000000,0.133566
1.500000,0.174782
2.000000,0.210242
2.500000,0.241846
3.000000,0.270636
3.500000,0.297231
4.000000,0.322027
4.500000,0.345289
5.000000,0.367205
5.500000,0.387908
6.000000,0.407500
6.500000,0.426054
7.000000,0.443630
7.500000,0.460270
8.000000,0.476009
8.500000,0.491037
9.000000,0.505669
9.500000,0.519923
10.000000,0.533812
10.500000,0.547348
11.000000,0.560543
11.500000,0.573408
12.000000,0.585952
12.500000,0.598185
13.000000,0.610116
13.500000,0.621753
14.000000,0.633104
14.500000,0.644177
15.000000,0.654980
15.500000,0.665519
16.000000,0.675801
16.500000,0.685833
17.000000,0.695622
17.500000,0.705172
18.000000,0.714492
18.500000,0.723585
19.000000,0.732458
19.500000,0.741116
20.000000,0.749564
20.500000,0.757809
21.000000,0.765853
21.500000,0.773704
22.000000,0.781403
22.500000,0.789021
23.000000,0.796563
23.500000,0.804029
24.000000,0.811420
24.500000,0.818739
25.000000,0.825986
25.500000,0.833163
26.000000,0.840271
26.500000,0.847311
27.000000,0.854285
27.500000,0.861193
28.000000,0.868037
28.500000,0.874817
29.000000,0.881535
29.500000,0.888191
30.000000,0.894787
30.500000,0.901322
31.000000,0.907799
31.500000,0.914217
32.000000,0.920578
32.500000,0.926883
33.000000,0.933131
33.500000,0.939324
34.000000,0.945463
34.500000,0.951547
35.000000,0.957579
35.500000,0.963558
36.000000,0.969484
36.500000,0.975360
37.000000,0.981184
37.500000,0.986958
38.000000,0.992683
38.500000,0.998358
39.000000,1.003985
39.500000,1.009563
40.000000,1.015093
40.500000,1.020577
41.000000,1.026013
41.500000,1.031403
42.000000,1.036748
42.500000,1.042047
43.000000,1.047301
43.500000,1.052510
44.000000,1.057675
44.500000,1.062796
45.000000,1.067875
45.500000,1.072910
46.000000,1.077903
46.500000,1.082867
47.000000,1.087805
47.500000,1.092718
48.000000,1.097605
48.500000,1.102467
49.000000,1.107304
49.500000,1.112117
50.000000,1.116905
50.500000,1.121669
51.000000,1.126409
51.500000,1.131126
52.000000,1.135818
52.500000,1.140487
53.000000,1.145133
53.500000,1.149755
54.000000,1.154355
54.500000,1.158932
55.000000,1.163486
55.500000,1.168018
56.000000,1.172528
56.500000,1.177016
57.000000,1.181481
57.500000,1.185925
58.000000,1.190347
58.500000,1.194748
59.000000,1.199128
59.500000,1.203486
60.000000,1.207823
60.500000,1.212139
61.000000,1.216435
61.500000,1.220710
62.000000,1.224964
62.500000,1.229198
63.000000,1.233412
63.500000,1.237606
64.000000,1.241779
64.500000,1.245933
65.000000,1.250067
65.500000,1.254182
66.000000,1.258277
66.500000,1.262352
67.000000,1.266409
67.500000,1.270446
68.000000,1.274464
68.500000,1.278463
69.000000,1.282443
69.500000,1.286405
70.000000,1.290348
70.500000,1.294272
71.000000,1.298178
71.500000,1.302066
72.000000,1.305936
72.500000,1.309787
73.000000,1.313621
73.500000,1.317436
74.000000,1.321234
74.500000,1.325014
75.000000,1.328777
75.500000,1.332521
76.000000,1.336249
76.500000,1.339959
77.000000,1.343652
77.500000,1.347327
78.000000,1.350986
78.500000,1.354628
79.000000,1.358252
79.500000,1.361860
80.000000,1.365451
80.500000,1.369026
81.000000,1.372583
81.500000,1.376125
82.000000,1.379650
82.500000,1.383162
83.000000,1.386663
83.500000,1.390154
84.000000,1.393634
84.500000,1.397103
85.000000,1.400561
85.500000,1.404009
86.000000,1.407447
86.500000,1.410873
87.000000,1.414290
87.500000,1.417696
88.000000,1.421092
88.500000,1.424477
89.000000,1.427852
89.500000,1.431217
90.000000,1.434572
90.500000,1.437917
91.000000,1.441252
91.500000,1.444577
92.000000,1.447891
92.500000,1.451196
93.000000,1.454491
93.500000,1.457776
94.000000,1.461051
94.500000,1.464317
95.000000,1.467573
95.500000,1.470819
96.000000,1.474055
96.500000,1.477282
97.000000,1.480499
97.500000,1.483707
98.000000,1.486906
98.500000,1.490094
99.000000,1.493274
99.500000,1.496444
100.000000,1.499605
100.500000,1.502756
