Flowrate(m^3), Depth(m)
1.000000,0.159832
1.500000,0.209273
2.000000,0.251596
2.500000,0.289106
3.000000,0.323066
3.500000,0.354230
4.000000,0.383068
4.500000,0.409890
5.000000,0.434903
5.500000,0.458247
6.000000,0.480036
6.500000,0.500809
7.000000,0.520840
7.500000,0.540162
8.000000,0.558811
8.500000,0.576816
9.000000,0.594205
9.500000,0.611002
10.000000,0.627230
10.500000,0.642911
11.000000,0.658065
11.500000,0.672709
12.000000,0.686862
12.500000,0.700541
13.000000,0.713760
13.500000,0.726536
14.000000,0.738882
14.500000,0.750814
15.000000,0.762343
15.500000,0.773484
16.000000,0.784320
16.500000,0.794998
17.000000,0.805524
17.500000,0.815903
18.000000,0.826138
18.500000,0.836233
19.000000,0.846191
19.500000,0.856015
20.000000,0.865708
20.500000,0.875272
21.000000,0.884710
21.500000,0.894024
22.000000,0.903218
22.500000,0.912292
23.000000,0.921249
23.500000,0.930092
24.000000,0.938821
24.500000,0.947440
25.000000,0.955949
25.500000,0.964351
26.000000,0.972646
26.500000,0.980837
27.000000,0.988926
27.500000,0.996913
28.000000,1.004800
28.500000,1.012588
29.000000,1.020280
29.500000,1.027875
30.000000,1.035376
30.500000,1.042783
31.000000,1.050098
31.500000,1.057322
32.000000,1.064456
32.500000,1.071502
33.000000,1.078460
33.500000,1.085358
34.000000,1.092205
34.500000,1.099001
35.000000,1.105749
35.500000,1.112447
36.000000,1.119097
36.500000,1.125699
37.000000,1.132254
37.500000,1.138762
38.000000,1.145224
38.500000,1.151640
39.000000,1.158010
39.500000,1.164336
40.000000,1.170617
40.500000,1.176854
41.000000,1.183048
41.500000,1.189198
42.000000,1.195306
42.500000,1.201371
43.000000,1.207394
43.500000,1.213375
44.000000,1.219316
44.500000,1.225215
45.000000,1.231074
45.500000,1.236892
46.000000,1.242671
46.500000,1.248410
47.000000,1.254110
47.500000,1.259771
48.000000,1.265394
48.500000,1.270978
49.000000,1.276525
49.500000,1.282033
50.000000,1.287505
50.500000,1.292939
51.000000,1.298337
51.500000,1.303698
52.000000,1.309023
52.500000,1.314312
53.000000,1.319565
53.500000,1.324783
54.000000,1.329965
54.500000,1.335113
55.000000,1.340226
55.500000,1.345305
56.000000,1.350349
56.500000,1.355360
57.000000,1.360337
57.500000,1.365280
58.000000,1.370191
58.500000,1.375068
59.000000,1.379912
59.500000,1.384731
60.000000,1.389530
60.500000,1.394308
61.000000,1.399066
61.500000,1.403803
62.000000,1.408521
62.500000,1.413219
63.000000,1.417897
63.500000,1.422555
64.000000,1.427194
64.500000,1.431813
65.000000,1.436414
65.500000,1.440995
66.000000,1.445557
66.500000,1.450100
67.000000,1.454624
67.500000,1.459130
68.000000,1.463617
68.500000,1.468085
69.000000,1.472535
69.500000,1.476967
70.000000,1.481381
70.500000,1.485777
71.000000,1.490154
71.500000,1.494514
72.000000,1.498856
72.500000,1.503180
73.000000,1.507487
73.500000,1.511777
74.000000,1.516048
74.500000,1.520303
75.000000,1.524540
75.500000,1.528761
76.000000,1.532964
76.500000,1.537150
77.000000,1.541320
77.500000,1.545472
78.000000,1.549608
78.500000,1.553728
79.000000,1.557830
79.500000,1.561917
80.000000,1.565987
80.500000,1.570040
81.000000,1.574078
81.500000,1.578099
82.000000,1.582104
82.500000,1.586094
83.000000,1.590067
83.500000,1.594025
84.000000,1.597966
84.500000,1.601892
85.000000,1.605803
85.500000,1.609698
86.000000,1.613577
86.500000,1.617441
87.000000,1.621290
87.500000,1.625123
88.000000,1.628941
88.500000,1.632744
89.000000,1.636532
89.500000,1.640305
90.000000,1.644063
90.500000,1.647806
91.000000,1.651534
91.500000,1.655247
92.000000,1.658946
92.500000,1.662630
93.000000,1.666300
93.500000,1.669955
94.000000,1.673596
94.500000,1.677222
95.000000,1.680834
95.500000,1.684432
96.000000,1.688019
96.500000,1.691596
97.000000,1.695164
97.500000,1.698722
98.000000,1.702270
98.500000,1.705808
99.000000,1.709337
99.500000,1.712856
100.000000,1.716365
100.500000,1.719865
