Flowrate(m^3), Depth(m)
1.000000,0.142723
1.500000,0.179361
2.000000,0.211804
2.500000,0.241352
3.000000,0.268683
3.500000,0.294216
4.000000,0.318237
4.500000,0.340950
5.000000,0.362506
5.500000,0.383020
6.000000,0.402582
6.500000,0.421260
7.000000,0.439111
7.500000,0.456178
8.000000,0.472496
8.500000,0.488183
9.000000,0.503457
9.500000,0.518338
10.000000,0.532840
10.500000,0.546976
11.000000,0.560757
11.500000,0.574195
12.000000,0.587300
12.500000,0.600081
13.000000,0.612549
13.500000,0.624711
14.000000,0.636576
14.500000,0.648153
15.000000,0.659449
15.500000,0.670471
16.000000,0.681227
16.500000,0.691723
17.000000,0.701967
17.500000,0.711963
18.000000,0.721720
18.500000,0.731242
19.000000,0.740535
19.500000,0.749605
20.000000,0.758458
20.500000,0.767098
21.000000,0.775533
21.500000,0.783837
22.000000,0.792053
22.500000,0.800183
23.000000,0.808230
23.500000,0.816195
24.000000,0.824078
24.500000,0.831883
25.000000,0.839610
25.500000,0.847261
26.000000,0.854837
26.500000,0.862340
27.000000,0.869769
27.500000,0.877128
28.000000,0.884417
28.500000,0.891636
29.000000,0.898787
29.500000,0.905872
30.000000,0.912890
30.500000,0.919843
31.000000,0.926732
31.500000,0.933558
32.000000,0.940322
32.500000,0.947023
33.000000,0.953664
33.500000,0.960244
34.000000,0.966765
34.500000,0.973228
35.000000,0.979633
35.500000,0.985980
36.000000,0.992271
36.500000,0.998505
37.000000,1.004685
37.500000,1.010809
38.000000,1.016880
38.500000,1.022897
39.000000,1.028861
39.500000,1.034772
40.000000,1.040632
40.500000,1.046440
41.000000,1.052198
41.500000,1.057905
42.000000,1.063562
42.500000,1.069170
43.000000,1.074729
43.500000,1.080245
44.000000,1.085731
44.500000,1.091185
45.000000,1.096609
45.500000,1.102003
46.000000,1.107367
46.500000,1.112701
47.000000,1.118006
47.500000,1.123281
48.000000,1.128528
48.500000,1.133745
49.000000,1.138935
49.500000,1.144096
50.000000,1.149229
50.500000,1.154335
51.000000,1.159413
51.500000,1.164463
52.000000,1.169487
52.500000,1.174484
53.000000,1.179454
53.500000,1.184397
54.000000,1.189315
54.500000,1.194206
55.000000,1.199072
55.500000,1.203912
56.000000,1.208726
56.500000,1.213515
57.000000,1.218279
57.500000,1.223018
58.000000,1.227732
58.500000,1.232422
59.000000,1.237087
59.500000,1.241728
60.000000,1.246345
60.500000,1.250939
61.000000,1.255508
61.500000,1.260054
62.000000,1.264576
62.500000,1.269075
63.000000,1.273551
63.500000,1.278004
64.000000,1.282434
64.500000,1.286841
65.000000,1.291226
65.500000,1.295588
66.000000,1.299928
66.500000,1.304246
67.000000,1.308542
67.500000,1.312816
68.000000,1.317068
68.500000,1.321299
69.000000,1.325508
69.500000,1.329696
70.000000,1.333863
70.500000,1.338009
71.000000,1.342133
71.500000,1.346237
72.000000,1.350320
72.500000,1.354382
73.000000,1.358424
73.500000,1.362446
74.000000,1.366447
74.500000,1.370428
75.000000,1.374389
75.500000,1.378330
76.000000,1.382254
76.500000,1.386166
77.000000,1.390064
77.500000,1.393950
78.000000,1.397823
78.500000,1.401683
79.000000,1.405531
79.500000,1.409366
80.000000,1.413189
80.500000,1.417000
81.000000,1.420798
81.500000,1.424584
82.000000,1.428358
82.500000,1.432120
83.000000,1.435870
83.500000,1.439608
84.000000,1.443334
84.500000,1.447048
85.000000,1.450750
85.500000,1.454441
86.000000,1.458120
86.500000,1.461787
87.000000,1.465443
87.500000,1.469087
88.000000,1.472720
88.500000,1.476341
89.000000,1.479951
89.500000,1.483550
90.000000,1.487137
90.500000,1.490713
91.000000,1.494278
91.500000,1.497832
92.000000,1.501375
92.500000,1.504907
93.000000,1.508428
93.500000,1.511938
94.000000,1.515438
94.500000,1.518926
95.000000,1.522404
95.500000,1.525871
96.000000,1.529327
96.500000,1.532773
97.000000,1.536208
97.500000,1.539633
98.000000,1.543047
98.500000,1.546450
99.000000,1.549844
99.500000,1.553227
100.000000,1.556599
100.500000,1.559962
