Flowrate(m^3), Depth(m)
3.000000,0.275737
4.500000,0.350510
6.000000,0.415276
7.500000,0.473270
9.000000,0.526204
10.500000,0.574969
12.000000,0.620096
13.500000,0.661986
15.000000,0.700958
16.500000,0.737274
18.000000,0.771156
19.500000,0.803305
21.000000,0.834315
22.500000,0.864267
24.000000,0.893232
25.500000,0.921267
27.000000,0.948427
28.500000,0.974758
30.000000,1.000299
31.500000,1.025089
33.000000,1.049160
34.500000,1.072543
36.000000,1.095347
37.500000,1.117680
39.000000,1.139559
40.500000,1.160999
42.000000,1.182016
43.500000,1.202625
45.000000,1.222837
46.500000,1.242666
48.000000,1.262123
49.500000,1.281219
51.000000,1.299963
52.500000,1.318365
54.000000,1.336435
55.500000,1.354180
57.000000,1.371610
58.500000,1.388757
60.000000,1.405694
61.500000,1.422430
63.000000,1.438970
64.500000,1.455319
66.000000,1.471481
67.500000,1.487461
69.000000,1.503263
70.500000,1.518891
72.000000,1.534348
73.500000,1.549637
75.000000,1.564764
76.500000,1.579730
78.000000,1.594538
79.500000,1.609192
81.000000,1.623695
82.500000,1.638049
84.000000,1.652256
85.500000,1.666320
87.000000,1.680243
88.500000,1.694039
90.000000,1.707721
91.500000,1.721292
93.000000,1.734755
94.500000,1.748109
96.000000,1.761358
97.500000,1.774502
99.000000,1.787544
100.500000,1.800485
102.000000,1.813326
103.500000,1.826069
105.000000,1.838715
106.500000,1.851265
108.000000,1.863721
109.500000,1.876084
111.000000,1.888356
112.500000,1.900537
114.000000,1.912628
115.500000,1.924631
117.000000,1.936547
118.500000,1.948376
120.000000,1.960120
121.500000,1.971780
123.000000,1.983357
124.500000,1.994858
126.000000,2.006292
127.500000,2.017661
129.000000,2.028965
130.500000,2.040206
132.000000,2.051383
133.500000,2.062498
135.000000,2.073552
136.500000,2.084544
138.000000,2.095476
139.500000,2.106349
141.000000,2.117162
142.500000,2.127917
144.000000,2.138614
145.500000,2.149254
147.000000,2.159837
148.500000,2.170364
150.000000,2.180835
151.500000,2.191251
153.000000,2.201613
154.500000,2.211920
156.000000,2.222174
157.500000,2.232374
159.000000,2.242522
160.500000,2.252618
162.000000,2.262661
163.500000,2.272654
165.000000,2.282595
166.500000,2.292487
168.000000,2.302332
169.500000,2.312134
171.000000,2.321893
172.500000,2.331608
174.000000,2.341281
175.500000,2.350911
177.000000,2.360499
178.500000,2.370046
180.000000,2.379551
181.500000,2.389015
183.000000,2.398439
184.500000,2.407821
186.000000,2.417164
187.500000,2.426467
189.000000,2.435730
190.500000,2.444954
192.000000,2.454138
193.500000,2.463284
195.000000,2.472391
196.500000,2.481460
198.000000,2.490491
199.500000,2.499485
201.000000,2.508440
202.500000,2.517359
204.000000,2.526240
205.500000,2.535084
207.000000,2.543892
208.500000,2.552664
210.000000,2.561399
211.500000,2.570098
213.000000,2.578762
214.500000,2.587390
216.000000,2.595983
217.500000,2.604548
219.000000,2.613087
220.500000,2.621601
222.000000,2.630090
223.500000,2.638555
225.000000,2.646995
226.500000,2.655410
228.000000,2.663801
229.500000,2.672169
231.000000,2.680512
232.500000,2.688832
234.000000,2.697128
235.500000,2.705401
237.000000,2.713650
238.500000,2.721877
240.000000,2.730080
241.500000,2.738261
243.000000,2.746418
244.500000,2.754554
246.000000,2.762666
247.500000,2.770757
249.000000,2.778825
250.500000,2.786872
252.000000,2.794896
253.500000,2.802899
255.000000,2.810880
256.500000,2.818839
258.000000,2.826777
259.500000,2.834693
261.000000,2.842588
262.500000,2.850462
264.000000,2.858316
265.500000,2.866148
267.000000,2.873959
268.500000,2.881750
270.000000,2.889520
271.500000,2.897269
273.000000,2.904998
274.500000,2.912706
276.000000,2.920394
277.500000,2.928061
279.000000,2.935707
280.500000,2.943333
282.000000,2.950939
283.500000,2.958525
285.000000,2.966090
286.500000,2.973636
288.000000,2.981161
289.500000,2.988667
291.000000,2.996152
292.500000,3.003618
294.000000,3.011065
295.500000,3.018491
297.000000,3.025898
298.500000,3.033286
300.000000,3.040654
301.500000,3.048003
