Flowrate(m^3), Depth(m)
16.000000,0.581746
24.000000,0.731457
32.000000,0.852687
40.000000,0.959166
48.000000,1.054269
56.000000,1.140525
64.000000,1.220530
72.000000,1.295071
80.000000,1.364725
88.000000,1.430355
96.000000,1.493031
104.000000,1.553013
112.000000,1.610505
120.000000,1.665682
128.000000,1.718807
136.000000,1.770289
144.000000,1.820239
152.000000,1.868743
160.000000,1.915877
168.000000,1.961709
176.000000,2.006326
184.000000,2.049932
192.000000,2.092598
200.000000,2.134363
208.000000,2.175264
216.000000,2.215335
224.000000,2.254606
232.000000,2.293106
240.000000,2.330886
248.000000,2.367982
256.000000,2.404416
264.000000,2.440207
272.000000,2.475374
280.000000,2.509934
288.000000,2.543904
296.000000,2.577299
304.000000,2.610161
312.000000,2.642646
320.000000,2.674788
328.000000,2.706597
336.000000,2.738086
344.000000,2.769263
352.000000,2.800139
360.000000,2.830722
368.000000,2.861021
376.000000,2.891043
384.000000,2.920784
392.000000,2.950223
400.000000,2.979366
408.000000,3.008218
416.000000,3.036785
424.000000,3.065073
432.000000,3.093086
440.000000,3.120831
448.000000,3.148312
456.000000,3.175534
464.000000,3.202501
472.000000,3.229210
480.000000,3.255659
488.000000,3.281852
496.000000,3.307793
504.000000,3.333486
512.000000,3.358933
520.000000,3.384138
528.000000,3.409106
536.000000,3.433838
544.000000,3.458339
552.000000,3.482612
560.000000,3.506659
568.000000,3.530523
576.000000,3.554241
584.000000,3.577815
592.000000,3.601249
600.000000,3.624544
608.000000,3.647702
616.000000,3.670726
624.000000,3.693618
632.000000,3.716379
640.000000,3.739013
648.000000,3.761519
656.000000,3.783901
664.000000,3.806160
672.000000,3.828298
680.000000,3.850316
688.000000,3.872216
696.000000,3.893999
704.000000,3.915667
712.000000,3.937221
720.000000,3.958662
728.000000,3.979993
736.000000,4.001213
744.000000,4.022325
752.000000,4.043330
760.000000,4.064228
768.000000,4.085021
776.000000,4.105710
784.000000,4.126294
792.000000,4.146771
800.000000,4.167140
808.000000,4.187402
816.000000,4.207559
824.000000,4.227611
832.000000,4.247559
840.000000,4.267404
848.000000,4.287146
856.000000,4.306788
864.000000,4.326329
872.000000,4.345771
880.000000,4.365114
888.000000,4.384359
896.000000,4.403507
904.000000,4.422559
912.000000,4.441520
920.000000,4.460390
928.000000,4.479170
936.000000,4.497861
944.000000,4.516464
952.000000,4.534979
960.000000,4.553407
968.000000,4.571749
976.000000,4.590005
984.000000,4.608177
992.000000,4.626264
1000.000000,4.644267
1008.000000,4.662188
1016.000000,4.680026
1024.000000,4.697783
1032.000000,4.715460
1040.000000,4.733060
1048.000000,4.750590
1056.000000,4.768053
1064.000000,4.785448
1072.000000,4.802776
1080.000000,4.820037
1088.000000,4.837233
1096.000000,4.854362
1104.000000,4.871426
1112.000000,4.888425
1120.000000,4.905360
1128.000000,4.922230
1136.000000,4.939037
1144.000000,4.955780
1152.000000,4.972460
1160.000000,4.989076
1168.000000,5.005629
1176.000000,5.022119
1184.000000,5.038542
1192.000000,5.054892
1200.000000,5.071168
1208.000000,5.087370
1216.000000,5.103500
1224.000000,5.119557
1232.000000,5.135543
1240.000000,5.151459
1248.000000,5.167304
1256.000000,5.183079
1264.000000,5.198784
1272.000000,5.214419
1280.000000,5.229985
1288.000000,5.245483
1296.000000,5.260914
1304.000000,5.276279
1312.000000,5.291578
1320.000000,5.306813
1328.000000,5.321987
1336.000000,5.337104
1344.000000,5.352176
1352.000000,5.367205
1360.000000,5.382193
1368.000000,5.397139
1376.000000,5.412044
1384.000000,5.426907
1392.000000,5.441730
1400.000000,5.456512
1408.000000,5.471253
1416.000000,5.485954
1424.000000,5.500615
1432.000000,5.515237
1440.000000,5.529819
1448.000000,5.544361
1456.000000,5.558865
1464.000000,5.573330
1472.000000,5.587756
1480.000000,5.602144
1488.000000,5.616494
1496.000000,5.630808
1504.000000,5.645086
1512.000000,5.659329
1520.000000,5.673538
1528.000000,5.687711
1536.000000,5.701850
1544.000000,5.715955
1552.000000,5.730026
1560.000000,5.744063
1568.000000,5.758066
1576.000000,5.772036
1584.000000,5.785973
1592.000000,5.799876
1600.000000,5.813747
1608.000000,5.827584
