Flowrate(m^3), Depth(m)
1.000000,0.127245
1.500000,0.162945
2.000000,0.194128
2.500000,0.222281
3.000000,0.248184
3.500000,0.272303
4.000000,0.294946
4.500000,0.316322
5.000000,0.336585
5.500000,0.355850
6.000000,0.374202
6.500000,0.391711
7.000000,0.408429
7.500000,0.424399
8.000000,0.439655
8.500000,0.454223
9.000000,0.468125
9.500000,0.481383
10.000000,0.494230
10.500000,0.506794
11.000000,0.519082
11.500000,0.531103
12.000000,0.542864
12.500000,0.554371
13.000000,0.565631
13.500000,0.576651
14.000000,0.587436
14.500000,0.597992
15.000000,0.608325
15.500000,0.618439
16.000000,0.628340
16.500000,0.638032
17.000000,0.647521
17.500000,0.656810
18.000000,0.665905
18.500000,0.674809
19.000000,0.683527
19.500000,0.692062
20.000000,0.700419
20.500000,0.708601
21.000000,0.716612
21.500000,0.724456
22.000000,0.732136
22.500000,0.739655
23.000000,0.747017
23.500000,0.754225
24.000000,0.761283
24.500000,0.768193
25.000000,0.774958
25.500000,0.781618
26.000000,0.788218
26.500000,0.794761
27.000000,0.801248
27.500000,0.807679
28.000000,0.814055
28.500000,0.820377
29.000000,0.826646
29.500000,0.832863
30.000000,0.839029
30.500000,0.845144
31.000000,0.851209
31.500000,0.857225
32.000000,0.863192
32.500000,0.869111
33.000000,0.874983
33.500000,0.880808
34.000000,0.886587
34.500000,0.892320
35.000000,0.898008
35.500000,0.903652
36.000000,0.909252
36.500000,0.914808
37.000000,0.920322
37.500000,0.925793
38.000000,0.931221
38.500000,0.936608
39.000000,0.941954
39.500000,0.947259
40.000000,0.952524
40.500000,0.957749
41.000000,0.962934
41.500000,0.968080
42.000000,0.973187
42.500000,0.978256
43.000000,0.983286
43.500000,0.988279
44.000000,0.993235
44.500000,0.998153
45.000000,1.003034
45.500000,1.007879
46.000000,1.012688
46.500000,1.017461
47.000000,1.022199
47.500000,1.026901
48.000000,1.031569
48.500000,1.036201
49.000000,1.040799
49.500000,1.045363
50.000000,1.049894
50.500000,1.054390
51.000000,1.058853
51.500000,1.063283
52.000000,1.067681
52.500000,1.072045
53.000000,1.076377
53.500000,1.080683
54.000000,1.084968
54.500000,1.089234
55.000000,1.093480
55.500000,1.097707
56.000000,1.101914
56.500000,1.106102
57.000000,1.110271
57.500000,1.114421
58.000000,1.118553
58.500000,1.122665
59.000000,1.126760
59.500000,1.130835
60.000000,1.134893
60.500000,1.138932
61.000000,1.142953
61.500000,1.146957
62.000000,1.150942
62.500000,1.154910
63.000000,1.158860
63.500000,1.162793
64.000000,1.166708
64.500000,1.170606
65.000000,1.174487
65.500000,1.178351
66.000000,1.182198
66.500000,1.186028
67.000000,1.189841
67.500000,1.193637
68.000000,1.197417
68.500000,1.201180
69.000000,1.204927
69.500000,1.208658
70.000000,1.212372
70.500000,1.216071
71.000000,1.219753
71.500000,1.223419
72.000000,1.227069
72.500000,1.230704
73.000000,1.234323
73.500000,1.237926
74.000000,1.241514
74.500000,1.245086
75.000000,1.248643
75.500000,1.252185
76.000000,1.255711
76.500000,1.259223
77.000000,1.262719
77.500000,1.266200
78.000000,1.269666
78.500000,1.273118
79.000000,1.276555
79.500000,1.279977
80.000000,1.283384
80.500000,1.286777
81.000000,1.290155
81.500000,1.293519
82.000000,1.296869
82.500000,1.300204
83.000000,1.303525
83.500000,1.306832
84.000000,1.310125
84.500000,1.313404
85.000000,1.316669
85.500000,1.319920
86.000000,1.323157
86.500000,1.326381
87.000000,1.329591
87.500000,1.332787
88.000000,1.335970
88.500000,1.339139
89.000000,1.342295
89.500000,1.345437
90.000000,1.348566
90.500000,1.351682
91.000000,1.354785
91.500000,1.357874
92.000000,1.360950
92.500000,1.364014
93.000000,1.367064
93.500000,1.370101
94.000000,1.373126
94.500000,1.376138
95.000000,1.379137
95.500000,1.382125
96.000000,1.385106
96.500000,1.388078
97.000000,1.391042
97.500000,1.393998
98.000000,1.396947
98.500000,1.399887
99.000000,1.402820
99.500000,1.405745
100.000000,1.408661
100.500000,1.411571
